Player_Name,Salary,Team,Pos,Opp,Proj_FP
Jameis Winston,6000.00,TBB,QB,NEP,23.95
Kansas City Chiefs,2700.00,KCC,DST,HOU,9.94
Austin Seferian-Jenkins,3500.00,NYJ,TE,CLE,12.41
Arizona Cardinals,2300.00,ARI,DST,PHI,8.15
Josh McCown,4500.00,NYJ,QB,CLE,15.49
Dallas Cowboys,2100.00,DAL,DST,GBP,7.2
Carolina Panthers,2500.00,CAR,DST,DET,8.46
Buffalo Bills,2600.00,BUF,DST,CIN,8.7
Eric Ebron,3100.00,DET,TE,CAR,10.33
Frank Gore,4400.00,IND,RB,SFO,14.49
Dwayne Allen,2500.00,NEP,TE,TBB,8.11
Aaron Rodgers,8100.00,GBP,QB,DAL,26.03
Zach Miller,2800.00,CHI,TE,MIN,8.96
Joe Flacco,4700.00,BAL,QB,OAK,15
Philadelphia Eagles,3100.00,PHI,DST,ARI,9.88
Tom Brady,8000.00,NEP,QB,TBB,25.4
Tyrod Taylor,5000.00,BUF,QB,CIN,15.86
Jay Cutler,5200.00,MIA,QB,TEN,16.45
Kamar Aiken,3000.00,IND,WR,SFO,9.38
Cincinnati Bengals,3300.00,CIN,DST,BUF,10.28
Eli Manning,6100.00,NYG,QB,LAC,19.03
Baltimore Ravens,2900.00,BAL,DST,OAK,9.04
Tennessee Titans,3000.00,TEN,DST,MIA,9.33
LeGarrette Blount,4200.00,PHI,RB,ARI,13.02
James White,4900.00,NEP,RB,TBB,15.17
Mike Evans,7900.00,TBB,WR,NEP,24.48
Detroit Lions,3200.00,DET,DST,CAR,9.86
Jeremy Maclin,4200.00,BAL,WR,OAK,12.85
Melvin Gordon,6000.00,LAC,RB,NYG,18.38
Dak Prescott,6800.00,DAL,QB,GBP,20.82
Marvin Jones,4100.00,DET,WR,CAR,12.44
Jared Goff,5300.00,LAR,QB,SEA,15.96
Indianapolis Colts,2700.00,IND,DST,SFO,8.14
Duke Johnson,4900.00,CLE,RB,NYJ,14.75
Sam Bradford,6000.00,MIN,QB,CHI,17.99
Jason Witten,4200.00,DAL,TE,GBP,12.59
Alex Smith,5900.00,KCC,QB,HOU,17.67
Adam Humphries,3300.00,TBB,WR,NEP,9.85
Javorius Allen,4500.00,BAL,RB,OAK,13.35
Jimmy Graham,4900.00,SEA,TE,LAR,14.5
Houston Texans,2800.00,HOU,DST,KCC,8.26
Green Bay Packers,2400.00,GBP,DST,DAL,7.09
Carson Palmer,5900.00,ARI,QB,PHI,17.33
Isaiah Crowell,4700.00,CLE,RB,NYJ,13.81
Zay Jones,3600.00,BUF,WR,CIN,10.57
New York Jets,3000.00,NYJ,DST,CLE,8.8
Jacoby Brissett,5600.00,IND,QB,SFO,16.39
Christian McCaffrey,5700.00,CAR,RB,DET,16.62
Pittsburgh Steelers,3900.00,PIT,DST,JAC,11.34
Kenny Stills,3700.00,MIA,WR,TEN,10.75
DeMarco Murray,5400.00,TEN,RB,MIA,15.69
Los Angeles Chargers,2500.00,LAC,DST,NYG,7.26
Los Angeles Rams,2800.00,LAR,DST,SEA,8.11
Todd Gurley,8000.00,LAR,RB,SEA,22.96
Brandon LaFell,3500.00,CIN,WR,BUF,10.05
Lamar Miller,5000.00,HOU,RB,KCC,14.3
Benjamin Watson,3600.00,BAL,TE,OAK,10.3
Jarvis Landry,5800.00,MIA,WR,TEN,16.55
Delanie Walker,4700.00,TEN,TE,MIA,13.33
Donte Moncrief,3900.00,IND,WR,SFO,11.07
Wayne Gallman,3900.00,NYG,RB,LAC,11.02
Matthew Stafford,6300.00,DET,QB,CAR,17.71
Seattle Seahawks,3500.00,SEA,DST,LAR,9.84
Cam Newton,6500.00,CAR,QB,DET,18.2
Matt Cassel,4700.00,TEN,QB,MIA,13.13
DeShone Kizer,5500.00,CLE,QB,NYJ,15.3
Ben Roethlisberger,6400.00,PIT,QB,JAC,17.7
Joe Mixon,5500.00,CIN,RB,BUF,15.26
Theo Riddick,4100.00,DET,RB,CAR,11.32
Martellus Bennett,4100.00,GBP,TE,DAL,11.33
New England Patriots,2900.00,NEP,DST,TBB,8
Cleveland Browns,3000.00,CLE,DST,NYJ,8.25
Jonathan Stewart,3900.00,CAR,RB,DET,10.73
Andy Dalton,6000.00,CIN,QB,BUF,16.5
Andre Ellington,4600.00,ARI,RB,PHI,12.59
T.Y. Hilton,6000.00,IND,WR,SFO,16.38
Rashard Higgins,3500.00,CLE,WR,NYJ,9.57
Jaron Brown,4500.00,ARI,WR,PHI,12.28
Minnesota Vikings,3700.00,MIN,DST,CHI,10.11
Evan Engram,4000.00,NYG,TE,LAC,10.89
Russell Wilson,7100.00,SEA,QB,LAR,19.28
Philip Rivers,5800.00,LAC,QB,NYG,15.72
Zach Ertz,6200.00,PHI,TE,ARI,16.8
Robert Woods,3700.00,LAR,WR,SEA,9.98
Kyle Rudolph,3800.00,MIN,TE,CHI,10.27
Dez Bryant,6500.00,DAL,WR,GBP,17.58
Mitchell Trubisky,4900.00,CHI,QB,MIN,13.13
DeAndre Hopkins,7600.00,HOU,WR,KCC,20.3
Ameer Abdullah,4700.00,DET,RB,CAR,12.53
Mike Wallace,4000.00,BAL,WR,OAK,10.69
LeSean McCoy,7800.00,BUF,RB,CIN,20.84
Bilal Powell,6200.00,NYJ,RB,CLE,16.49
Robby Anderson,4000.00,NYJ,WR,CLE,10.6
Jay Ajayi,6600.00,MIA,RB,TEN,17.47
Jesse James,3000.00,PIT,TE,JAC,7.96
Miami Dolphins,2700.00,MIA,DST,TEN,7.16
Deshaun Watson,6200.00,HOU,QB,KCC,16.39
Jordan Howard,5600.00,CHI,RB,MIN,14.76
Golden Tate,6300.00,DET,WR,CAR,16.55
Ezekiel Elliott,8800.00,DAL,RB,GBP,23.04
Carson Wentz,6600.00,PHI,QB,ARI,17.27
New York Giants,3600.00,NYG,DST,LAC,9.39
Eric Decker,4000.00,TEN,WR,MIA,10.45
Charles Clay,4800.00,BUF,TE,CIN,12.48
Le'Veon Bell,9500.00,PIT,RB,JAC,24.72
Tyler Lockett,4500.00,SEA,WR,LAR,11.62
Terrance Williams,3600.00,DAL,WR,GBP,9.26
Deonte Thompson,3100.00,CHI,WR,MIN,7.98
Alshon Jeffery,5800.00,PHI,WR,ARI,14.88
Tarik Cohen,5300.00,CHI,RB,MIN,13.57
Jermaine Kearse,4500.00,NYJ,WR,CLE,11.51
Kareem Hunt,8600.00,KCC,RB,HOU,21.98
Larry Fitzgerald,6800.00,ARI,WR,PHI,17.36
J.D. McKissic,3200.00,SEA,RB,LAR,8.17
Ricardo Louis,3700.00,CLE,WR,NYJ,9.38
Cameron Brate,3700.00,TBB,TE,NEP,9.41
Eddie Lacy,3400.00,SEA,RB,LAR,8.61
Jerick McKinnon,4000.00,MIN,RB,CHI,10.11
Doug Baldwin,7000.00,SEA,WR,LAR,17.65
Hunter Henry,3800.00,LAC,TE,NYG,9.57
Elijah McGuire,4300.00,NYJ,RB,CLE,10.81
Antonio Brown,8400.00,PIT,WR,JAC,21.02
Chris Hogan,6100.00,NEP,WR,TBB,15.24
Julius Thomas,2800.00,MIA,TE,TEN,6.99
Latavius Murray,4500.00,MIN,RB,CHI,11.21
Adam Thielen,5900.00,MIN,WR,CHI,14.71
Rishard Matthews,5400.00,TEN,WR,MIA,13.32
Sammy Watkins,5000.00,LAR,WR,SEA,12.23
Chris Conley,3200.00,KCC,WR,HOU,7.84
Chicago Bears,2700.00,CHI,DST,MIN,6.62
O.J. Howard,2700.00,TBB,TE,NEP,6.61
Torrey Smith,3600.00,PHI,WR,ARI,8.78
Ryan Griffin,3100.00,HOU,TE,KCC,7.51
Travis Kelce,6000.00,KCC,TE,HOU,14.51
Shane Vereen,3400.00,NYG,RB,LAC,8.2
Randall Cobb,6700.00,GBP,WR,DAL,16.18
Bruce Ellington,3600.00,HOU,WR,KCC,8.69
Tampa Bay Buccaneers,2400.00,TBB,DST,NEP,5.73
DeSean Jackson,5400.00,TBB,WR,NEP,12.86
A.J. Green,8200.00,CIN,WR,BUF,19.51
Giovani Bernard,4100.00,CIN,RB,BUF,9.76
Kendall Wright,4000.00,CHI,WR,MIN,9.51
Kelvin Benjamin,5900.00,CAR,WR,DET,13.95
Stefon Diggs,7300.00,MIN,WR,CHI,17.2
Brandon Marshall,4600.00,NYG,WR,LAC,10.77
Chris Johnson,3900.00,ARI,RB,PHI,9.07
Martavis Bryant,5000.00,PIT,WR,JAC,11.61
Nelson Agholor,3900.00,PHI,WR,ARI,9.01
Danny Amendola,5000.00,NEP,WR,TBB,11.53
Will Fuller,4400.00,HOU,WR,KCC,10.11
Jordy Nelson,8100.00,GBP,WR,DAL,18.61
Andre Holmes,3400.00,BUF,WR,CIN,7.82
Juju Smith-Schuster,3500.00,PIT,WR,JAC,8.01
Odell Beckham,8500.00,NYG,WR,LAC,19.3
Tyreek Hill,6700.00,KCC,WR,HOU,15.1
Tyler Higbee,2500.00,LAR,TE,SEA,5.62
Cooper Kupp,4500.00,LAR,WR,SEA,10.06
DeVante Parker,6600.00,MIA,WR,TEN,14.71
Cole Beasley,4100.00,DAL,WR,GBP,9.12
Aaron Jones,5100.00,GBP,RB,DAL,11.25
Seth DeValve,2600.00,CLE,TE,NYJ,5.74
Jermaine Gresham,2700.00,ARI,TE,PHI,5.95
Keenan Allen,7200.00,LAC,WR,NYG,15.49
Brandin Cooks,7400.00,NEP,WR,TBB,15.94
Davante Adams,5800.00,GBP,WR,DAL,12.33
Devin Funchess,5600.00,CAR,WR,DET,11.89
Mike Gillislee,5300.00,NEP,RB,TBB,11.02
Jeremy Kerley,3900.00,NYJ,WR,CLE,7.89
TJ Jones,3000.00,DET,WR,CAR,6.04
Tyler Kroft,3200.00,CIN,TE,BUF,6.38
Sterling Shepard,5200.00,NYG,WR,LAC,10.28
Breshad Perriman,3000.00,BAL,WR,OAK,5.86
Alex Collins,4000.00,BAL,RB,OAK,7.79
Paul Richardson,4600.00,SEA,WR,LAR,8.88
Laquon Treadwell,3100.00,MIN,WR,CHI,5.93
Derrick Henry,5200.00,TEN,RB,MIA,9.88
Brice Butler,3500.00,DAL,WR,GBP,6.65
Tyrell Williams,5300.00,LAC,WR,NYG,9.87
Travis Benjamin,4000.00,LAC,WR,NYG,7.1
Jamaal Williams,5000.00,GBP,RB,DAL,8.85
Doug Martin,5500.00,TBB,RB,NEP,9.53
John Brown,5100.00,ARI,WR,PHI,8.66
Ed Dickson,2900.00,CAR,TE,DET,4.94
Tyler Boyd,3200.00,CIN,WR,BUF,5.36
Thomas Rawls,3700.00,SEA,RB,LAR,6.21
Albert Wilson,3300.00,KCC,WR,HOU,5.49
Antonio Gates,3300.00,LAC,TE,NYG,5.47
D'Onta Foreman,4000.00,HOU,RB,KCC,6.61
David Njoku,2900.00,CLE,TE,NYJ,4.76
Orleans Darkwa,3400.00,NYG,RB,LAC,5.55
Dion Lewis,3400.00,NEP,RB,TBB,5.47
Chris Godwin,3000.00,TBB,WR,NEP,4.74
Taywan Taylor,3300.00,TEN,WR,MIA,5.13
Tavon Austin,3000.00,LAR,WR,SEA,4.61
