Player_Name,Salary,Team,Pos,Opp,Proj_FP
Akeem Hunt,3000.00,KCC,RB,DEN,11.97
Los Angeles Rams,3000.00,LAR,DST,SFO,10.22
Cameron Brate,3300.00,TBB,TE,NOS,11.15
New England Patriots,3500.00,NEP,DST,NYJ,11.68
Rhett Ellison,2700.00,NYG,TE,WAS,8.9
Kenny Golladay,3300.00,DET,WR,GBP,10.88
Seattle Seahawks,3400.00,SEA,DST,ARI,11.18
Chicago Bears,2400.00,CHI,DST,MIN,7.84
Roger Lewis,3600.00,NYG,WR,WAS,11.71
Derrick Henry,5500.00,TEN,RB,JAC,17.52
Los Angeles Chargers,3600.00,LAC,DST,OAK,11.34
DeShone Kizer,4400.00,CLE,QB,PIT,13.74
Peyton Barber,3900.00,TBB,RB,NOS,12.17
Jamaal Williams,5200.00,GBP,RB,DET,16.18
Dallas Cowboys,2300.00,DAL,DST,PHI,7.13
Eli Manning,5000.00,NYG,QB,WAS,15.43
New Orleans Saints,3300.00,NOS,DST,TBB,10.12
Geronimo Allison,3200.00,GBP,WR,DET,9.75
Green Bay Packers,2400.00,GBP,DST,DET,7.26
Carolina Panthers,2900.00,CAR,DST,ATL,8.76
Pittsburgh Steelers,3900.00,PIT,DST,CLE,11.72
New York Giants,2500.00,NYG,DST,WAS,7.51
Baltimore Ravens,3800.00,BAL,DST,CIN,11.32
Bilal Powell,4700.00,NYJ,RB,NEP,13.86
Andy Dalton,4600.00,CIN,QB,BAL,13.57
Lance Kendricks,2500.00,GBP,TE,DET,7.34
Matthew Stafford,6300.00,DET,QB,GBP,18.48
Philadelphia Eagles,2700.00,PHI,DST,DAL,7.92
Devonta Freeman,5600.00,ATL,RB,CAR,16.36
Indianapolis Colts,2900.00,IND,DST,HOU,8.48
Tom Brady,6800.00,NEP,QB,NYJ,19.87
David Njoku,2500.00,CLE,TE,PIT,7.27
Jack Doyle,4700.00,IND,TE,HOU,13.68
Samaje Perine,4500.00,WAS,RB,NYG,13.05
Jameis Winston,5800.00,TBB,QB,NOS,16.77
Russell Wilson,6900.00,SEA,QB,ARI,19.88
Jimmy Graham,4800.00,SEA,TE,ARI,13.84
Kirk Cousins,6200.00,WAS,QB,NYG,17.84
Miami Dolphins,2800.00,MIA,DST,BUF,8.07
Alex Collins,5600.00,BAL,RB,CIN,16
Detroit Lions,3700.00,DET,DST,GBP,10.59
Case Keenum,6000.00,MIN,QB,CHI,17.08
Buffalo Bills,3000.00,BUF,DST,MIA,8.56
Arizona Cardinals,2700.00,ARI,DST,SEA,7.64
Cam Newton,6800.00,CAR,QB,ATL,19.25
Bryce Petty,4300.00,NYJ,QB,NEP,12.17
Brett Hundley,4800.00,GBP,QB,DET,13.54
Matt Ryan,5900.00,ATL,QB,CAR,16.66
Drew Brees,6500.00,NOS,QB,TBB,18.28
Drew Stanton,4600.00,ARI,QB,SEA,12.9
Tyrod Taylor,5300.00,BUF,QB,MIA,14.73
Albert Wilson,3200.00,KCC,WR,DEN,8.88
Dak Prescott,5900.00,DAL,QB,PHI,16.41
Jerick McKinnon,5100.00,MIN,RB,CHI,14.16
Tyler Kroft,2600.00,CIN,TE,BAL,7.19
Washington Redskins,3200.00,WAS,DST,NYG,8.84
Marcus Mariota,5000.00,TEN,QB,JAC,13.78
Sean Mannion,4500.00,LAR,QB,SFO,12.37
Mike Davis,4100.00,SEA,RB,ARI,11.27
Paxton Lynch,4500.00,DEN,QB,KCC,12.37
Malcolm Brown,3900.00,LAR,RB,SFO,10.71
Cincinnati Bengals,2600.00,CIN,DST,BAL,7.14
Dion Lewis,6800.00,NEP,RB,NYJ,18.64
Lamar Miller,5100.00,HOU,RB,IND,13.94
Patrick Mahomes,4700.00,KCC,QB,DEN,12.85
A.J. Green,6300.00,CIN,WR,BAL,17.18
Will Fuller,4300.00,HOU,WR,IND,11.67
Brandon LaFell,3300.00,CIN,WR,BAL,8.93
Randall Cobb,4700.00,GBP,WR,DET,12.71
Cleveland Browns,2000.00,CLE,DST,PIT,5.4
Duke Johnson,4700.00,CLE,RB,PIT,12.59
Delanie Walker,4400.00,TEN,TE,JAC,11.78
Houston Texans,3100.00,HOU,DST,IND,8.32
Mark Ingram,7500.00,NOS,RB,TBB,20.04
Jay Cutler,4900.00,MIA,QB,BUF,13.1
Wayne Gallman,4200.00,NYG,RB,WAS,11.18
Minnesota Vikings,3900.00,MIN,DST,CHI,10.32
T.J. Yates,4500.00,HOU,QB,IND,11.89
Jacoby Brissett,5500.00,IND,QB,HOU,14.5
Kansas City Chiefs,3300.00,KCC,DST,DEN,8.7
Chester Rogers,3000.00,IND,WR,HOU,7.89
Mitchell Trubisky,4400.00,CHI,QB,MIN,11.58
J.D. McKissic,3600.00,SEA,RB,ARI,9.42
Josh Doctson,4400.00,WAS,WR,NYG,11.53
Ricky Seals-Jones,2900.00,ARI,TE,SEA,7.54
Demaryius Thomas,5500.00,DEN,WR,KCC,14.3
Ryan Grant,3600.00,WAS,WR,NYG,9.31
Stevan Ridley,3500.00,PIT,RB,CLE,9.07
Denver Broncos,2900.00,DEN,DST,KCC,7.46
Tennessee Titans,2800.00,TEN,DST,JAC,7.16
Philip Rivers,6600.00,LAC,QB,OAK,16.87
Theo Riddick,4800.00,DET,RB,GBP,12.23
Frank Gore,4400.00,IND,RB,HOU,11.13
Joe Flacco,5700.00,BAL,QB,CIN,14.42
Joe Mixon,5000.00,CIN,RB,BAL,12.65
DeVante Parker,4400.00,MIA,WR,BUF,11.15
Kenyan Drake,7200.00,MIA,RB,BUF,18.11
Austin Hooper,3000.00,ATL,TE,CAR,7.54
Golden Tate,6300.00,DET,WR,GBP,15.76
LeSean McCoy,8000.00,BUF,RB,MIA,19.84
Seth DeValve,2500.00,CLE,TE,PIT,6.19
Alvin Kamara,7900.00,NOS,RB,TBB,19.57
Atlanta Falcons,2500.00,ATL,DST,CAR,6.12
Charles Clay,3700.00,BUF,TE,MIA,9.05
Melvin Gordon,7400.00,LAC,RB,OAK,18.1
Jermaine Kearse,3800.00,NYJ,WR,NEP,9.32
Jason Witten,3600.00,DAL,TE,PHI,8.8
Jamison Crowder,5800.00,WAS,WR,NYG,14.15
Landry Jones,4700.00,PIT,QB,CLE,11.45
Isaiah Crowell,3900.00,CLE,RB,PIT,9.51
