Player_Name,Salary,Team,Pos,Opp,Proj_FP
Mike Davis,4000.00,SEA,RB,LAR,14.46
Chicago Bears,2500.00,CHI,DST,DET,8.5
Minnesota Vikings,2900.00,MIN,DST,CIN,9.8
Carolina Panthers,2900.00,CAR,DST,GBP,9.75
Blaine Gabbert,4800.00,ARI,QB,WAS,16.13
Kansas City Chiefs,2400.00,KCC,DST,LAC,8.05
Pittsburgh Steelers,2100.00,PIT,DST,NEP,7
Austin Seferian-Jenkins,2900.00,NYJ,TE,NOS,9.49
Cincinnati Bengals,2200.00,CIN,DST,MIN,7.2
Kenyan Drake,5800.00,MIA,RB,BUF,18.88
Jacoby Brissett,4600.00,IND,QB,DEN,14.89
Green Bay Packers,2400.00,GBP,DST,CAR,7.74
Houston Texans,2400.00,HOU,DST,JAC,7.7
Nick Foles,5500.00,PHI,QB,NYG,17.57
Kirk Cousins,6000.00,WAS,QB,ARI,19.06
Aaron Rodgers,6700.00,GBP,QB,CAR,20.75
Indianapolis Colts,2500.00,IND,DST,DEN,7.76
Buffalo Bills,3300.00,BUF,DST,MIA,10.17
Austin Hooper,3200.00,ATL,TE,TBB,9.79
Miami Dolphins,2700.00,MIA,DST,BUF,8.24
Andy Dalton,4700.00,CIN,QB,MIN,14.29
Marcus Mariota,5900.00,TEN,QB,SFO,17.92
Los Angeles Rams,2800.00,LAR,DST,SEA,8.49
Dontrelle Inman,3100.00,CHI,WR,DET,9.38
Alex Smith,5900.00,KCC,QB,LAC,17.86
New Orleans Saints,3900.00,NOS,DST,NYJ,11.76
Atlanta Falcons,2700.00,ATL,DST,TBB,8.14
Baltimore Ravens,3800.00,BAL,DST,CLE,11.44
Josh Doctson,3800.00,WAS,WR,ARI,11.42
Detroit Lions,3400.00,DET,DST,CHI,10.18
Russell Wilson,7300.00,SEA,QB,LAR,21.77
New England Patriots,2500.00,NEP,DST,PIT,7.46
Cam Newton,6400.00,CAR,QB,GBP,19.01
Jerick McKinnon,4800.00,MIN,RB,CIN,14.24
Tennessee Titans,3000.00,TEN,DST,SFO,8.9
Jay Cutler,4800.00,MIA,QB,BUF,14.25
Vernon Davis,3900.00,WAS,TE,ARI,11.5
Washington Redskins,2800.00,WAS,DST,ARI,8.27
Mitchell Trubisky,4600.00,CHI,QB,DET,13.52
Phillip Dorsett,3400.00,NEP,WR,PIT,9.95
Jared Goff,6200.00,LAR,QB,SEA,18.19
Drew Brees,6500.00,NOS,QB,NYJ,19.04
Devonta Freeman,6200.00,ATL,RB,TBB,18.19
Ricky Seals-Jones,3000.00,ARI,TE,WAS,8.8
Matt Ryan,6300.00,ATL,QB,TBB,18.39
Seattle Seahawks,3100.00,SEA,DST,LAR,9.05
Tyrod Taylor,5400.00,BUF,QB,MIA,15.72
Arizona Cardinals,2900.00,ARI,DST,WAS,8.4
Trevor Siemian,5100.00,DEN,QB,IND,14.73
Ben Roethlisberger,6700.00,PIT,QB,NEP,19.37
Jameis Winston,5900.00,TBB,QB,ATL,16.98
Jimmy Graham,4900.00,SEA,TE,LAR,14.04
