Player_Name,Salary,Team,Pos,Opp,Proj_FP
Arizona Cardinals,1500.00,ARI,DST,SFO,6.52
Jeff Driskel,4600.00,DET,QB,DAL,15.79
Mitchell Trubisky,4800.00,CHI,QB,LAR,16.27
Kyle Allen,5300.00,CAR,QB,ATL,17.38
Jared Goff,5600.00,LAR,QB,CHI,18.31
Brian Hill,4800.00,ATL,RB,CAR,15.65
Ryan Finley,5000.00,CIN,QB,OAK,15.94
Drew Brees,6900.00,NOS,QB,TBB,21.79
Miles Sanders,4100.00,PHI,RB,NEP,12.96
Detroit Lions,1800.00,DET,DST,DAL,5.67
Matt Ryan,6200.00,ATL,QB,CAR,19.32
Lamar Jackson,7700.00,BAL,QB,HOU,23.39
Carson Wentz,5400.00,PHI,QB,NEP,16.35
Deshaun Watson,6800.00,HOU,QB,BAL,20.6
Josh Allen,6600.00,BUF,QB,MIA,20.02
Philip Rivers,5900.00,LAC,QB,KCC,17.8
Jacoby Brissett,5900.00,IND,QB,JAC,17.76
Kalen Ballage,4300.00,MIA,RB,BUF,12.89
Patrick Mahomes,7200.00,KCC,QB,LAC,21.46
Mason Rudolph,5100.00,PIT,QB,CLE,15.11
Baker Mayfield,5300.00,CLE,QB,PIT,15.64
Dak Prescott,6700.00,DAL,QB,DET,19.66
Ryan Fitzpatrick,5100.00,MIA,QB,BUF,14.93
Tom Brady,6400.00,NEP,QB,PHI,18.68
Los Angeles Chargers,2100.00,LAC,DST,KCC,6.12
Cooper Kupp,6600.00,LAR,WR,CHI,19.13
Brandon Allen,4700.00,DEN,QB,MIN,13.57
David Montgomery,5100.00,CHI,RB,LAR,14.7
Washington Redskins,2800.00,WAS,DST,NYJ,8.07
Josh Reynolds,3800.00,LAR,WR,CHI,10.96
Russell Gage,3300.00,ATL,WR,CAR,9.48
Jameis Winston,6500.00,TBB,QB,NOS,18.5
Tyler Boyd,5200.00,CIN,WR,OAK,14.73
Dwayne Haskins,4800.00,WAS,QB,NYJ,13.38
Keenan Allen,6400.00,LAC,WR,KCC,17.86
Kyler Murray,6100.00,ARI,QB,SFO,16.98
Kirk Cousins,6300.00,MIN,QB,DEN,17.46
New Orleans Saints,2900.00,NOS,DST,TBB,8.02
Allen Robinson,5500.00,CHI,WR,LAR,15.24
Houston Texans,2300.00,HOU,DST,BAL,6.32
Denver Broncos,2400.00,DEN,DST,MIN,6.57
Mack Hollins,3200.00,PHI,WR,NEP,8.78
D.J. Moore,5900.00,CAR,WR,ATL,16.09
Dalvin Cook,8900.00,MIN,RB,DEN,24.34
Mike Williams,4600.00,LAC,WR,KCC,12.51
Kansas City Chiefs,2600.00,KCC,DST,LAC,7.04
Demaryius Thomas,3900.00,NYJ,WR,WAS,10.49
Sam Darnold,5700.00,NYJ,QB,WAS,15.33
New York Jets,3100.00,NYJ,DST,WAS,8.3
Carolina Panthers,3000.00,CAR,DST,ATL,8
Greg Olsen,3900.00,CAR,TE,ATL,10.36
Cincinnati Bengals,2100.00,CIN,DST,OAK,5.58
Julio Jones,7500.00,ATL,WR,CAR,19.97
Austin Ekeler,5300.00,LAC,RB,KCC,13.92
Hunter Henry,5600.00,LAC,TE,KCC,14.7
Phillip Dorsett,4200.00,NEP,WR,PHI,10.96
Curtis Samuel,5300.00,CAR,WR,ATL,13.81
Cleveland Browns,3000.00,CLE,DST,PIT,7.79
Carlos Hyde,4600.00,HOU,RB,BAL,11.91
Alvin Kamara,7400.00,NOS,RB,TBB,19.06
Todd Gurley,5500.00,LAR,RB,CHI,14.18
Minnesota Vikings,3400.00,MIN,DST,DEN,8.69
Travis Kelce,6300.00,KCC,TE,LAC,16.11
Sammy Watkins,5000.00,KCC,WR,LAC,12.74
Atlanta Falcons,2600.00,ATL,DST,CAR,6.62
Eric Ebron,3600.00,IND,TE,JAC,9.12
Trey Quinn,3300.00,WAS,WR,NYJ,8.36
Allen Hurns,3200.00,MIA,WR,BUF,8.03
Kenny Stills,4600.00,HOU,WR,BAL,11.49
Mohamed Sanu,5100.00,NEP,WR,PHI,12.75
Cole Beasley,4700.00,BUF,WR,MIA,11.74
Mike Gesicki,3500.00,MIA,TE,BUF,8.73
Christian McCaffrey,10500.00,CAR,RB,ATL,26.17
DeVante Parker,4700.00,MIA,WR,BUF,11.67
Chicago Bears,2900.00,CHI,DST,LAR,7.16
Pittsburgh Steelers,3200.00,PIT,DST,CLE,7.87
Calvin Ridley,5500.00,ATL,WR,CAR,13.49
Philadelphia Eagles,2700.00,PHI,DST,NEP,6.62
Mike Evans,7400.00,TBB,WR,NOS,18.07
Miami Dolphins,2500.00,MIA,DST,BUF,6.1
Odell Beckham,6400.00,CLE,WR,PIT,15.5
Michael Thomas,9900.00,NOS,WR,TBB,23.99
Auden Tate,4200.00,CIN,WR,OAK,10.14
Damien Williams,5700.00,KCC,RB,LAC,13.71
Los Angeles Rams,3500.00,LAR,DST,CHI,8.35
DeAndre Hopkins,8100.00,HOU,WR,BAL,19.37
New England Patriots,3500.00,NEP,DST,PHI,8.36
Nelson Agholor,4000.00,PHI,WR,NEP,9.53
Tyler Eifert,3200.00,CIN,TE,OAK,7.61
Devin Singletary,6000.00,BUF,RB,MIA,14.19
Zach Ertz,5000.00,PHI,TE,NEP,11.86
Jordan Akins,2600.00,HOU,TE,BAL,6.15
Kareem Hunt,4300.00,CLE,RB,PIT,10.15
Jarvis Landry,5700.00,CLE,WR,PIT,13.48
Stefon Diggs,6900.00,MIN,WR,DEN,16.18
