Player_Name,Salary,Team,Pos,Opp,Proj_FP
Sam Bradford,4800.00,ARI,QB,LAR,16.41
Ryan Tannehill,5300.00,MIA,QB,NYJ,17.77
Mohamed Sanu,4000.00,ATL,WR,CAR,13.23
Sam Darnold,5100.00,NYJ,QB,MIA,16.77
Tampa Bay Buccaneers,2200.00,TBB,DST,PHI,7.2
Ben Roethlisberger,6900.00,PIT,QB,KCC,22.55
Arizona Cardinals,2100.00,ARI,DST,LAR,6.82
Detroit Lions,2300.00,DET,DST,SFO,7.46
Tyrod Taylor,5900.00,CLE,QB,NOS,19.11
Alex Smith,6000.00,WAS,QB,IND,19.25
Buffalo Bills,2100.00,BUF,DST,LAC,6.73
Ian Thomas,2900.00,CAR,TE,ATL,9.29
Mitchell Trubisky,5700.00,CHI,QB,SEA,18.17
Patrick Mahomes,6100.00,KCC,QB,PIT,19.11
Dak Prescott,6200.00,DAL,QB,NYG,19.37
Cam Newton,6600.00,CAR,QB,ATL,20.59
Peyton Barber,4000.00,TBB,RB,PHI,12.47
Russell Wilson,6600.00,SEA,QB,CHI,20.47
Kirk Cousins,6400.00,MIN,QB,GBP,19.87
Nick Boyle,2600.00,BAL,TE,CIN,8.05
Deshaun Watson,6300.00,HOU,QB,TEN,19.38
Andy Dalton,5400.00,CIN,QB,BAL,16.65
Marcus Mariota,5600.00,TEN,QB,HOU,17.24
Matt Ryan,5700.00,ATL,QB,CAR,17.49
Matthew Stafford,6100.00,DET,QB,SFO,18.6
Kansas City Chiefs,2200.00,KCC,DST,PIT,6.71
Charles Clay,3100.00,BUF,TE,LAC,9.43
Cleveland Browns,2000.00,CLE,DST,NOS,6.06
Joe Flacco,5200.00,BAL,QB,CIN,15.53
Philip Rivers,6700.00,LAC,QB,BUF,19.95
Chris Carson,4500.00,SEA,RB,CHI,13.25
New York Jets,2500.00,NYJ,DST,MIA,7.3
Case Keenum,6300.00,DEN,QB,OAK,18.41
Drew Brees,7200.00,NOS,QB,CLE,20.8
Ryan Fitzpatrick,5500.00,TBB,QB,PHI,15.83
Pittsburgh Steelers,2700.00,PIT,DST,KCC,7.74
Indianapolis Colts,2300.00,IND,DST,WAS,6.6
Devin Funchess,4700.00,CAR,WR,ATL,13.51
Atlanta Falcons,2700.00,ATL,DST,CAR,7.71
Melvin Gordon,7400.00,LAC,RB,BUF,21.18
Julio Jones,8400.00,ATL,WR,CAR,23.95
Andrew Luck,6200.00,IND,QB,WAS,17.64
Jared Goff,6300.00,LAR,QB,ARI,17.96
