Player_Name,Salary,Team,Pos,Opp,Proj_FP
Cam Newton,6600.00,CAR,QB,TBB,24.2
Jack Doyle,3500.00,IND,TE,CIN,12.29
Carolina Panthers,2800.00,CAR,DST,TBB,9.68
Andy Dalton,5700.00,CIN,QB,IND,19.66
Detroit Lions,2600.00,DET,DST,PIT,8.85
New England Patriots,2400.00,NEP,DST,LAC,8.13
Dallas Cowboys,2300.00,DAL,DST,WAS,7.66
Jimmy Graham,4600.00,SEA,TE,HOU,15.29
Tyrod Taylor,5900.00,BUF,QB,OAK,19.49
Joe Mixon,4700.00,CIN,RB,IND,15.52
Atlanta Falcons,3100.00,ATL,DST,NYJ,10.16
Tyler Kroft,3000.00,CIN,TE,IND,9.73
Russell Wilson,6500.00,SEA,QB,HOU,21
Trevor Siemian,4800.00,DEN,QB,KCC,15.34
Chicago Bears,2500.00,CHI,DST,NOS,7.98
Ryan Griffin,3100.00,HOU,TE,SEA,9.72
Buffalo Bills,2900.00,BUF,DST,OAK,9.12
Pittsburgh Steelers,2900.00,PIT,DST,DET,9.07
Nick O'Leary,3100.00,BUF,TE,OAK,9.66
Carson Wentz,7200.00,PHI,QB,SFO,22.23
Minnesota Vikings,4000.00,MIN,DST,CLE,12.35
Javorius Allen,4800.00,BAL,RB,MIA,14.83
Jason Witten,4200.00,DAL,TE,WAS,12.95
Juju Smith-Schuster,4000.00,PIT,WR,DET,12.26
Brandon LaFell,3700.00,CIN,WR,IND,11.28
Kirk Cousins,6400.00,WAS,QB,DAL,19.48
Washington Redskins,2400.00,WAS,DST,DAL,7.25
Tampa Bay Buccaneers,2600.00,TBB,DST,CAR,7.84
Dak Prescott,7300.00,DAL,QB,WAS,21.97
Jameis Winston,6100.00,TBB,QB,CAR,18.32
Houston Texans,2700.00,HOU,DST,SEA,8.06
Ben Roethlisberger,6000.00,PIT,QB,DET,17.85
Ameer Abdullah,4200.00,DET,RB,PIT,12.53
Philadelphia Eagles,3800.00,PHI,DST,SFO,11.28
Kareem Hunt,7500.00,KCC,RB,DEN,22.28
Seattle Seahawks,3200.00,SEA,DST,HOU,9.45
Tyler Lockett,4100.00,SEA,WR,HOU,11.98
Duke Johnson,4500.00,CLE,RB,MIN,13.12
Mark Ingram,7400.00,NOS,RB,CHI,21.54
Chris Thompson,5800.00,WAS,RB,DAL,16.85
Miami Dolphins,3000.00,MIA,DST,BAL,8.7
Denver Broncos,3000.00,DEN,DST,KCC,8.68
Alex Smith,6200.00,KCC,QB,DEN,17.92
Baltimore Ravens,3800.00,BAL,DST,MIA,10.96
Matthew Moore,4500.00,MIA,QB,BAL,12.9
Philip Rivers,6300.00,LAC,QB,NEP,18.01
Kelvin Benjamin,6400.00,CAR,WR,TBB,18.29
Jordan Reed,4700.00,WAS,TE,DAL,13.33
Lamar Miller,5200.00,HOU,RB,SEA,14.75
LeSean McCoy,8700.00,BUF,RB,OAK,24.55
Deshaun Watson,6400.00,HOU,QB,SEA,18.06
Jeremy Maclin,4100.00,BAL,WR,MIA,11.49
Devin Funchess,5900.00,CAR,WR,TBB,16.37
Kyle Rudolph,4500.00,MIN,TE,CLE,12.48
Josh McCown,5600.00,NYJ,QB,ATL,15.45
Case Keenum,5800.00,MIN,QB,CLE,16
Tom Brady,7600.00,NEP,QB,LAC,21
Cleveland Browns,2300.00,CLE,DST,MIN,6.32
Jacoby Brissett,4900.00,IND,QB,CIN,13.48
Jerick McKinnon,6500.00,MIN,RB,CLE,17.81
Joe Flacco,4800.00,BAL,QB,MIA,13.08
Ed Dickson,3400.00,CAR,TE,TBB,9.27
Devonta Freeman,7200.00,ATL,RB,NYJ,19.6
Kansas City Chiefs,3500.00,KCC,DST,DEN,9.5
Zach Miller,3200.00,CHI,TE,NOS,8.68
Benjamin Watson,3000.00,BAL,TE,MIA,8.09
Jesse James,2800.00,PIT,TE,DET,7.57
Doug Baldwin,6900.00,SEA,WR,HOU,18.53
Drew Brees,7000.00,NOS,QB,CHI,18.79
Le'Veon Bell,9300.00,PIT,RB,DET,24.79
Alvin Kamara,5900.00,NOS,RB,CHI,15.73
Matt Forte,4200.00,NYJ,RB,ATL,11.19
Austin Seferian-Jenkins,4900.00,NYJ,TE,ATL,13.02
Robby Anderson,4200.00,NYJ,WR,ATL,11.14
Isaiah Crowell,3800.00,CLE,RB,MIN,10.06
Melvin Gordon,8100.00,LAC,RB,NEP,21.35
James White,4900.00,NEP,RB,LAC,12.94
New Orleans Saints,3400.00,NOS,DST,CHI,8.95
Cincinnati Bengals,3600.00,CIN,DST,IND,9.46
Matt Ryan,6800.00,ATL,QB,NYJ,17.7
Terrance Williams,3600.00,DAL,WR,WAS,9.31
Zach Ertz,7000.00,PHI,TE,SFO,18.11
Matthew Stafford,6000.00,DET,QB,PIT,15.46
Indianapolis Colts,2300.00,IND,DST,CIN,5.9
Demaryius Thomas,5900.00,DEN,WR,KCC,15.13
O.J. Howard,2900.00,TBB,TE,CAR,7.41
