Player_Name,Salary,Team,Pos,Opp,Proj_FP
Kyler Murray,6800.00,ARI,QB,DET,26.89
Ryan Fitzpatrick,5300.00,MIA,QB,JAC,18.96
Russell Wilson,7300.00,SEA,QB,DAL,25.6
Cam Newton,6700.00,NEP,QB,LVR,23.42
Carson Wentz,5800.00,PHI,QB,CIN,20.2
Miles Sanders,6400.00,PHI,RB,CIN,22.12
Matthew Stafford,6300.00,DET,QB,ARI,21.42
Mitchell Trubisky,5700.00,CHI,QB,ATL,19.24
Lamar Jackson,7800.00,BAL,QB,KCC,26.31
Ryan Tannehill,5900.00,TEN,QB,MIN,19.71
Matt Ryan,6600.00,ATL,QB,CHI,21.66
Dak Prescott,7200.00,DAL,QB,SEA,23.59
Devin Singletary,4900.00,BUF,RB,LAR,16.01
Philadelphia Eagles,2800.00,PHI,DST,CIN,9.12
Jared Goff,5600.00,LAR,QB,BUF,18.03
Drew Brees,6200.00,NOS,QB,GBP,19.97
Josh Allen,6900.00,BUF,QB,LAR,22.15
KJ Hamler,3000.00,DEN,WR,TBB,9.61
Baker Mayfield,5700.00,CLE,QB,WAS,18.24
New York Jets,2000.00,NYJ,DST,IND,6.39
Kirk Cousins,5500.00,MIN,QB,TEN,17.42
Aaron Rodgers,6500.00,GBP,QB,NOS,20.37
Deshaun Watson,6500.00,HOU,QB,PIT,20.36
Justin Herbert,5900.00,LAC,QB,CAR,18.4
Dwayne Haskins,5200.00,WAS,QB,CLE,16.18
Hayden Hurst,4700.00,ATL,TE,CHI,14.53
Teddy Bridgewater,5200.00,CAR,QB,LAC,15.97
Patrick Mahomes,7400.00,KCC,QB,BAL,22.67
Derek Carr,5400.00,LVR,QB,NEP,16.5
Russell Gage,5100.00,ATL,WR,CHI,15.53
Alvin Kamara,7900.00,NOS,RB,GBP,24.05
Miami Dolphins,2500.00,MIA,DST,JAC,7.6
Damiere Byrd,3000.00,NEP,WR,LVR,9.09
Marquez Valdes-Scantling,4900.00,GBP,WR,NOS,14.8
Kenyan Drake,6000.00,ARI,RB,DET,18.05
Carolina Panthers,2200.00,CAR,DST,LAC,6.62
Joe Burrow,6200.00,CIN,QB,PHI,18.67
Mike Davis,5100.00,CAR,RB,LAC,15.29
Tre'Quan Smith,4200.00,NOS,WR,GBP,12.6
Rex Burkhead,4000.00,NEP,RB,LVR,12
David Johnson,5400.00,HOU,RB,PIT,16.16
Adam Humphries,3900.00,TEN,WR,MIN,11.6
DeAndre Hopkins,7900.00,ARI,WR,DET,23.49
Ben Roethlisberger,6400.00,PIT,QB,HOU,18.95
Allen Lazard,4800.00,GBP,WR,NOS,14.17
Tom Brady,6100.00,TBB,QB,DEN,17.91
Calvin Ridley,7200.00,ATL,WR,CHI,21.08
Daniel Jones,5500.00,NYG,QB,SFO,16.03
Aaron Jones,7600.00,GBP,RB,NOS,22.12
N'Keal Harry,4200.00,NEP,WR,LVR,12.19
Philip Rivers,6000.00,IND,QB,NYJ,17.34
Houston Texans,2100.00,HOU,DST,PIT,6.03
D.J. Moore,6100.00,CAR,WR,LAC,17.25
Tyler Lockett,6400.00,SEA,WR,DAL,18.1
Hunter Henry,4800.00,LAC,TE,CAR,13.55
Minnesota Vikings,2500.00,MIN,DST,TEN,7.06
Jeff Driskel,5300.00,DEN,QB,TBB,14.93
Jonathan Taylor,7000.00,IND,RB,NYJ,19.67
Adam Thielen,6900.00,MIN,WR,TEN,19.29
Sam Darnold,5000.00,NYJ,QB,IND,13.75
Ezekiel Elliott,8300.00,DAL,RB,SEA,22.82
Chris Carson,6600.00,SEA,RB,DAL,18.09
James Conner,6700.00,PIT,RB,HOU,18.28
D.K. Metcalf,6500.00,SEA,WR,DAL,17.75
Curtis Samuel,4000.00,CAR,WR,LAC,10.93
Preston Williams,4400.00,MIA,WR,JAC,11.93
Logan Thomas,3700.00,WAS,TE,CLE,9.98
Joe Mixon,5900.00,CIN,RB,PHI,15.88
Allen Robinson,6200.00,CHI,WR,ATL,16.7
Amari Cooper,6500.00,DAL,WR,SEA,17.42
Derrick Henry,7800.00,TEN,RB,MIN,20.94
Darren Waller,5700.00,LVR,TE,NEP,15.29
Cincinnati Bengals,2600.00,CIN,DST,PHI,6.96
Diontae Johnson,5400.00,PIT,WR,HOU,14.48
Julian Edelman,6200.00,NEP,WR,LVR,16.56
Zach Ertz,5100.00,PHI,TE,CIN,13.58
Dalvin Cook,7600.00,MIN,RB,TEN,20.12
Darius Slayton,4900.00,NYG,WR,SFO,12.95
Irv Smith,2800.00,MIN,TE,TEN,7.39
Las Vegas Raiders,2300.00,LVR,DST,NEP,6.05
Odell Beckham,6300.00,CLE,WR,WAS,16.49
Michael Gallup,5500.00,DAL,WR,SEA,14.19
