Player_Name,Salary,Team,Pos,Opp,Proj_FP
Martellus Bennett,3700.00,NEP,TE,SFO,14.89
Eddie Royal,3400.00,CHI,WR,NYG,13.26
C.J. Fiedorowicz,3300.00,HOU,TE,OAK,11.62
Will Tye,2700.00,NYG,TE,CHI,9.39
Andy Dalton,5700.00,CIN,QB,BUF,18.9
Le'Veon Bell,8800.00,PIT,RB,CLE,29.16
Eric Ebron,4100.00,DET,TE,JAC,13.41
Cameron Meredith,4100.00,CHI,WR,NYG,13.38
Andrew Luck,7200.00,IND,QB,TEN,23.3
Lance Kendricks,3000.00,LAR,TE,MIA,9.68
Tyrod Taylor,5600.00,BUF,QB,CIN,18.07
Ryan Tannehill,5100.00,MIA,QB,LAR,16.44
Jack Doyle,3300.00,IND,TE,TEN,10.62
Kirk Cousins,5800.00,WAS,QB,GBP,18.36
Russell Wilson,6100.00,SEA,QB,PHI,19.27
Philadelphia Eagles,2500.00,PHI,DST,SEA,7.88
Kyle Rudolph,3900.00,MIN,TE,ARI,12.23
Los Angeles Rams,3100.00,LAR,DST,MIA,9.74
Jordan Reed,5900.00,WAS,TE,GBP,18.5
Rashad Jennings,3600.00,NYG,RB,CHI,11.31
Dennis Pitta,3600.00,BAL,TE,DAL,11.24
Ladarius Green,2500.00,PIT,TE,CLE,7.76
Cam Newton,7900.00,CAR,QB,NOS,24.43
Zach Miller,3800.00,CHI,TE,NYG,11.71
Tennessee Titans,2200.00,TEN,DST,IND,6.78
Tom Brady,7800.00,NEP,QB,SFO,23.81
Carson Palmer,5600.00,ARI,QB,MIN,17.07
C.J. Prosise,4200.00,SEA,RB,PHI,12.78
Joe Flacco,5500.00,BAL,QB,DAL,16.59
Dak Prescott,6000.00,DAL,QB,BAL,18.05
Kansas City Chiefs,3400.00,KCC,DST,TBB,10.2
Theo Riddick,5100.00,DET,RB,JAC,15.23
Jameis Winston,5900.00,TBB,QB,KCC,17.58
James Starks,4200.00,GBP,RB,WAS,12.47
Eli Manning,6300.00,NYG,QB,CHI,18.63
Coby Fleener,3400.00,NOS,TE,CAR,10.08
Travis Kelce,4700.00,KCC,TE,TBB,13.86
Alex Smith,5300.00,KCC,QB,TBB,15.57
Matthew Stafford,6600.00,DET,QB,JAC,19.42
Marcus Mariota,6700.00,TEN,QB,IND,19.69
Jason Witten,3300.00,DAL,TE,BAL,9.71
Jay Cutler,5200.00,CHI,QB,NYG,15.27
Gary Barnidge,3100.00,CLE,TE,PIT,9.12
Aaron Rodgers,7600.00,GBP,QB,WAS,22.24
Dallas Cowboys,2600.00,DAL,DST,BAL,7.6
Greg Olsen,6500.00,CAR,TE,NOS,19.01
Arizona Cardinals,3100.00,ARI,DST,MIN,9.04
Charles Clay,2600.00,BUF,TE,CIN,7.58
Drew Brees,7600.00,NOS,QB,CAR,22.08
Pierre Garcon,3900.00,WAS,WR,GBP,11.36
New York Giants,3500.00,NYG,DST,CHI,10.08
Sam Bradford,5100.00,MIN,QB,ARI,14.66
Todd Gurley,5000.00,LAR,RB,MIA,14.32
Minnesota Vikings,3300.00,MIN,DST,ARI,9.44
Willie Snead,5000.00,NOS,WR,CAR,14.27
Doug Baldwin,5700.00,SEA,WR,PHI,16.25
Seattle Seahawks,3800.00,SEA,DST,PHI,10.8
Chris Conley,3300.00,KCC,WR,TBB,9.34
Cody Kessler,5000.00,CLE,QB,PIT,14.17
Tyler Boyd,3000.00,CIN,WR,BUF,8.5
Tyler Eifert,5400.00,CIN,TE,BUF,15.17
Detroit Lions,3200.00,DET,DST,JAC,8.92
Lamar Miller,5800.00,HOU,RB,OAK,16.12
Baltimore Ravens,2500.00,BAL,DST,DAL,6.94
Jared Goff,5000.00,LAR,QB,MIA,13.9
Frank Gore,5000.00,IND,RB,TEN,13.83
Duke Johnson,3800.00,CLE,RB,PIT,10.47
Golden Tate,5300.00,DET,WR,JAC,14.58
Brock Osweiler,5100.00,HOU,QB,OAK,13.98
Mike Evans,8100.00,TBB,WR,KCC,22.17
Ryan Griffin,2500.00,HOU,TE,OAK,6.83
Isaiah Crowell,3900.00,CLE,RB,PIT,10.61
Dwayne Allen,2900.00,IND,TE,TEN,7.9
Tajae Sharpe,3200.00,TEN,WR,IND,8.66
