Player_Name,Salary,Team,Pos,Opp,Proj_FP
Mark Ingram,4400.00,NOS,RB,DET,17.93
Jerick McKinnon,4100.00,MIN,RB,GBP,16.22
Zach Miller,2900.00,CHI,TE,BAL,10.75
Alvin Kamara,4500.00,NOS,RB,DET,15.88
Kansas City Chiefs,2800.00,KCC,DST,PIT,9.66
Kevin Hogan,4600.00,CLE,QB,HOU,15.69
Detroit Lions,2400.00,DET,DST,NOS,8.16
DeMarco Murray,5200.00,TEN,RB,IND,17.44
Jordan Reed,5000.00,WAS,TE,SFO,16.53
Delanie Walker,4800.00,TEN,TE,IND,15.78
Lamar Miller,5400.00,HOU,RB,CLE,17.68
Atlanta Falcons,3500.00,ATL,DST,MIA,11.41
Kyle Rudolph,3800.00,MIN,TE,GBP,12.3
Los Angeles Rams,3200.00,LAR,DST,JAC,10.3
Case Keenum,5000.00,MIN,QB,GBP,16.1
Miami Dolphins,2000.00,MIA,DST,ATL,6.42
Arizona Cardinals,2800.00,ARI,DST,TBB,8.97
Washington Redskins,3400.00,WAS,DST,SFO,10.86
Jack Doyle,3700.00,IND,TE,TEN,11.77
Jonathan Stewart,4000.00,CAR,RB,PHI,12.63
Evan Engram,4200.00,NYG,TE,DEN,13.24
Baltimore Ravens,3700.00,BAL,DST,CHI,11.63
Elijah McGuire,4600.00,NYJ,RB,NEP,14.35
Austin Seferian-Jenkins,4300.00,NYJ,TE,NEP,13.4
Kirk Cousins,6800.00,WAS,QB,SFO,21.06
Benjamin Watson,3300.00,BAL,TE,CHI,10.23
Josh McCown,5200.00,NYJ,QB,NEP,16.03
Pittsburgh Steelers,2600.00,PIT,DST,KCC,7.92
Tom Brady,8300.00,NEP,QB,NYJ,25.22
Deshaun Watson,6700.00,HOU,QB,CLE,20.36
Matthew Stafford,6500.00,DET,QB,NOS,19.67
Aaron Rodgers,7300.00,GBP,QB,MIN,22.03
Carolina Panthers,3000.00,CAR,DST,PHI,9.04
Cam Newton,6700.00,CAR,QB,PHI,20.14
Adam Thielen,6000.00,MIN,WR,GBP,18
Isaiah Crowell,4200.00,CLE,RB,HOU,12.52
Carson Palmer,6100.00,ARI,QB,TBB,18.11
Ben Roethlisberger,5700.00,PIT,QB,KCC,16.94
Chris Thompson,5000.00,WAS,RB,SFO,14.82
Tennessee Titans,3000.00,TEN,DST,IND,8.86
Javorius Allen,5400.00,BAL,RB,CHI,15.94
Tampa Bay Buccaneers,2600.00,TBB,DST,ARI,7.62
Jameis Winston,6200.00,TBB,QB,ARI,18.04
Ameer Abdullah,4900.00,DET,RB,NOS,14.15
Jamison Crowder,4000.00,WAS,WR,SFO,11.55
Jared Goff,5000.00,LAR,QB,JAC,14.42
Drew Brees,7200.00,NOS,QB,DET,20.65
Trevor Siemian,6000.00,DEN,QB,NYG,17.24
Green Bay Packers,2800.00,GBP,DST,MIN,8.01
Eric Decker,4200.00,TEN,WR,IND,11.93
Duke Johnson,5100.00,CLE,RB,HOU,14.44
Matt Ryan,7000.00,ATL,QB,MIA,19.77
Martellus Bennett,3600.00,GBP,TE,MIN,10.13
Jacoby Brissett,5800.00,IND,QB,TEN,16.32
Tevin Coleman,5000.00,ATL,RB,MIA,14.07
Austin Hooper,3500.00,ATL,TE,MIA,9.85
Samaje Perine,4400.00,WAS,RB,SFO,12.29
