Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
T.J. McConnell,3300.00,PHI,PG,DEN,26.51,52.50%
Langston Galloway,3000.00,NOP,PG,NYK,20.91,12.50%
Nik Stauskas,3000.00,PHI,SG,DEN,20.21,22.50%
Marcus Smart,4600.00,BOS,SG/SF,MIA,28.17,15.00%
Malcolm Brogdon,3900.00,MIL,PG/SG,MIN,23.35,17.50%
Wayne Ellington,3400.00,MIA,SF,BOS,19.54,0.10%
Tyler Johnson,5400.00,MIA,PG,BOS,30.27,2.50%
Hollis Thompson,3000.00,PHI,SG/SF,DEN,16.63,0.01%
Dwight Howard,7600.00,ATL,C,DET,41.84,5.00%
E'Twaun Moore,3100.00,NOP,SG,NYK,16.99,0.25%
Al Horford,6700.00,BOS,C,MIA,36.6,5.00%
Joel Embiid,7300.00,PHI,PF/C,DEN,39.6,10.00%
Isaiah Thomas,7700.00,BOS,PG,MIA,41.38,15.00%
LaMarcus Aldridge,7300.00,SAS,PF/C,POR,39.13,15.00%
Nikola Jokic,6900.00,DEN,C,PHI,36.95,12.50%
Robert Covington,5000.00,PHI,SF,DEN,26.71,5.00%
Gary Harris,4700.00,DEN,SG,PHI,25.03,12.50%
Anthony Davis,10500.00,NOP,PF/C,NYK,55.95,30.00%
Emmanuel Mudiay,4600.00,DEN,PG,PHI,24.52,1.00%
Mason Plumlee,5600.00,POR,C,SAS,29.75,2.00%
Brook Lopez,6800.00,BKN,C,WAS,35.83,15.00%
Pau Gasol,6100.00,SAS,C,POR,32.03,10.00%
Andre Drummond,6800.00,DET,C,ATL,35.55,15.00%
Paul Millsap,7100.00,ATL,PF,DET,37.15,5.00%
Reggie Jackson,5700.00,DET,PG,ATL,29.67,15.00%
Jeff Teague,7200.00,IND,PG,CHI,37.51,
Trevor Ariza,5300.00,HOU,SF,LAC,27.55,5.00%
Dwyane Wade,6600.00,CHI,SG,IND,34.24,
Moe Harkless,4600.00,POR,SF,SAS,23.85,1.00%
Draymond Green,7500.00,GSW,PF/C,DAL,38.7,7.50%
Dirk Nowitzki,4300.00,DAL,PF,GSW,22.19,0.50%
Giannis Antetokounmpo,9700.00,MIL,PG,MIN,50.05,25.00%
Doug McDermott,3400.00,CHI,SF,IND,17.54,
Zaza Pachulia,3300.00,GSW,C,DAL,17,0.25%
Thabo Sefolosha,4200.00,ATL,SF,DET,21.65,1.00%
Marcin Gortat,6300.00,WAS,C,BKN,32.43,15.00%
Buddy Hield,3400.00,NOP,SG,NYK,17.46,0.25%
