Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Eric Gordon,4600.00,HOU,SG/SF,MIA,27.18,30.00%
P.J. Tucker,3700.00,HOU,SF/PF,MIA,20.2,37.50%
Kelly Olynyk,4700.00,MIA,PF/C,HOU,25.53,32.50%
Rodney McGruder,3800.00,MIA,SG/SF,HOU,20.34,7.50%
J.J. Barea,4500.00,DAL,PG/SG,LAC,23.57,25.00%
Montrezl Harrell,5800.00,LAC,PF/C,DAL,30.1,35.00%
Wesley Matthews,4800.00,DAL,SG/SF,LAC,24.39,30.00%
Josh Richardson,6800.00,MIA,SG/SF,HOU,33.82,37.50%
Gerald Green,3400.00,HOU,SG/SF,MIA,16.9,7.50%
Tyler Johnson,5100.00,MIA,PG/SG,HOU,25.17,12.50%
Harrison Barnes,6000.00,DAL,SF/PF,LAC,29.55,35.00%
Lou Williams,5300.00,LAC,PG/SG,DAL,26.07,15.00%
Danilo Gallinari,6600.00,LAC,SF/PF,DAL,32.29,27.50%
Shai Gilgeous-Alexander,5200.00,LAC,PG/SG,DAL,24.86,30.00%
Clint Capela,8000.00,HOU,C,MIA,38.24,27.50%
Hassan Whiteside,7000.00,MIA,C,HOU,33.31,40.00%
Chris Paul,8200.00,HOU,PG,MIA,38.68,30.00%
Bam Adebayo,5000.00,MIA,PF/C,HOU,23.58,15.00%
James Harden,11600.00,HOU,PG/SG,MIA,53.9,65.00%
Tobias Harris,7800.00,LAC,SF/PF,DAL,36.3,45.00%
James Johnson,3600.00,MIA,SF/PF,HOU,16.71,12.50%
Avery Bradley,3900.00,LAC,SG,DAL,17.99,17.50%
DeAndre Jordan,7400.00,DAL,C,LAC,33.14,42.50%
Marcin Gortat,3400.00,LAC,C,DAL,15.21,5.00%
Derrick Jones,4400.00,MIA,SF/PF,HOU,19.43,17.50%
Nene Hilario,3200.00,HOU,C,MIA,13.92,1.00%
Danuel House,3500.00,HOU,SF/PF,MIA,15.06,7.50%
Dorian Finney-Smith,3500.00,DAL,SF/PF,LAC,14.85,5.00%
Dwight Powell,3600.00,DAL,PF/C,LAC,15.21,5.00%
Luka Doncic,8400.00,DAL,SG/SF,LAC,35.54,32.50%
Dwyane Wade,5900.00,MIA,PG/SG,HOU,23.73,22.50%
Patrick Beverley,4300.00,LAC,PG/SG,DAL,17.13,15.00%
Jalen Brunson,3800.00,DAL,PG,LAC,14.31,15.00%
Mike Scott,3300.00,LAC,SF/PF,DAL,11.53,1.00%
Devin Harris,3300.00,DAL,PG/SG,LAC,11,5.00%
Dirk Nowitzki,3400.00,DAL,PF/C,LAC,6.86,2.50%
Brandon Knight,3000.00,HOU,PG/SG,MIA,5.19,1.00%
Tyrone Wallace,3500.00,LAC,PG/SG,DAL,5.76,1.00%
Boban Marjanovic,3700.00,LAC,C,DAL,5.06,5.00%
Maxi Kleber,3100.00,DAL,PF/C,LAC,4.05,1.00%
