Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
De'Aaron Fox,5800.00,SAC,PG,WAS,39.92,35.00%
Skal Labissiere,4400.00,SAC,PF/C,WAS,28.69,40.00%
Thaddeus Young,4800.00,IND,SF/PF,SAS,31.12,
Caris LeVert,4900.00,BKN,PG/SF,DEN,29.44,27.50%
John Henson,3100.00,MIL,C,ATL,18.36,
Cory Joseph,3500.00,IND,PG,SAS,20.56,
Darren Collison,5200.00,IND,PG,SAS,30.24,
Khris Middleton,6000.00,MIL,SG/SF,ATL,34.05,
Danny Green,5100.00,SAS,SG/SF,IND,28.9,
Andre Drummond,7100.00,DET,C,GSW,39.94,15.00%
Frank Ntilikina,3400.00,NYK,PG/SG,CLE,19.02,5.00%
Al Jefferson,3500.00,IND,PF/C,SAS,19.41,
Bojan Bogdanovic,3500.00,IND,SG/SF,SAS,19.25,
Dewayne Dedmon,4500.00,ATL,C,MIL,24.65,
Mike Muscala,3600.00,ATL,C,MIL,19.7,
Nikola Vucevic,7200.00,ORL,C,CHA,39.32,15.00%
Draymond Green,7400.00,GSW,PF/C,DET,40.37,17.50%
John Wall,9700.00,WAS,PG,SAC,52.77,30.00%
Manu Ginobili,3600.00,SAS,SG/SF,IND,19.54,
Paul Millsap,7000.00,DEN,PF/C,BKN,37.63,12.50%
Avery Bradley,5100.00,DET,PG/SG,GSW,27.38,17.50%
Pau Gasol,5100.00,SAS,PF/C,IND,27.39,
Bradley Beal,7300.00,WAS,SG,SAC,39.03,0.01%
Dennis Schroder,7200.00,ATL,PG,MIL,37.92,
Cody Zeller,4000.00,CHA,C,ORL,20.92,1.00%
Mason Plumlee,3800.00,DEN,PF/C,BKN,19.82,2.00%
Kemba Walker,7900.00,CHA,PG,ORL,40.77,22.50%
Aaron Gordon,7100.00,ORL,SF/PF,CHA,36.53,15.00%
Kevin Love,7300.00,CLE,PF/C,NYK,37.59,15.00%
LeBron James,10700.00,CLE,SF/PF,NYK,54.96,35.00%
Michael Kidd-Gilchrist,4000.00,CHA,SF,ORL,20.41,3.00%
Marcin Gortat,5900.00,WAS,C,SAC,30.04,7.50%
Willie Cauley-Stein,5400.00,SAC,PF/C,WAS,27.23,17.50%
Stephen Curry,9100.00,GSW,PG/SG,DET,45.85,25.00%
Gary Harris,5600.00,DEN,SG,BKN,28.23,15.00%
D'Angelo Russell,7500.00,BKN,PG,DEN,37.19,10.00%
LaMarcus Aldridge,8300.00,SAS,PF/C,IND,41.14,
Marco Belinelli,4200.00,ATL,SG,MIL,20.79,
Dwight Howard,7700.00,CHA,C,ORL,38.07,7.50%
Kevin Durant,9800.00,GSW,SF/PF,DET,48.44,20.00%
Courtney Lee,4100.00,NYK,SG/SF,CLE,20.08,5.00%
Trevor Booker,4900.00,BKN,PF/C,DEN,23.95,17.50%
Kent Bazemore,5400.00,ATL,SG/SF,MIL,26.07,
Victor Oladipo,7300.00,IND,PG/SG,SAS,35.18,
Nikola Jokic,8900.00,DEN,PF/C,BKN,42.65,15.00%
Kyle Anderson,4500.00,SAS,SG/SF,IND,21.34,
Joe Harris,3200.00,BKN,SG/SF,DEN,15.18,0.01%
Giannis Antetokounmpo,12300.00,MIL,PG/SF,ATL,58.24,
Kristaps Porzingis,8500.00,NYK,PF/C,CLE,40.12,20.00%
Otto Porter,7100.00,WAS,SF/PF,SAC,33.36,7.50%
Reggie Jackson,5700.00,DET,PG,GSW,26.81,10.00%
Andre Iguodala,4000.00,GSW,SG/SF,DET,18.8,10.00%
Marvin Williams,3800.00,CHA,SF/PF,ORL,17.8,3.00%
Jonathon Simmons,4000.00,ORL,SG/SF,CHA,18.68,2.00%
Jamal Murray,5000.00,DEN,PG/SG,BKN,23.31,12.50%
Tim Hardaway Jr.,4900.00,NYK,SG/SF,CLE,22.83,15.00%
Malcolm Brogdon,5600.00,MIL,PG/SG,ATL,26.12,
Garrett Temple,3700.00,SAC,PG/SG,WAS,17.22,1.00%
Kosta Koufos,3600.00,SAC,C,WAS,16.59,0.25%
Jeremy Lamb,6300.00,CHA,SG/SF,ORL,28.97,15.00%
Dwayne Bacon,3000.00,CHA,SG/SF,ORL,13.72,3.00%
Mike Scott,3100.00,WAS,PF,SAC,14.07,0.25%
Evan Fournier,6700.00,ORL,SG/SF,CHA,30.4,15.00%
Taurean Prince,5700.00,ATL,SG/SF,MIL,25.9,
Will Barton,6000.00,DEN,SG/SF,BKN,27.13,20.00%
Jodie Meeks,3300.00,WAS,SG,SAC,14.93,2.00%
Stanley Johnson,3900.00,DET,SG/SF,GSW,17.43,7.50%
Ish Smith,3900.00,DET,PG,GSW,17.38,0.25%
Dejounte Murray,5500.00,SAS,PG,IND,24.54,
Rudy Gay,5200.00,SAS,SF/PF,IND,23.17,
Wilson Chandler,4800.00,DEN,SF/PF,BKN,21.26,15.00%
D.J. Augustin,5500.00,ORL,PG/SG,CHA,24.37,2.00%
Spencer Dinwiddie,4700.00,BKN,PG/SG,DEN,20.77,3.00%
Malik Monk,3800.00,CHA,PG/SG,ORL,16.81,3.00%
Klay Thompson,6800.00,GSW,SG,DET,29.96,12.50%
J.R. Smith,3900.00,CLE,SG/SF,NYK,17.19,5.00%
Rondae Hollis-Jefferson,5100.00,BKN,SF/PF,DEN,22.48,20.00%
Henry Ellenson,3000.00,DET,PF/C,GSW,13.16,0.25%
Kelly Oubre,5400.00,WAS,SG/SF,SAC,23.65,15.00%
Tobias Harris,6500.00,DET,SF/PF,GSW,28.4,12.50%
Buddy Hield,4700.00,SAC,SG/SF,WAS,20.52,7.50%
Derrick Rose,5000.00,CLE,PG,NYK,21.73,7.50%
TJ Leaf,3000.00,IND,SF/PF,SAS,13.05,
Thon Maker,3300.00,MIL,PF/C,ATL,14.36,
Timofey Mozgov,3100.00,BKN,C,DEN,13.44,0.25%
Shelvin Mack,3500.00,ORL,PG,CHA,15.14,0.25%
Bismack Biyombo,3700.00,ORL,PF/C,CHA,16.02,0.25%
