Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Antonio Blakeney,3200.00,CHI,PG,TOR,24.99,10.00%
Fred VanVleet,3900.00,TOR,PG/SG,CHI,28.92,12.50%
Danny Green,3900.00,TOR,SG/SF,CHI,26.66,10.00%
Wendell Carter,5200.00,CHI,C,TOR,35.15,25.00%
Raymond Felton,3400.00,OKC,PG/SG,PHO,22.78,0.25%
Robin Lopez,3000.00,CHI,C,TOR,20.1,1.00%
Allen Crabbe,3700.00,BKN,SG/SF,LAC,24.3,0.01%
Alex Poythress,3100.00,ATL,SF,IND,20.06,0.01%
Hamidou Diallo,3200.00,OKC,SG,PHO,20.17,0.01%
Delon Wright,3200.00,TOR,PG/SG,CHI,20.12,17.50%
Justin Holiday,4400.00,CHI,SG/SF,TOR,27.54,10.00%
Jabari Parker,5700.00,CHI,SF/PF,TOR,35.37,15.00%
Jerami Grant,4600.00,OKC,SF/PF,PHO,28.05,10.00%
Mike Muscala,3400.00,PHI,PF/C,CHA,20.46,5.00%
Marvin Williams,4000.00,CHA,SF/PF,PHI,24.05,7.50%
Eric Gordon,4900.00,HOU,SG/SF,SAC,29.32,7.50%
Darren Collison,4500.00,IND,PG,ATL,26.89,5.00%
Evan Fournier,5600.00,ORL,SG/SF,LAL,33.32,12.50%
Kevin Huerter,3300.00,ATL,SG,IND,19.47,7.50%
Trey Lyles,4400.00,DEN,SF/PF,NOP,25.93,2.50%
Lonzo Ball,5400.00,LAL,PG,ORL,31.78,25.00%
J.J. Redick,5500.00,PHI,SG/SF,CHA,32.38,5.00%
Tyreke Evans,3900.00,IND,SG/SF,ATL,22.94,12.50%
Serge Ibaka,6100.00,TOR,PF/C,CHI,35.72,15.00%
DeAndre Jordan,6600.00,DAL,C,GSW,38.59,7.50%
Shaun Livingston,3000.00,GSW,PG,DAL,17.27,0.01%
Jonas Jerebko,3700.00,GSW,SF/PF,DAL,21.27,12.50%
Juan Hernangomez,4100.00,DEN,SF/PF,NOP,23.55,10.00%
Lou Williams,6000.00,LAC,PG/SG,BKN,34.25,0.01%
Gordon Hayward,5300.00,BOS,SG/SF,UTA,30.08,7.50%
Chandler Hutchison,3200.00,CHI,SG,TOR,18.15,0.01%
Clint Capela,7200.00,HOU,C,SAC,40.61,10.00%
Derrick Favors,4700.00,UTA,PF/C,BOS,26.34,2.50%
DeAndre Bembry,4000.00,ATL,SF,IND,22.36,1.00%
Andre Iguodala,3800.00,GSW,SG/SF,DAL,21.19,5.00%
Jeremy Lamb,5100.00,CHA,SG/SF,PHI,28.45,7.50%
Steven Adams,7200.00,OKC,C,PHO,39.96,12.50%
Joe Harris,4400.00,BKN,SG/SF,LAC,24.39,0.01%
Myles Turner,4600.00,IND,C,ATL,25.43,1.00%
Kevon Looney,3700.00,GSW,PF/C,DAL,20.37,2.50%
Jamal Murray,6300.00,DEN,PG/SG,NOP,34.74,5.00%
Thaddeus Young,4300.00,IND,SF/PF,ATL,23.64,5.00%
Nicolas Batum,5700.00,CHA,SG/SF,PHI,31.27,5.00%
Brandon Ingram,5800.00,LAL,SG/SF,ORL,31.86,7.50%
Greg Monroe,3700.00,TOR,C,CHI,20.31,0.00%
Jarrett Allen,5100.00,BKN,C,LAC,27.92,0.01%
Cameron Payne,3100.00,CHI,PG/SG,TOR,16.88,20.00%
Danilo Gallinari,5800.00,LAC,SF/PF,BKN,31.51,0.01%
Kyle Lowry,7800.00,TOR,PG,CHI,42.36,15.00%
Chris Paul,8200.00,HOU,PG,SAC,44.31,10.00%
Marcus Smart,3800.00,BOS,PG/SG,UTA,20.52,0.01%
Ryan Arcidiacono,4000.00,CHI,PG,TOR,21.54,10.00%
