Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Luke Kornet,3100.00,NYK,PF,WAS,19.35,17.50%
Trey Burke,4900.00,NYK,PG/SG,WAS,29.7,25.00%
Isaiah Taylor,3400.00,ATL,PG,HOU,20.16,5.00%
Frank Mason,4100.00,SAC,PG,BOS,24.19,1.00%
Damion Lee,3900.00,ATL,SG/SF,HOU,22.88,10.00%
Kevon Looney,4300.00,GSW,SF/PF,UTA,24.98,1.00%
Larry Nance,5600.00,CLE,PF/C,BKN,32.46,0.01%
John Collins,4700.00,ATL,PF/C,HOU,27.22,30.00%
Gerald Green,4500.00,HOU,SG/SF,ATL,25.89,15.00%
Quinn Cook,5600.00,GSW,PG,UTA,31.4,22.50%
Fred VanVleet,4800.00,TOR,PG/SG,LAC,26.69,12.50%
Al-Farouq Aminu,6000.00,POR,SF/PF,OKC,32.76,5.00%
D'Angelo Russell,6400.00,BKN,PG/SG,CLE,34.87,0.01%
Patty Mills,4500.00,SAS,PG/SG,MIL,24.54,0.01%
Jordan Bell,4800.00,GSW,PF/C,UTA,26.01,35.00%
Al Horford,6300.00,BOS,PF/C,SAC,34.05,17.50%
Skal Labissiere,5200.00,SAC,PF/C,BOS,28.05,2.50%
Andre Iguodala,4600.00,GSW,SG/SF,UTA,24.72,1.00%
Shane Larkin,3600.00,BOS,PG,SAC,19.2,7.50%
Nick Young,5000.00,GSW,SG,UTA,26.59,20.00%
Dewayne Dedmon,5600.00,ATL,PF/C,HOU,29.46,10.00%
Pascal Siakam,3700.00,TOR,PF,LAC,19.4,5.00%
C.J. McCollum,6800.00,POR,PG/SG,OKC,35.6,15.00%
Allen Crabbe,4800.00,BKN,SG/SF,CLE,25.09,0.01%
Kelly Oubre,5100.00,WAS,SG/SF,NYK,26.54,7.50%
Frank Ntilikina,3700.00,NYK,PG/SG,WAS,19.17,1.00%
Jarrett Allen,4400.00,BKN,C,CLE,22.74,0.01%
Buddy Hield,5800.00,SAC,SG/SF,BOS,29.77,7.50%
Serge Ibaka,4900.00,TOR,PF/C,LAC,25.16,10.00%
Tobias Harris,6700.00,LAC,SF/PF,TOR,34.4,15.00%
Aron Baynes,3400.00,BOS,C,SAC,17.41,1.00%
Kevin Love,7700.00,CLE,PF/C,BKN,39.45,0.01%
Derrick Favors,5500.00,UTA,PF/C,GSW,28.15,10.00%
LaMarcus Aldridge,9500.00,SAS,PF/C,MIL,48.42,0.01%
Dejounte Murray,5300.00,SAS,PG,MIL,27.03,0.01%
Justise Winslow,4700.00,MIA,SF/PF,IND,23.83,0.01%
Caris LeVert,5300.00,BKN,PG/SF,CLE,26.89,0.01%
Victor Oladipo,8000.00,IND,PG/SG,MIA,40.58,0.01%
Mike Muscala,4500.00,ATL,PF/C,HOU,22.78,1.00%
Andrew White,3200.00,ATL,SF,HOU,16.19,0.01%
Austin Rivers,5700.00,LAC,PG/SG,TOR,28.74,7.50%
Milos Teodosic,4200.00,LAC,PG/SG,TOR,21.16,1.00%
George Hill,4900.00,CLE,PG/SG,BKN,24.66,0.01%
