Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Antonio Blakeney,3200.00,CHI,PG,MIN,23.11,5.00%
Andre Iguodala,3500.00,GSW,SG/SF,SAC,24.46,2.50%
Eric Gordon,4500.00,HOU,SG/SF,CLE,30.69,22.50%
Bogdan Bogdanovic,4000.00,SAC,SG/SF,GSW,26.72,22.50%
Julius Randle,7300.00,NOP,PF/C,WAS,47.79,25.00%
J.J. Barea,4500.00,DAL,PG/SG,BOS,29.26,15.00%
Rodney Hood,4300.00,CLE,SG/SF,HOU,27.56,7.50%
Patty Mills,3500.00,SAS,PG/SG,MIL,22.41,2.50%
Michael Carter-Williams,3100.00,HOU,PG,CLE,19.82,0.25%
Terry Rozier,4000.00,BOS,PG/SG,DAL,25.36,5.00%
Kevon Looney,3700.00,GSW,PF/C,SAC,23.43,10.00%
Jaylen Brown,4200.00,BOS,SG/SF,DAL,25.85,7.50%
Marcus Smart,3700.00,BOS,PG/SG,DAL,22.67,10.00%
Trey Lyles,3700.00,DEN,SF/PF,OKC,22.55,2.50%
Maxi Kleber,3100.00,DAL,PF,BOS,18.74,2.50%
David Nwaba,3700.00,CLE,SG/SF,HOU,22.28,5.00%
Ryan Arcidiacono,3700.00,CHI,PG,MIN,22.13,10.00%
Jerami Grant,4400.00,OKC,SF/PF,DEN,26.03,12.50%
Shaun Livingston,3000.00,GSW,PG,SAC,17.75,0.25%
Nemanja Bjelica,4200.00,SAC,SF/PF,GSW,24.75,5.00%
P.J. Tucker,4100.00,HOU,SF/PF,CLE,23.99,7.50%
Karl-Anthony Towns,9100.00,MIN,C,CHI,53.17,15.00%
Marvin Bagley III,4500.00,SAC,PF,GSW,26.11,10.00%
Nikola Mirotic,6800.00,NOP,SF/PF,WAS,39.38,20.00%
Harrison Barnes,5600.00,DAL,SF/PF,BOS,32.23,5.00%
Malik Beasley,3100.00,DEN,SG,OKC,17.87,1.00%
Dennis Schroder,6000.00,OKC,PG/SG,DEN,34.51,10.00%
Justin Holiday,4600.00,CHI,SG/SF,MIN,26.32,12.50%
Willie Cauley-Stein,5800.00,SAC,C,GSW,33.18,15.00%
Robert Covington,5700.00,MIN,SF/PF,CHI,32.46,5.00%
Wendell Carter,5400.00,CHI,C,MIN,30.74,12.50%
Juan Hernangomez,4700.00,DEN,SF/PF,OKC,26.72,5.00%
Jamal Murray,6300.00,DEN,PG/SG,OKC,35.66,10.00%
Andrew Wiggins,6400.00,MIN,SG/SF,CHI,36.17,5.00%
John Wall,8500.00,WAS,PG,NOP,47.82,22.50%
Damion Lee,3000.00,GSW,SG,SAC,16.86,0.25%
Klay Thompson,6700.00,GSW,SG,SAC,37.61,12.50%
Jabari Parker,5900.00,CHI,SF/PF,MIN,33.04,22.50%
