Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Jakob Poeltl,3000.00,TOR,C,SAC,21.93,0.00%
Andrew Bogut,3600.00,DAL,C,MIL,23.97,7.50%
Amir Johnson,4400.00,BOS,PF/C,DEN,27.78,55.00%
Derrick Favors,5600.00,UTA,PF,NYK,35.29,
Mirza Teletovic,3000.00,MIL,PF,DAL,18.68,1.00%
Ed Davis,3000.00,POR,C,MEM,18.68,
Jaylen Brown,4000.00,BOS,SF,DEN,24.8,35.00%
Carmelo Anthony,7100.00,NYK,SF,UTA,40.48,
Isaiah Thomas,7500.00,BOS,PG,DEN,42.64,37.50%
Marc Gasol,7000.00,MEM,C,POR,39.25,
Tyler Zeller,4300.00,BOS,C,DEN,23.91,7.50%
Meyers Leonard,3000.00,POR,PF,MEM,16.58,
J.J. Barea,5500.00,DAL,PG/SG,MIL,29.9,35.00%
Tony Allen,3300.00,MEM,SG,POR,17.79,
Kosta Koufos,3200.00,SAC,C,TOR,17.25,1.00%
Zach Randolph,5400.00,MEM,PF,POR,28.96,
Jusuf Nurkic,6400.00,DEN,C,BOS,34.3,12.50%
Danilo Gallinari,5800.00,DEN,SF,BOS,30.92,15.00%
DeMarcus Cousins,10100.00,SAC,PF/C,TOR,53.27,35.00%
DeMar DeRozan,8300.00,TOR,SG,SAC,43.55,47.50%
Willie Cauley-Stein,3000.00,SAC,C,TOR,15.65,0.50%
Rodney Hood,5800.00,UTA,SG,NYK,30.18,
C.J. McCollum,6800.00,POR,PG/SG,MEM,35.37,
Giannis Antetokounmpo,9700.00,MIL,PG,DAL,49.97,52.50%
Rudy Gay,6800.00,SAC,SF,TOR,34.75,10.00%
Greg Monroe,5700.00,MIL,C,DAL,29.03,10.00%
Marcus Smart,4600.00,BOS,PG/SG,DEN,23.3,12.50%
D'Angelo Russell,6500.00,LAL,PG,PHO,32.76,27.50%
Jameer Nelson,3900.00,DEN,PG,BOS,19.66,2.50%
Emmanuel Mudiay,5900.00,DEN,PG,BOS,29.2,7.50%
Wesley Matthews,5100.00,DAL,SG/SF,MIL,25.26,32.50%
Harrison Barnes,5900.00,DAL,SF,MIL,28.96,20.00%
Garrett Temple,3000.00,SAC,PG/SG,TOR,14.74,0.01%
Avery Bradley,6000.00,BOS,SG,DEN,29.31,12.50%
Louis Williams,4500.00,LAL,SG,PHO,21.79,10.00%
Mason Plumlee,5100.00,POR,C,MEM,24.7,
Malcolm Brogdon,3500.00,MIL,SG,DAL,16.86,2.50%
Brandon Ingram,3400.00,LAL,SF,PHO,16.13,1.00%
Julius Randle,6200.00,LAL,PF,PHO,29.38,15.00%
Shelvin Mack,3000.00,UTA,PG,NYK,14.09,
Joakim Noah,4600.00,NYK,C,UTA,21.58,
Jabari Parker,5900.00,MIL,SF/PF,DAL,27.68,12.50%
Wade Baldwin,3100.00,MEM,PG,POR,14.49,
Damian Lillard,9600.00,POR,PG,MEM,44.21,
Evan Turner,4300.00,POR,SG/SF,MEM,19.65,
John Henson,3000.00,MIL,C,DAL,13.66,0.01%
Allen Crabbe,4000.00,POR,SG/SF,MEM,18.14,
Dwight Powell,4100.00,DAL,PF/C,MIL,18.61,15.00%
Kyle Lowry,7700.00,TOR,PG,SAC,34.77,35.00%
Patrick Patterson,3800.00,TOR,PF,SAC,17.13,0.50%
Jordan Clarkson,4900.00,LAL,PG/SG,PHO,22.04,5.00%
Omri Casspi,3900.00,SAC,PF,TOR,17.52,10.00%
Nikola Jokic,6000.00,DEN,PF/C,BOS,26.81,15.00%
Lance Thomas,3000.00,NYK,SF/PF,UTA,13.34,
Terrence Ross,3600.00,TOR,SG/SF,SAC,15.97,0.50%
Mike Conley,7200.00,MEM,PG,POR,32,
Courtney Lee,3800.00,NYK,SG,UTA,16.69,
Wilson Chandler,4700.00,DEN,SF,BOS,20.6,2.50%
Salah Mejri,3000.00,DAL,C,MIL,13.09,0.01%
