Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Ben McLemore,3000.00,MEM,SG/SF,NOP,20.39,20.00%
Taurean Prince,4900.00,ATL,SG/SF,CHI,32.06,0.01%
Hassan Whiteside,7600.00,MIA,C,CHA,46.11,10.00%
Derrick Jones,3600.00,MIA,SG/SF,CHA,21.57,1.00%
Montrezl Harrell,4800.00,LAC,PF/C,UTA,28.75,35.00%
Justise Winslow,3800.00,MIA,SG/SF,CHA,22.6,10.00%
John Henson,4600.00,MIL,C,PHI,27.29,15.00%
Jerian Grant,4200.00,CHI,PG,ATL,24.46,0.01%
Wayne Selden,3200.00,MEM,PG/SG,NOP,18.57,20.00%
Robert Covington,5000.00,PHI,SF/PF,MIL,28.76,20.00%
Khris Middleton,7900.00,MIL,SG/SF,PHI,45.04,35.00%
T.J. McConnell,4800.00,PHI,PG,MIL,27.09,17.50%
Dennis Schroder,7900.00,ATL,PG,CHI,44.01,0.01%
P.J. Tucker,3700.00,HOU,SF/PF,GSW,20.51,15.00%
John Collins,4800.00,ATL,PF/C,CHI,26.55,0.01%
Paul George,7300.00,OKC,SF,CLE,39.65,0.01%
Chris Paul,9400.00,HOU,PG/SG,GSW,50.92,22.50%
DeMar DeRozan,7600.00,TOR,SG/SF,MIN,41.11,7.50%
Michael Kidd-Gilchrist,4400.00,CHA,SF,MIA,23.7,5.00%
Shabazz Napier,4600.00,POR,PG/SG,DAL,24.79,2.50%
Tyrone Wallace,4500.00,LAC,SG/SF,UTA,24.22,7.50%
Wayne Ellington,4900.00,MIA,SG/SF,CHA,26.28,10.00%
Marco Belinelli,3600.00,ATL,SG/SF,CHI,19.13,0.01%
Kemba Walker,7300.00,CHA,PG,MIA,38.37,5.00%
Joel Embiid,10400.00,PHI,C,MIL,54.68,10.00%
Eric Bledsoe,7600.00,MIL,PG/SG,PHI,39.8,25.00%
Ricky Rubio,5200.00,UTA,PG,LAC,27.22,12.50%
Taj Gibson,5200.00,MIN,PF/C,TOR,26.91,10.00%
Luc Richard Mbah a Moute,4200.00,HOU,SF/PF,GSW,21.77,12.50%
Jonas Valanciunas,5400.00,TOR,C,MIN,27.85,10.00%
Damian Lillard,8500.00,POR,PG,DAL,43.63,7.50%
Timothe Luwawu-Cabarrot,3300.00,PHI,SG/SF,MIL,16.92,0.01%
Dwight Howard,7700.00,CHA,C,MIA,39.41,7.50%
Matthew Dellavedova,3300.00,MIL,PG/SG,PHI,16.89,3.00%
James Johnson,5200.00,MIA,SF/PF,CHA,26.56,15.00%
Kyle Lowry,7500.00,TOR,PG,MIN,38.21,2.50%
David Nwaba,3800.00,CHI,SG/SF,ATL,19.26,0.01%
Karl-Anthony Towns,9300.00,MIN,C,TOR,47.05,7.50%
Wesley Matthews,4700.00,DAL,SG/SF,POR,23.8,5.00%
Kelly Olynyk,4800.00,MIA,PF/C,CHA,24.2,1.00%
Serge Ibaka,5000.00,TOR,PF/C,MIN,24.74,10.00%
Nicolas Batum,5400.00,CHA,SG/SF,MIA,26.65,10.00%
Tony Snell,3800.00,MIL,SG/SF,PHI,18.73,10.00%
Jusuf Nurkic,6900.00,POR,C,DAL,34,7.50%
Blake Griffin,8600.00,LAC,PF/C,UTA,42.07,10.00%
