Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Matthew Dellavedova,3200.00,MIL,PG/SG,DET,21.5,5.00%
Brandan Wright,3400.00,MEM,PF/C,DAL,21.57,35.00%
Jaylen Brown,3400.00,BOS,SG/SF,ORL,21.47,15.00%
Ron Baker,3000.00,NYK,PG/SG,MIA,18.79,0.01%
Jason Terry,3000.00,MIL,PG,DET,18.4,0.01%
Monta Ellis,4500.00,IND,SG,TOR,27.25,15.00%
James Ennis,3200.00,MEM,SG/SF,DAL,19.16,20.00%
Dante Exum,3000.00,UTA,PG,WAS,17.66,0.01%
Tim Frazier,3600.00,NOP,PG,SAC,20.37,3.00%
Kenneth Faried,4200.00,DEN,PF,CHA,23.58,1.00%
DeMarcus Cousins,9600.00,NOP,PF/C,SAC,53.52,40.00%
Greg Monroe,5300.00,MIL,C,DET,29.45,5.00%
Mirza Teletovic,3000.00,MIL,PF,DET,16.52,0.01%
David West,3000.00,GSW,PF,HOU,16.53,5.00%
Jordan Crawford,4000.00,NOP,SG,SAC,21.79,2.50%
Ian Mahinmi,3100.00,WAS,C,UTA,16.89,0.01%
Paul George,8000.00,IND,SF/PF,TOR,43.55,10.00%
Hassan Whiteside,7900.00,MIA,C,NYK,42.99,10.00%
Willie Cauley-Stein,5700.00,SAC,PF/C,NOP,30.96,5.00%
Justin Holiday,3100.00,NYK,SG/SF,MIA,16.79,0.01%
Jrue Holiday,6700.00,NOP,PG/SG,SAC,36.22,20.00%
Klay Thompson,7100.00,GSW,SG,HOU,38.03,10.00%
Gordon Hayward,7300.00,UTA,SF,WAS,38.66,7.50%
Jeff Teague,6400.00,IND,PG,TOR,33.87,12.50%
LeBron James,10000.00,CLE,SF,PHI,52.76,12.50%
Kristaps Porzingis,7500.00,NYK,PF/C,MIA,39.61,5.00%
Patrick Beverley,4900.00,HOU,PG/SG,GSW,25.71,5.00%
Anthony Davis,10300.00,NOP,PF/C,SAC,53.8,7.50%
Tyreke Evans,4300.00,SAC,SG/SF,NOP,22.4,2.50%
Enes Kanter,4800.00,OKC,C,SAS,24.98,0.50%
Goran Dragic,7400.00,MIA,PG,NYK,38.5,5.00%
Thaddeus Young,4800.00,IND,PF,TOR,24.94,2.00%
Gary Harris,5500.00,DEN,SG,CHA,28.62,5.00%
Jason Smith,3300.00,WAS,PF/C,UTA,17.09,0.01%
Kelly Oubre,3300.00,WAS,SG/SF,UTA,17.06,0.01%
Al Horford,6700.00,BOS,C,ORL,34.54,1.00%
Marcus Smart,4900.00,BOS,PG/SG,ORL,25.3,12.50%
Taj Gibson,3700.00,OKC,PF,SAS,19.08,0.01%
Vince Carter,4000.00,MEM,SF,DAL,20.63,7.50%
James Harden,12200.00,HOU,PG/SG,GSW,63,12.50%
Isaiah Thomas,8100.00,BOS,PG,ORL,41.71,10.00%
Kemba Walker,8100.00,CHA,PG,DEN,41.72,10.00%
Seth Curry,5000.00,DAL,PG,MEM,25.64,0.50%
C.J. Miles,3500.00,IND,SG/SF,TOR,17.94,0.25%
Serge Ibaka,5600.00,TOR,PF/C,IND,28.68,5.00%
Andre Drummond,7600.00,DET,C,MIL,38.88,3.00%
LaMarcus Aldridge,7000.00,SAS,PF,OKC,35.87,2.00%
Tyler Johnson,5400.00,MIA,PG,NYK,27.6,1.00%
Khris Middleton,6100.00,MIL,SF,DET,31.06,2.00%
Stanley Johnson,3000.00,DET,SG/SF,MIL,15.25,0.01%
Ish Smith,6100.00,DET,PG,MIL,30.98,10.00%
Eric Gordon,5300.00,HOU,SG,GSW,26.87,5.00%
