Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Norman Powell,3900.00,TOR,SG/SF,SAC,26.82,56.60%
James Ennis III,3000.00,ORL,SF,HOU,19.02,1.50%
Markieff Morris,3300.00,LAL,PF/C,CHI,19.91,0.10%
Fred VanVleet,8100.00,TOR,PG/SG,SAC,48.37,40.40%
Caris LeVert,7400.00,BKN,PG/SF,MEM,44.17,39.30%
Daniel Theis,4300.00,BOS,PF/C,WAS,25.1,41.30%
Gary Clark,3200.00,ORL,PF/C,HOU,18.2,4.60%
Terrence Ross,6100.00,ORL,SG/SF,HOU,34.03,4.30%
Nikola Vucevic,9000.00,ORL,C,HOU,50.21,14.20%
Jayson Tatum,9200.00,BOS,SF/PF,WAS,51.33,28.40%
LeBron James,10300.00,LAL,PG/SF,CHI,56.39,7.60%
Pascal Siakam,7700.00,TOR,PF,SAC,41.61,24.00%
Dennis Schroder,6200.00,LAL,PG/SG,CHI,33.29,4.30%
Dwayne Bacon,3900.00,ORL,SF,HOU,20.71,1.50%
Rudy Gobert,7500.00,UTA,C,MIL,39.72,12.00%
Marcus Smart,6300.00,BOS,PG,WAS,33.02,12.80%
De'Anthony Melton,3400.00,MEM,PG/SG,BKN,17.83,16.80%
Austin Rivers,4300.00,NYK,PG/SG,OKC,22.53,6.10%
Alex Caruso,3100.00,LAL,PG/SG,CHI,16.2,0.10%
Brandon Ingram,8500.00,NOP,SF/PF,CHA,44.35,14.20%
Davis Bertans,4900.00,WAS,PF,BOS,25.48,7.60%
Cole Anthony,5000.00,ORL,PG/SG,HOU,26.02,20.40%
George Hill,4800.00,OKC,PG/SG,NYK,24.84,15.30%
Semi Ojeleye,3200.00,BOS,PF,WAS,16.57,7.60%
Jordan Clarkson,5100.00,UTA,PG/SG,MIL,26.4,0.10%
Mike Conley,6400.00,UTA,PG,MIL,33.18,4.30%
Nerlens Noel,3200.00,NYK,C,OKC,16.56,1.50%
Joe Harris,5500.00,BKN,SG/SF,MEM,28.28,9.40%
Hamidou Diallo,3500.00,OKC,SG/SF,NYK,17.97,4.60%
Paul George,9100.00,LAC,SG,GSW,46.67,8.70%
Wesley Matthews,3200.00,LAL,SG,CHI,16.39,0.10%
Tacko Fall,3000.00,BOS,C,WAS,15.33,0.10%
Stephen Curry,10000.00,GSW,PG,LAC,50.99,8.70%
Kawhi Leonard,9300.00,LAC,SF,GSW,47.35,8.70%
Donovan Mitchell,7600.00,UTA,PG/SG,MIL,38.64,13.10%
Russell Westbrook,10400.00,WAS,PG,BOS,52.71,9.80%
Nemanja Bjelica,3600.00,SAC,PF/C,TOR,18.15,1.50%
Mike Muscala,3600.00,OKC,C,NYK,18.15,4.60%
Giannis Antetokounmpo,10900.00,MIL,PF/C,UTA,54.5,7.60%
Zion Williamson,7900.00,NOP,PF/C,CHA,39.47,9.80%
OG Anunoby,5800.00,TOR,SF/PF,SAC,29,12.60%
James Harden,11000.00,HOU,PG/SG,ORL,54.83,7.60%
Shai Gilgeous-Alexander,7800.00,OKC,PG,NYK,38.83,6.60%
Denzel Valentine,3500.00,CHI,SG,LAL,17.41,3.10%
Jaylen Brown,8700.00,BOS,SG/SF,WAS,43.13,6.60%
Jordan Bone,3100.00,ORL,PG,HOU,15.38,0.10%
Bismack Biyombo,4900.00,CHA,C,NOP,24.19,9.20%
Julius Randle,9800.00,NYK,PF/C,OKC,48.45,6.60%
Khris Middleton,8000.00,MIL,SF,UTA,39.51,6.60%
Patrick Beverley,4100.00,LAC,PG,GSW,20.17,3.10%
Lonzo Ball,6400.00,NOP,PG,CHA,31.42,11.40%
Devonte' Graham,5600.00,CHA,PG,NOP,27.47,3.10%
RJ Barrett,6900.00,NYK,SG/SF,OKC,33.81,9.90%
Alex Len,3100.00,TOR,C,SAC,15.19,0.10%
Harrison Barnes,6000.00,SAC,SF/PF,TOR,29.31,7.10%
Bradley Beal,9700.00,WAS,SG,BOS,47.47,1.10%
Jonas Valanciunas,7200.00,MEM,C,BKN,35.18,5.50%
Jarrett Allen,6800.00,BKN,C,MEM,33.21,5.70%
LaMelo Ball,6500.00,CHA,PG,NOP,31.73,9.90%
Jrue Holiday,6600.00,MIL,PG,UTA,32.16,8.50%
Kelly Oubre,5400.00,GSW,SF/PF,LAC,26.19,9.40%
Richaun Holmes,6200.00,SAC,C,TOR,29.94,7.10%
Taurean Prince,3700.00,BKN,SF/PF,MEM,17.88,4.60%
Talen Horton-Tucker,3500.00,LAL,SF,CHI,16.86,0.10%
Draymond Green,5100.00,GSW,PF/C,LAC,24.51,6.30%
Payton Pritchard,4500.00,BOS,PG,WAS,21.63,6.10%
Jeff Green,3800.00,BKN,PF/C,MEM,18.29,1.50%
Derrick Favors,3700.00,UTA,C,MIL,17.71,1.50%
Tyrese Haliburton,5400.00,SAC,PG/SG,TOR,25.89,0.80%
Zach LaVine,8600.00,CHI,SG,LAL,41.08,1.10%
John Wall,8000.00,HOU,PG,ORL,38.14,2.20%
Cory Joseph,3900.00,SAC,PG,TOR,18.55,0.10%
DeAndre Jordan,4100.00,BKN,C,MEM,19.46,7.60%
Darius Bazley,6200.00,OKC,SF/PF,NYK,29.48,5.70%
Mitchell Robinson,5700.00,NYK,C,OKC,27.1,4.70%
Christian Wood,7900.00,HOU,C,ORL,37.39,0.10%
Khem Birch,3800.00,ORL,C,HOU,17.92,4.60%
Bojan Bogdanovic,5300.00,UTA,SF/PF,MIL,24.89,0.10%
David Nwaba,3700.00,HOU,SG,ORL,17.34,4.60%
Al Horford,5400.00,OKC,C,NYK,25.27,1.60%
James Wiseman,4600.00,GSW,C,LAC,21.37,0.10%
