Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Shaquille Harrison,4400.00,CHI,PG/SF,TOR,31.01,43.10%
Thomas Bryant ,5200.00,WAS,PF/C,LAL,35.91,44.80%
Ryan Arcidiacono,3800.00,CHI,PG/SG,TOR,26.2,31.50%
Lance Stephenson,3600.00,LAL,SG/SF,WAS,23.1,14.50%
Antonio Blakeney,3400.00,CHI,PG/SG,TOR,21.34,14.40%
Lou Williams,6900.00,LAC,PG/SG,MIN,40.68,19.90%
Jahlil Okafor,3600.00,NOP,C,ATL,21.14,11.30%
Rajon Rondo,6100.00,LAL,PG,WAS,35.67,18.30%
Lauri Markkanen,6700.00,CHI,PF/C,TOR,39.18,15.60%
Gordon Hayward,4800.00,BOS,SF/PF,CLE,28.09,14.60%
Karl-Anthony Towns,10700.00,MIN,C,LAC,62.5,33.10%
Derrick White,5000.00,SAS,PG/SG,CHA,28.76,11.20%
Marcus Smart,4600.00,BOS,PG/SG,CLE,26.41,12.50%
JaVale McGee,6500.00,LAL,C,WAS,37.27,13.50%
John Collins,7300.00,ATL,PF/C,NOP,41.41,20.00%
Jaylen Brown,4900.00,BOS,SG/SF,CLE,27.72,13.30%
Dwayne Bacon,4000.00,CHA,SG/SF,SAS,22.62,10.60%
Elfrid Payton,7600.00,NOP,PG,ATL,42.61,22.00%
Kenrich Williams,4200.00,NOP,SF/PF,ATL,23.56,9.90%
Trae Young,8200.00,ATL,PG,NOP,45.64,26.50%
Julius Randle,8100.00,NOP,PF/C,ATL,45.11,30.70%
Miles Bridges,4700.00,CHA,SF/PF,SAS,26.07,11.10%
Wayne Selden,3700.00,CHI,SG/SF,TOR,20.48,5.20%
Patrick Beverley,5300.00,LAC,PG/SG,MIN,29.16,5.30%
Fred VanVleet,5000.00,TOR,PG/SG,CHI,27.46,9.00%
Cheick Diallo,4100.00,NOP,PF/C,ATL,22.31,7.10%
Frank Jackson,5100.00,NOP,PG/SG,ATL,27.6,5.10%
Jamal Murray,6000.00,DEN,PG/SG,DET,32.33,3.90%
Al Horford,5900.00,BOS,PF/C,CLE,31.8,4.40%
Gorgui Dieng,3200.00,MIN,PF/C,LAC,17.08,0.40%
Kevin Love,7600.00,CLE,PF/C,BOS,40.48,5.90%
Dion Waiters,4600.00,MIA,SG/SF,ORL,24.53,3.30%
DeMar DeRozan,7700.00,SAS,SG/SF,CHA,41.02,8.70%
Justin Jackson,3800.00,DAL,SG/SF,SAC,20.21,4.10%
Kemba Walker,8600.00,CHA,PG,SAS,45.79,6.70%
Luka Doncic,8500.00,DAL,PG/SG,SAC,45.16,10.10%
Kevin Huerter,4200.00,ATL,SG/SF,NOP,22.26,2.80%
Jayson Tatum,5800.00,BOS,SF/PF,CLE,30.68,7.10%
Gary Harris,4500.00,DEN,SG,DET,23.74,4.50%
Devonte' Graham,3300.00,CHA,PG/SG,SAS,17.4,1.50%
Dewayne Dedmon,5700.00,ATL,PF/C,NOP,29.99,6.10%
Dwight Powell,5900.00,DAL,C,SAC,30.96,5.00%
Chris Paul,7500.00,HOU,PG,MIL,39.35,6.20%
De'Aaron Fox,7700.00,SAC,PG,DAL,40.36,4.50%
Jakob Poeltl,4200.00,SAS,C,CHA,22,1.50%
Darius Miller,3700.00,NOP,SF/PF,ATL,19.37,2.70%
Buddy Hield,7200.00,SAC,SG/SF,DAL,37.73,5.60%
Dirk Nowitzki,3300.00,DAL,PF/C,SAC,17.28,0.80%
Tomas Satoransky,6100.00,WAS,PG/SG,LAL,31.89,4.30%
Nikola Jokic,10000.00,DEN,C,DET,52.28,4.40%
Dario Saric,4800.00,MIN,PF,LAC,25.11,7.00%
LaMarcus Aldridge,7900.00,SAS,PF/C,CHA,41.23,6.40%
Clint Capela,7300.00,HOU,C,MIL,38.12,5.60%
Tyus Jones,5800.00,MIN,PG,LAC,30.27,2.60%
Cedi Osman,5200.00,CLE,SF/PF,BOS,27.08,3.40%
Marco Belinelli,3400.00,SAS,SG/SF,CHA,17.73,0.60%
James Harden,11400.00,HOU,PG/SG,MIL,59.1,10.00%
Giannis Antetokounmpo,11300.00,MIL,SF/PF,HOU,58.53,10.10%
