Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Jerian Grant,2700.00,CHI,PG,BOS,21.46,
Gerald Green,2000.00,BOS,SG/SF,CHI,12.91,
Michael Carter-Williams,2100.00,CHI,PG,BOS,13.28,
Cristiano Da Silva Felicio,2200.00,CHI,C,BOS,13.38,
Nene Hilario,4100.00,HOU,C,OKC,24.22,
Dwyane Wade,6400.00,CHI,SG,BOS,37.49,
Victor Oladipo,5300.00,OKC,SG,HOU,30.88,
Avery Bradley,5500.00,BOS,SG,CHI,31.85,
DeAndre Jordan,7400.00,LAC,C,UTA,42.8,
Russell Westbrook,13900.00,OKC,PG,HOU,79.22,
Gordon Hayward,7300.00,UTA,SF/PF,LAC,41.45,
Marreese Speights,2700.00,LAC,PF/C,UTA,15.34,
Jae Crowder,5100.00,BOS,SF,CHI,28.93,
Luc Richard Mbah a Moute,3300.00,LAC,SF,UTA,18.61,
Robin Lopez,5300.00,CHI,C,BOS,29,
Chris Paul,9100.00,LAC,PG,UTA,49.48,
Andre Roberson,4900.00,OKC,SF,HOU,26.56,
Trevor Ariza,5000.00,HOU,SF/PF,OKC,26.75,
George Hill,5700.00,UTA,PG,LAC,30.26,
Taj Gibson,3700.00,OKC,PF,HOU,19.66,
Clint Capela,5400.00,HOU,C,OKC,28.57,
Steven Adams,4700.00,OKC,C,HOU,24.63,
Isaiah Thomas,8500.00,BOS,PG,CHI,44.22,
Patrick Beverley,5900.00,HOU,PG,OKC,30.49,
Blake Griffin,7900.00,LAC,PF/C,UTA,40.73,
James Harden,11400.00,HOU,PG/SG,OKC,58.8,
Jamal Crawford,3600.00,LAC,SG,UTA,18.59,
Derrick Favors,5600.00,UTA,PF/C,LAC,28.89,
Raymond Felton,2400.00,LAC,PG/SF,UTA,12.34,
Marcus Smart,5200.00,BOS,PG/SG,CHI,26.68,
Paul Zipser,2800.00,CHI,SG/SF,BOS,14.31,
Al Horford,6700.00,BOS,C,CHI,33.87,
Jimmy Butler,9900.00,CHI,SF,BOS,50.1,
Rodney Hood,3500.00,UTA,SG,LAC,17.67,
Nikola Mirotic,5100.00,CHI,PF,BOS,25.59,
Eric Gordon,4600.00,HOU,SG,OKC,22.92,
Terry Rozier,2000.00,BOS,PG,CHI,9.75,
Jerami Grant,3400.00,OKC,SF/PF,HOU,16.56,
Joe Johnson,5000.00,UTA,SG/SF,LAC,24.11,
Joe Ingles,4700.00,UTA,SG/SF,LAC,22.26,
Boris Diaw,3600.00,UTA,PF,LAC,16.61,
Ryan Anderson,4500.00,HOU,PF,OKC,20.46,
J.J. Redick,4200.00,LAC,SG,UTA,18.59,
Kelly Olynyk,4600.00,BOS,PF/C,CHI,20.28,
Amir Johnson,3100.00,BOS,PF,CHI,13.56,
Louis Williams,4800.00,HOU,PG/SG,OKC,20.88,
Alex Abrines,2100.00,OKC,SG/SF,HOU,8.86,
Shelvin Mack,2500.00,UTA,PG,LAC,10.37,
Bobby Portis,4400.00,CHI,PF,BOS,17.03,
Jonas Jerebko,2000.00,BOS,PF,CHI,7.69,
Enes Kanter,3900.00,OKC,C,HOU,14.62,
Semaj Christon,2000.00,OKC,PG/SG,HOU,6.82,
Jaylen Brown,2500.00,BOS,SF,CHI,8.13,
Jeff Withey,2400.00,UTA,C,LAC,7.7,
Doug McDermott,2600.00,OKC,SF,HOU,8.16,
Tyler Zeller,2000.00,BOS,C,CHI,5.2,
