Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Nickeil Alexander-Walker,3100.00,NOP,PG/SG,GSW,31.15,36.00%
Jaxson Hayes,3300.00,NOP,C,GSW,32.86,60.90%
Nicolo Melli,3000.00,NOP,PF/C,GSW,28.75,34.70%
E'Twaun Moore,4000.00,NOP,SG/SF,GSW,31.72,24.90%
Ky Bowman,3000.00,GSW,PG,NOP,23.33,37.70%
Alec Burks,4900.00,GSW,PG/SG,NOP,34.83,24.70%
Al-Farouq Aminu,4300.00,ORL,SF/PF,WAS,29.53,21.60%
Jrue Holiday,8400.00,NOP,PG/SG,GSW,53.95,60.20%
Draymond Green,6200.00,GSW,PF/C,NOP,39.22,31.80%
Kenrich Williams,5400.00,NOP,SF/PF,GSW,34.03,28.90%
Tristan Thompson,6000.00,CLE,C,PHI,37.6,0.00%
DeAndre Bembry,4000.00,ATL,PG/SF,LAL,24.88,16.30%
Nikola Vucevic,8200.00,ORL,C,WAS,50.97,31.40%
Jordan Poole,4100.00,GSW,SG/SF,NOP,25.27,15.60%
Eric Paschall,5000.00,GSW,SF/PF,NOP,30.45,19.10%
J.J. Redick,4800.00,NOP,SG/SF,GSW,28.89,12.30%
Anthony Davis,9200.00,LAL,PF/C,ATL,55.16,37.90%
Joel Embiid,9600.00,PHI,C,CLE,56.12,0.00%
Jonas Valanciunas,6400.00,MEM,C,DEN,36.56,21.40%
Danny Green,4000.00,LAL,SG/SF,ATL,22.46,5.80%
Darius Garland,4300.00,CLE,PG,PHI,23.84,0.00%
Ja Morant,6500.00,MEM,PG,DEN,35.9,22.50%
Aaron Gordon,6600.00,ORL,SF/PF,WAS,35.77,24.10%
De'Andre Hunter,4200.00,ATL,SF/PF,LAL,22.71,5.30%
Terrence Ross,4700.00,ORL,SG/SF,WAS,25.42,7.30%
Trae Young,9400.00,ATL,PG,LAL,50.78,29.40%
Cam Reddish,3500.00,ATL,PG/SG,LAL,18.87,2.40%
Jaren Jackson,5500.00,MEM,PF/C,DEN,29.5,21.50%
D.J. Augustin,4400.00,ORL,PG,WAS,23.43,5.50%
Al Horford,6100.00,PHI,PF/C,CLE,32.45,0.00%
Isaiah Thomas,5600.00,WAS,PG,ORL,29.56,10.70%
Willie Cauley-Stein,4900.00,GSW,C,NOP,25.8,6.70%
LeBron James,10700.00,LAL,PG/SF,ATL,56.24,36.40%
Glenn Robinson III,4500.00,GSW,SG/SF,NOP,23.43,4.80%
Thomas Bryant,6300.00,WAS,PF/C,ORL,32.79,13.00%
Tobias Harris,6300.00,PHI,SF/PF,CLE,32.64,0.00%
Tyus Jones,3700.00,MEM,PG/SG,DEN,19.02,2.10%
Josh Richardson,5300.00,PHI,SG/SF,CLE,27.04,0.00%
Markelle Fultz,4500.00,ORL,PG/SG,WAS,22.94,4.20%
Ben Simmons,7900.00,PHI,PG/SF,CLE,40.25,0.00%
Jamal Murray,6700.00,DEN,PG/SG,MEM,33.37,14.50%
Collin Sexton,5200.00,CLE,PG/SG,PHI,25.88,0.00%
Nikola Jokic,8700.00,DEN,C,MEM,42.16,21.40%
Kentavious Caldwell-Pope,3700.00,LAL,SG/SF,ATL,17.85,0.70%
Evan Fournier,6000.00,ORL,SG/SF,WAS,28.51,13.40%
Mason Plumlee,4200.00,DEN,PF/C,MEM,19.86,2.10%
Brandon Clarke,4600.00,MEM,PF/C,DEN,21.7,0.10%
Kevin Love,8500.00,CLE,PF/C,PHI,40.02,0.00%
Rui Hachimura,5100.00,WAS,PF,ORL,24.03,0.10%
Bradley Beal,9600.00,WAS,SG,ORL,45.25,27.60%
Ish Smith,3500.00,WAS,PG,ORL,16.49,0.10%
Troy Brown Jr.,4700.00,WAS,SG/SF,ORL,22.1,0.10%
Jabari Parker,7200.00,ATL,SF/PF,LAL,33.54,0.10%
Paul Millsap,5800.00,DEN,PF/C,MEM,26.78,0.10%
Dewayne Dedmon,3600.00,SAC,C,BOS,16.58,0.00%
Gary Harris,5000.00,DEN,SG,MEM,22.99,0.10%
Allen Crabbe,3100.00,ATL,SG/SF,LAL,14.03,0.10%
Kyle Kuzma,5400.00,LAL,SF/PF,ATL,24.19,0.10%
Jordan Clarkson,4600.00,CLE,PG/SF,PHI,20.46,0.00%
Davis Bertans,4300.00,WAS,SF/PF,ORL,18.93,0.10%
Monte Morris,4200.00,DEN,PG,MEM,18.23,0.10%
Marko Guduric,3400.00,MEM,SG/SF,DEN,14.68,0.10%
Mohamed Bamba,3000.00,ORL,C,WAS,12.94,0.10%
Michael Carter-Williams,3300.00,ORL,PG,WAS,14.15,0.10%
Dwight Howard,4800.00,LAL,C,ATL,20.55,0.10%
Damian Jones,3800.00,ATL,C,LAL,16.12,0.10%
Omari Spellman,3600.00,GSW,PF/C,NOP,15.18,0.10%
Bruno Fernando,3000.00,ATL,C,LAL,12.47,0.10%
Cedi Osman,4400.00,CLE,SF/PF,PHI,18.31,0.00%
Jae Crowder,5300.00,MEM,SF/PF,DEN,22.01,0.10%
C.J. Miles,3100.00,WAS,SG/SF,ORL,12.79,0.10%
Will Barton,6800.00,DEN,PG/SF,MEM,26.71,0.10%
Dillon Brooks,5100.00,MEM,SG/SF,DEN,19.5,0.10%
Alex Len,4600.00,ATL,C,LAL,17.41,0.10%
Jerami Grant,3900.00,DEN,PF/C,MEM,14.68,0.10%
Solomon Hill,3200.00,MEM,SF/PF,DEN,11.98,0.10%
Alex Caruso,4000.00,LAL,PG/SG,ATL,14.96,0.10%
Kyle Anderson,4400.00,MEM,SF/PF,DEN,16.32,0.10%
Juancho Hernangomez,3000.00,DEN,SF/PF,MEM,10.96,0.10%
Trevor Ariza,4800.00,SAC,SF,BOS,17.5,0.00%
Rajon Rondo,4400.00,LAL,PG,ATL,15.92,0.10%
Marquese Chriss,3100.00,GSW,PF/C,NOP,10.88,0.10%
Kevin Porter,3500.00,CLE,SG/SF,PHI,12.22,0.00%
Matthew Dellavedova,3100.00,CLE,PG/SG,PHI,10.37,0.00%
Furkan Korkmaz,3900.00,PHI,SG/SF,CLE,13.02,0.00%
Mike Scott,3100.00,PHI,SF/PF,CLE,10.3,0.00%
Yogi Ferrell,5400.00,SAC,PG,BOS,17.49,0.00%
Cory Joseph,7500.00,SAC,PG,BOS,23.82,0.00%
Isaac Bonga,3000.00,WAS,PG/SF,ORL,9.34,0.10%
JaVale McGee,5500.00,LAL,C,ATL,17.13,0.10%
Evan Turner,3000.00,ATL,PG/SF,LAL,9.32,0.10%
Ante Zizic,3000.00,CLE,C,PHI,9.26,0.00%
Moritz Wagner,5200.00,WAS,PF/C,ORL,15.94,0.10%
Raul Neto,3500.00,PHI,PG,CLE,10.65,0.00%
James Ennis III,3000.00,PHI,SF/PF,CLE,8.91,0.00%
Harrison Barnes,10200.00,SAC,SF,BOS,28.91,0.00%
Jayson Tatum,12900.00,BOS,SF,SAC,35.83,0.00%
Richaun Holmes,10500.00,SAC,PF,BOS,29.02,0.00%
Daniel Theis,6600.00,BOS,C,SAC,18.21,0.00%
Bogdan Bogdanovic,12000.00,SAC,SG,BOS,32.85,0.00%
Buddy Hield,12300.00,SAC,SG,BOS,33.54,0.00%
Brad Wanamaker,5700.00,BOS,PG,SAC,15.26,0.00%
Marcus Smart,10800.00,BOS,PG,SAC,28.72,0.00%
Kemba Walker,15300.00,BOS,PG,SAC,39.11,0.00%
Quinn Cook,3200.00,LAL,PG,ATL,7.83,0.10%
Semi Ojeleye,1500.00,BOS,PF,SAC,3.63,0.00%
Alfonzo McKinnie,3000.00,CLE,SF/PF,PHI,7.27,0.00%
Jaylen Brown,14100.00,BOS,SF,SAC,33.24,0.00%
Wes Iwundu,3000.00,ORL,SG/SF,WAS,6.99,0.10%
Enes Kanter,8400.00,BOS,C,SAC,19.5,0.00%
Grant Williams,4200.00,BOS,PF,SAC,9.43,0.00%
Matisse Thybulle,3400.00,PHI,SG/SF,CLE,7.53,0.00%
Malik Beasley,3000.00,DEN,PG/SG,MEM,6.18,0.10%
Michael Porter Jr.,3000.00,DEN,SF/PF,MEM,6.14,0.10%
Nemanja Bjelica,9600.00,SAC,PF,BOS,18.31,0.00%
Jared Dudley,3200.00,LAL,SF/PF,ATL,5.88,0.10%
Robert Williams III,6000.00,BOS,C,SAC,10.11,0.00%
Josh Gray,3000.00,NOP,PG,GSW,4.41,0.10%
Javonte Green,3300.00,BOS,SG,SAC,4.65,0.00%
Zylan Cheatham,3000.00,NOP,SF/PF,GSW,4.17,0.10%
Carsen Edwards,6300.00,BOS,PG,SAC,8.45,0.00%
