Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Cory Joseph,4000.00,TOR,PG/SG,CLE,25.33,
Bojan Bogdanovic,4100.00,WAS,SG/SF,BOS,25.77,
Norman Powell,4600.00,TOR,SG/SF,CLE,28.71,
Pau Gasol,5400.00,SAS,C,HOU,32.37,
LaMarcus Aldridge,6200.00,SAS,PF,HOU,36.93,
Jonas Valanciunas,4400.00,TOR,C,CLE,25.28,
Clint Capela,5100.00,HOU,C,SAS,29.21,
DeMar DeRozan,8000.00,TOR,SG,CLE,44.8,
Kevin Love,7100.00,CLE,PF/C,TOR,39.1,
Avery Bradley,5800.00,BOS,SG,WAS,31.81,
Delon Wright,2000.00,TOR,PG,CLE,10.95,
John Wall,10400.00,WAS,PG,BOS,56.69,
Bradley Beal,7400.00,WAS,SG,BOS,40.09,
James Harden,10900.00,HOU,PG/SG,SAS,58.75,
Isaiah Thomas,9000.00,BOS,PG,WAS,47.78,
Eric Gordon,5000.00,HOU,SG,SAS,26.53,
Patrick Beverley,5000.00,HOU,PG,SAS,26.39,
Patty Mills,5000.00,SAS,PG,HOU,26.13,
Markieff Morris,5600.00,WAS,PF,BOS,28.78,
Marcus Smart,5500.00,BOS,SG/SF,WAS,28.1,
Otto Porter,6100.00,WAS,SF/PF,BOS,31.18,
J.R. Smith,3500.00,CLE,SG,TOR,17.9,
Kawhi Leonard,10800.00,SAS,SF,HOU,55.08,
Al Horford,7500.00,BOS,C,WAS,38.19,
Marcin Gortat,6700.00,WAS,C,BOS,33.95,
Nene Hilario,3900.00,HOU,C,SAS,19.68,
Serge Ibaka,6000.00,TOR,PF/C,CLE,29.92,
Kyrie Irving,8300.00,CLE,PG,TOR,41.03,
Jae Crowder,6000.00,BOS,SF,WAS,28.9,
Tristan Thompson,5500.00,CLE,C,TOR,26.46,
Kelly Olynyk,4000.00,BOS,PF/C,WAS,18.86,
Danny Green,4200.00,SAS,SG,HOU,19.76,
Trevor Ariza,4900.00,HOU,SF/PF,SAS,22.99,
LeBron James,12200.00,CLE,SF/PF,TOR,56.03,
Manu Ginobili,3800.00,SAS,SG,HOU,17.38,
Patrick Patterson,3200.00,TOR,PF,CLE,14.46,
Brandon Jennings,2300.00,WAS,PG,BOS,10.33,
P.J. Tucker,3600.00,TOR,SF,CLE,15.95,
Kyle Korver,2900.00,CLE,SG/SF,TOR,12.57,
Louis Williams,5000.00,HOU,PG/SG,SAS,21.18,
Jaylen Brown,2200.00,BOS,SF,WAS,8.99,
Jonathon Simmons,3100.00,SAS,SG/SF,HOU,12.65,
Ian Mahinmi,2800.00,WAS,C,BOS,10.78,
Channing Frye,3600.00,CLE,PF/C,TOR,13.79,
David Lee,3300.00,SAS,PF/C,HOU,12.44,
Terry Rozier,3700.00,BOS,PG/SG,WAS,13.78,
Ryan Anderson,5200.00,HOU,PF,SAS,19.22,
Gerald Green,3100.00,BOS,SG,WAS,10.97,
Deron Williams,3100.00,CLE,PG,TOR,10.92,
Tomas Satoransky ,2000.00,WAS,PG,BOS,7,
Dejounte Murray,3000.00,SAS,PG,HOU,10.08,
Jason Smith,2700.00,WAS,PF/C,BOS,8.93,
Iman Shumpert,3400.00,CLE,SG/SF,TOR,10.72,
Amir Johnson,2700.00,BOS,PF,WAS,8.23,
DeMarre Carroll,3000.00,TOR,SF/PF,CLE,5.82,
Kyle Anderson,2000.00,SAS,SF,HOU,2.85,
