Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Sergio Rodriguez,3600.00,PHI,PG,TOR,23.68,20.00%
Richaun Holmes,3200.00,PHI,PF,TOR,19.61,5.00%
Ersan Ilyasova,4600.00,PHI,PF,TOR,26.16,5.00%
Kelly Olynyk,3700.00,BOS,PF/C,MIA,21.06,30.00%
James Johnson,4500.00,MIA,SF/PF,BOS,25.55,10.00%
Victor Oladipo,6600.00,OKC,SG,NYK,36.55,17.50%
Luke Babbitt,3000.00,MIA,PF,BOS,16.49,0.01%
Zach LaVine,5900.00,MIN,SG,UTA,32.35,7.50%
Tony Allen,4100.00,MEM,SG,CHA,22.43,17.50%
Jae Crowder,5200.00,BOS,SF,MIA,28.39,10.00%
Andre Iguodala,3400.00,GSW,SF,ATL,18.55,2.50%
Mike Conley,6500.00,MEM,PG,CHA,35.38,5.00%
Troy Williams,3600.00,MEM,SG,CHA,19.55,3.00%
Stephen Curry,9300.00,GSW,PG,ATL,50.32,12.50%
Amir Johnson,3500.00,BOS,PF,MIA,18.89,10.00%
Gorgui Dieng,5900.00,MIN,PF/C,UTA,31.86,7.50%
Marcin Gortat,6000.00,WAS,C,SAC,32.38,10.00%
Kevin Durant,9900.00,GSW,SF/PF,ATL,53.37,17.50%
Josh Richardson,4900.00,MIA,SG/SF,BOS,26.41,35.00%
Rudy Gay,6800.00,SAC,SF/PF,WAS,36.45,15.00%
DeMar DeRozan,8400.00,TOR,SG,PHI,44.69,15.00%
Andrew Wiggins,6500.00,MIN,SF,UTA,34.52,12.50%
Isaiah Thomas,7600.00,BOS,PG,MIA,40.35,10.00%
Otto Porter,6100.00,WAS,SF/PF,SAC,32.31,15.00%
George Hill,6600.00,UTA,PG/SG,MIN,34.85,10.00%
Kyle Korver,3800.00,ATL,SG,GSW,20.02,2.00%
Jahlil Okafor,5000.00,PHI,PF/C,TOR,26.35,10.00%
Kemba Walker,7900.00,CHA,PG,MEM,41.65,12.50%
Avery Bradley,6400.00,BOS,SG,MIA,33.74,12.50%
Jonas Valanciunas,5700.00,TOR,C,PHI,29.93,15.00%
Marc Gasol,6700.00,MEM,C,CHA,35.1,10.00%
John Wall,8700.00,WAS,PG,SAC,45.37,17.50%
Jerami Grant,3100.00,OKC,SF/PF,NYK,16.16,1.00%
Gordon Hayward,7100.00,UTA,SF,MIN,36.77,10.00%
Cory Joseph,3400.00,TOR,PG,PHI,17.43,1.00%
Mike Muscala,4000.00,ATL,C,GSW,20.43,0.25%
Hassan Whiteside,8500.00,MIA,C,BOS,43.47,15.00%
Dennis Schroder,5500.00,ATL,PG,GSW,28.06,17.50%
T.J. McConnell,3000.00,PHI,PG,TOR,15.23,0.01%
Nicolas Batum,6600.00,CHA,SG/SF,MEM,33.55,12.50%
Kosta Koufos,3000.00,SAC,C,WAS,15.2,0.25%
Dwight Howard,7300.00,ATL,C,GSW,37.01,10.00%
Russell Westbrook,12500.00,OKC,PG,NYK,63.17,22.50%
Kristaps Porzingis,7500.00,NYK,PF,OKC,37.9,17.50%
Brandon Jennings,4000.00,NYK,PG,OKC,20.14,2.00%
Andrew Harrison,3400.00,MEM,PG,CHA,17.13,2.50%
Derrick Williams,3000.00,MIA,PF,BOS,15.06,0.01%
Rudy Gobert,6400.00,UTA,C,MIN,32.13,5.00%
Kyle Lowry,8100.00,TOR,PG,PHI,40.57,15.00%
Pascal Siakam,3000.00,TOR,PF,PHI,15.02,0.01%
DeMarre Carroll,4200.00,TOR,SF/PF,PHI,20.98,5.00%
Karl-Anthony Towns,8000.00,MIN,C,UTA,39.98,7.50%
Paul Millsap,7200.00,ATL,PF,GSW,35.91,15.00%
Jerryd Bayless,4200.00,PHI,PG,TOR,20.89,2.00%
Klay Thompson,6300.00,GSW,SG,ATL,31.32,10.00%
Steven Adams,5100.00,OKC,C,NYK,25.29,2.50%
Derrick Rose,6000.00,NYK,PG,OKC,29.74,15.00%
Cody Zeller,4800.00,CHA,C,MEM,23.77,2.50%
Zaza Pachulia,3400.00,GSW,C,ATL,16.84,0.25%
Arron Afflalo,3100.00,SAC,SG,WAS,15.31,0.25%
Thabo Sefolosha,4000.00,ATL,SF,GSW,19.66,0.25%
Rodney Hood,5600.00,UTA,SG,MIN,27.48,7.50%
Markieff Morris,5100.00,WAS,SF/PF,SAC,25,20.00%
Boris Diaw,3000.00,UTA,PF/C,MIN,14.7,0.01%
JaMychal Green,5000.00,MEM,PF,CHA,24.42,7.50%
DeMarcus Cousins,10100.00,SAC,PF/C,WAS,48.96,25.00%
Carmelo Anthony,7700.00,NYK,SF,OKC,37.33,17.50%
Domantas Sabonis,3300.00,OKC,PF,NYK,16.02,0.01%
Courtney Lee,3800.00,NYK,SG,OKC,18.43,7.50%
Dario Saric,4100.00,PHI,SF/PF,TOR,19.89,2.50%
Enes Kanter,4300.00,OKC,C,NYK,20.71,2.50%
Robert Covington,4300.00,PHI,SF,TOR,20.62,5.00%
Draymond Green,7600.00,GSW,PF/C,ATL,36.51,15.00%
Joakim Noah,4200.00,NYK,C,OKC,20.17,0.25%
Marcus Smart,5400.00,BOS,SG/SF,MIA,25.76,7.50%
Frank Kaminsky,5200.00,CHA,PF,MEM,24.75,12.50%
Rodney McGruder,3800.00,MIA,SG,BOS,18.06,7.50%
Marcus Thornton,3000.00,WAS,SG,SAC,14.23,0.25%
Goran Dragic,6000.00,MIA,PG,BOS,28.43,17.50%
Matt Barnes,4400.00,SAC,SF/PF,WAS,20.61,7.50%
Tyler Zeller,3000.00,BOS,C,MIA,14.05,0.01%
Jeremy Lamb,4300.00,CHA,SG/SF,MEM,19.96,7.50%
Malcolm Delaney,3000.00,ATL,PG,GSW,13.88,0.01%
Gerald Henderson,3500.00,PHI,SG,TOR,16.18,0.25%
Bradley Beal,6900.00,WAS,SG,SAC,31.74,7.50%
Ricky Rubio,5300.00,MIN,PG,UTA,24.33,3.00%
Shelvin Mack,3000.00,UTA,PG,MIN,13.74,0.01%
Joe Johnson,3400.00,UTA,SG/SF,MIN,15.54,1.00%
Nik Stauskas,3800.00,PHI,SG,TOR,17.29,1.00%
Ty Lawson,3800.00,SAC,PG,WAS,17.24,0.01%
Wayne Ellington,3000.00,MIA,SG,BOS,13.38,0.01%
Andre Roberson,4100.00,OKC,SG/SF,NYK,18.26,1.00%
Joffrey Lauvergne,3000.00,OKC,PF/C,NYK,13.33,0.25%
Michael Kidd-Gilchrist,4900.00,CHA,SF,MEM,21.67,15.00%
Garrett Temple,3000.00,SAC,PG/SG,WAS,13.25,0.25%
Darren Collison,5500.00,SAC,PG/SG,WAS,23.98,7.50%
Kent Bazemore,5000.00,ATL,SG/SF,GSW,21.73,7.50%
Jonas Jerebko,3000.00,BOS,PF,MIA,12.85,0.01%
Hollis Thompson,3100.00,PHI,SG/SF,TOR,13.13,0.25%
Patrick Patterson,3800.00,TOR,PF,PHI,15.91,3.00%
David West,3000.00,GSW,PF,ATL,12.52,0.25%
Terrence Ross,3700.00,TOR,SG/SF,PHI,15.16,0.25%
Omri Casspi,3000.00,SAC,SF,WAS,12.23,0.01%
Shaun Livingston,3400.00,GSW,PG,ATL,13.78,0.01%
Vince Carter,4000.00,MEM,SG/SF,CHA,15.87,2.50%
Terry Rozier,3000.00,BOS,PG,MIA,11.75,0.01%
Justin Holiday,3400.00,NYK,SG/SF,OKC,13.33,0.25%
Trey Lyles,4700.00,UTA,PF/C,MIN,18.29,1.00%
Shabazz Muhammad,3000.00,MIN,SG/SF,UTA,11.35,0.01%
Ramon Sessions,3400.00,CHA,PG,MEM,12.65,0.01%
Kyle O'Quinn,3600.00,NYK,PF/C,OKC,13.05,0.01%
Josh McRoberts,3000.00,MIA,C,BOS,10.83,0.01%
Ian Clark,3000.00,GSW,PG/SG,ATL,10.73,0.01%
Norman Powell,3600.00,TOR,SG/SF,PHI,12.23,1.00%
Nemanja Bjelica,3000.00,MIN,PF,UTA,10.17,0.01%
Lucas Nogueira,3900.00,TOR,C,PHI,12.85,0.25%
Marco Belinelli,3900.00,CHA,SG,MEM,12.62,0.01%
Cole Aldrich,3900.00,MIN,C,UTA,12.51,0.01%
Willie Reed,3600.00,MIA,C,BOS,11.53,1.00%
Tim Hardaway Jr.,3400.00,ATL,PG/SG,GSW,10.84,0.25%
Kris Dunn,3000.00,MIN,PG,UTA,9.48,0.01%
Dante Exum,3200.00,UTA,PG,MIN,10,0.01%
Jarell Martin,3000.00,MEM,PF,CHA,9.13,0.01%
Taurean Prince,3000.00,ATL,SF,GSW,9.01,0.01%
Patrick McCaw,3000.00,GSW,SG/SF,ATL,8.88,0.01%
Spencer Hawes,4000.00,CHA,PF/C,MEM,11.42,1.00%
Guillermo Hernangomez,3500.00,NYK,C,OKC,9.99,0.01%
Udonis Haslem,3000.00,MIA,PF,BOS,8.23,0.01%
Wade Baldwin,3000.00,MEM,PG,CHA,8.13,0.01%
Tyus Jones,3000.00,MIN,PG,UTA,7.89,0.25%
Tomas Satoransky ,3800.00,WAS,PG,SAC,9.94,0.01%
