Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Lance Stephenson,4800.00,IND,SG/SF,WAS,34.86,55.00%
Cory Joseph,3700.00,IND,PG,WAS,24.01,12.50%
Dwight Powell,3700.00,DAL,PF/C,LAC,23.67,42.50%
Joseph Young,3000.00,IND,PG/SG,WAS,18.05,7.50%
Mario Hezonja,4600.00,ORL,SG,MIA,27.54,7.50%
Devin Harris,3600.00,DAL,PG/SG,LAC,20.18,1.00%
Maurice Harkless,3100.00,POR,SF/PF,DET,17.37,0.01%
Nikola Mirotic,5800.00,NOP,PF,UTA,32.32,35.00%
Zach LaVine,6600.00,CHI,PG/SG,SAC,36.72,35.00%
Michael Carter-Williams,3400.00,CHA,PG,DEN,18.48,1.00%
Jerian Grant,5400.00,CHI,PG,SAC,28.88,7.50%
Dirk Nowitzki,4900.00,DAL,PF/C,LAC,26,5.00%
Bobby Portis,6200.00,CHI,PF/C,SAC,32.95,30.00%
Ish Smith,5500.00,DET,PG,POR,28.99,5.00%
Dennis Smith Jr.,6700.00,DAL,PG,LAC,35.3,7.50%
De'Aaron Fox,6000.00,SAC,PG,CHI,31.06,5.00%
Wesley Matthews,5300.00,DAL,SG/SF,LAC,27.38,7.50%
Bogdan Bogdanovic,4700.00,SAC,SG/SF,CHI,24.2,2.00%
Jrue Holiday,7200.00,NOP,PG/SG,UTA,36.98,12.50%
Nikola Jokic,8700.00,DEN,C,CHA,44.61,17.50%
Thaddeus Young,5600.00,IND,SF/PF,WAS,28.69,7.50%
Andre Drummond,9200.00,DET,C,POR,46.99,20.00%
Bradley Beal,8900.00,WAS,SG,IND,45.14,12.50%
Jusuf Nurkic,6300.00,POR,C,DET,31.83,5.00%
Bojan Bogdanovic,4800.00,IND,SG/SF,WAS,24.22,4.00%
Shabazz Napier,4400.00,POR,PG/SG,DET,22,0.25%
Jamal Murray,6400.00,DEN,PG/SG,CHA,31.86,17.50%
Tobias Harris,6600.00,LAC,SF/PF,DAL,32.8,7.50%
Nicolas Batum,6700.00,CHA,SG/SF,DEN,33.26,7.50%
C.J. McCollum,7000.00,POR,PG/SG,DET,34.73,7.50%
Frank Kaminsky,5000.00,CHA,PF/C,DEN,24.71,5.00%
Robin Lopez,4600.00,CHI,C,SAC,22.73,7.50%
Kemba Walker,8800.00,CHA,PG,DEN,43.15,10.00%
Trey Lyles,5300.00,DEN,SF/PF,CHA,25.87,4.00%
Will Barton,6200.00,DEN,SG/SF,CHA,30.19,7.50%
Domantas Sabonis,5500.00,IND,PF/C,WAS,26.79,5.00%
Myles Turner,5800.00,IND,C,WAS,28.2,10.00%
Elfrid Payton,6300.00,ORL,PG,MIA,30.57,5.00%
Blake Griffin,8500.00,DET,PF/C,POR,41.08,22.50%
Shelvin Mack,3500.00,ORL,PG/SG,MIA,16.86,0.01%
Willie Cauley-Stein,6900.00,SAC,C,CHI,33.27,4.00%
Wayne Ellington,4500.00,MIA,SG/SF,ORL,21.62,4.00%
Tyler Johnson,4700.00,MIA,PG/SG,ORL,22.5,2.00%
Montrezl Harrell,4300.00,LAC,PF/C,DAL,20.56,1.00%
J.J. Barea,4600.00,DAL,PG/SG,LAC,21.93,7.50%
Gary Harris,6300.00,DEN,SG,CHA,30.07,7.50%
Anthony Davis,11200.00,NOP,PF/C,UTA,53.34,40.00%
Derrick Favors,5600.00,UTA,PF/C,NOP,26.61,5.00%
Jeremy Lamb,4200.00,CHA,SG/SF,DEN,19.91,1.00%
Damian Lillard,9000.00,POR,PG,DET,42.36,12.50%
