Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Eric Bledsoe,6500.00,MIL,PG/SG,PHO,44.92,45.00%
Malcolm Brogdon,4900.00,MIL,PG/SG,PHO,33.3,35.00%
Allen Crabbe,4600.00,BKN,SG/SF,CLE,30.2,20.00%
Thon Maker,3300.00,MIL,PF/C,PHO,21.15,15.00%
Khris Middleton,6900.00,MIL,SG/SF,PHO,43.9,40.00%
Luc Richard Mbah a Moute,3500.00,HOU,SF/PF,DEN,21.88,0.01%
Jarrett Jack,3700.00,NYK,PG,TOR,22.57,1.00%
John Collins,4600.00,ATL,PF/C,LAC,27.81,35.00%
P.J. Tucker,3800.00,HOU,SF/PF,DEN,22.59,0.01%
Spencer Dinwiddie,6300.00,BKN,PG/SG,CLE,37.12,25.00%
Taurean Prince,5000.00,ATL,SG/SF,LAC,29.4,15.00%
Mario Chalmers,5000.00,MEM,PG,DAL,28.84,17.50%
DeMarre Carroll,5300.00,BKN,SF/PF,CLE,30.51,7.50%
Will Barton,5400.00,DEN,SG/SF,HOU,30.72,17.50%
Frank Mason,3000.00,SAC,PG/SG,LAL,17.08,0.01%
Kyle Korver,3600.00,CLE,SG/SF,BKN,20.28,1.00%
Rajon Rondo,4800.00,NOP,PG,SAS,27.02,10.00%
Trevor Ariza,5200.00,HOU,SG/SF,DEN,28.93,1.00%
Kyle Anderson,4600.00,SAS,PG/SF,NOP,25.33,12.50%
De'Aaron Fox,4600.00,SAC,PG,LAL,25.34,5.00%
James Harden,11300.00,HOU,PG/SG,DEN,62.19,7.50%
J.J. Barea,4300.00,DAL,PG/SG,MEM,23.64,2.00%
Jeff Teague,6600.00,MIN,PG,ORL,36.28,3.00%
Clint Capela,6800.00,HOU,C,DEN,37.18,5.00%
Caris LeVert,4100.00,BKN,SG/SF,CLE,22.42,3.00%
Wesley Matthews,4300.00,DAL,SG/SF,MEM,23.49,4.00%
Wesley Johnson,3800.00,LAC,SF/PF,ATL,20.75,3.00%
Dwight Howard,6700.00,CHA,C,WAS,36.57,5.00%
George Hill,4100.00,SAC,PG/SG,LAL,22.31,3.00%
Courtney Lee,4700.00,NYK,SG/SF,TOR,25.54,5.00%
Tyreke Evans,7200.00,MEM,SG/SF,DAL,39.03,10.00%
Harrison Barnes,5600.00,DAL,SF/PF,MEM,30.34,10.00%
Dennis Smith Jr.,5500.00,DAL,PG/SG,MEM,29.76,1.00%
Kris Dunn,5400.00,CHI,PG/SG,UTA,29.21,5.00%
Patty Mills,4500.00,SAS,PG,NOP,24.34,7.50%
Kosta Koufos,3400.00,SAC,C,LAL,18.31,1.00%
Joe Ingles,5000.00,UTA,SG/SF,CHI,26.89,0.25%
Anthony Davis,9600.00,NOP,PF/C,SAS,51.56,10.00%
DeMarcus Cousins,10300.00,NOP,PF/C,SAS,55.09,10.00%
Marco Belinelli,4000.00,ATL,SG,LAC,21.38,1.00%
Robin Lopez,4800.00,CHI,C,UTA,25.52,1.00%
Lou Williams,7100.00,LAC,PG/SG,ATL,37.8,10.00%
Dennis Schroder,6700.00,ATL,PG,LAC,35.25,5.00%
Donovan Mitchell,6600.00,UTA,PG/SG,CHI,34.73,2.00%
Julius Randle,5200.00,LAL,PF/C,SAC,27.27,1.00%
