Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Bam Adebayo,8400.00,MIA,C,BOS,42.77,72.00%
Kemba Walker,7400.00,BOS,PG,MIA,37.63,50.00%
Jimmy Butler,8000.00,MIA,SG/SF,BOS,40.4,45.00%
Jayson Tatum,9600.00,BOS,SF/PF,MIA,46.58,74.00%
Daniel Theis,5200.00,BOS,C,MIA,24.41,37.00%
Jaylen Brown,7800.00,BOS,SG/SF,MIA,36.31,44.00%
Goran Dragic,7200.00,MIA,PG,BOS,32.96,39.00%
Gordon Hayward,6200.00,BOS,SF/PF,MIA,27.97,30.00%
Duncan Robinson,4300.00,MIA,SG/SF,BOS,19.33,37.00%
Jae Crowder,6100.00,MIA,PF,BOS,26.64,40.00%
Marcus Smart,6800.00,BOS,PG/SG,MIA,29.53,38.00%
Tyler Herro,6400.00,MIA,SG,BOS,26.78,47.00%
Kelly Olynyk,3300.00,MIA,PF/C,BOS,12.68,8.00%
Derrick Jones Jr.,3000.00,MIA,SF/PF,BOS,7.52,3.00%
Enes Kanter,3000.00,BOS,C,MIA,6.87,23.00%
Andre Iguodala,3200.00,MIA,SF,BOS,6.73,1.00%
Grant Williams,3000.00,BOS,SF/PF,MIA,5.91,1.00%
Brad Wanamaker,3300.00,BOS,PG,MIA,6.29,15.00%
Kendrick Nunn,3000.00,MIA,PG/SG,BOS,2.32,1.00%
