Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Raymond Felton,3600.00,OKC,PG/SG,MEM,22.67,60.00%
Dwight Powell,5100.00,DAL,PF/C,HOU,31.63,30.00%
Luke Kornet,3000.00,NYK,PF/C,IND,17.71,0.00%
Andrew Harrison,4700.00,MEM,PG/SG,OKC,27.12,20.00%
Taurean Prince,5100.00,ATL,SG/SF,DET,28.8,0.00%
Yogi Ferrell,3900.00,DAL,PG/SG,HOU,21.31,35.00%
Dennis Schroder,6800.00,ATL,PG,DET,36.65,0.00%
Delon Wright,4000.00,TOR,PG/SG,CHA,21.57,0.00%
Harrison Barnes,6300.00,DAL,SF/PF,HOU,33.84,20.00%
Jarell Martin,4300.00,MEM,PF/C,OKC,23,12.50%
Reggie Bullock,4600.00,DET,SG/SF,ATL,24.44,0.00%
Donovan Mitchell,6800.00,UTA,PG/SG,POR,35.49,35.00%
Ish Smith,5900.00,DET,PG,ATL,30.54,0.00%
Dennis Smith Jr.,7200.00,DAL,PG,HOU,37.1,20.00%
Bogdan Bogdanovic,4800.00,SAC,SG/SF,MIN,24.33,7.50%
Kent Bazemore,5700.00,ATL,SG/SF,DET,28.88,0.00%
Jayson Tatum,5400.00,BOS,SF/PF,CLE,27.35,0.00%
Paul George,9100.00,OKC,SF,MEM,46.07,50.00%
LeBron James,11500.00,CLE,SF/PF,BOS,58,0.00%
Damian Lillard,8700.00,POR,PG,UTA,43.78,25.00%
Zach Randolph,6000.00,SAC,PF/C,MIN,29.94,17.50%
Kemba Walker,8100.00,CHA,PG,TOR,40.1,0.00%
Mario Chalmers,3800.00,MEM,PG,OKC,18.8,5.00%
Jusuf Nurkic,5700.00,POR,C,UTA,28.19,17.50%
Myles Turner,6700.00,IND,C,NYK,33.02,0.00%
Dewayne Dedmon,4500.00,ATL,PF/C,DET,22.12,0.00%
Serge Ibaka,5400.00,TOR,PF/C,CHA,26.58,0.00%
Al Horford,7200.00,BOS,PF/C,CLE,35.38,0.00%
Karl-Anthony Towns,9000.00,MIN,C,SAC,44.09,17.50%
Derrick Favors,5200.00,UTA,PF/C,POR,25.5,15.00%
Jerami Grant,4700.00,OKC,SF/PF,MEM,22.9,7.50%
Rudy Gobert,7000.00,UTA,C,POR,34.07,15.00%
Kyrie Irving,8600.00,BOS,PG,CLE,41.48,0.00%
Jaylen Brown,5500.00,BOS,SG/SF,CLE,26.48,0.00%
Marc Gasol,8200.00,MEM,C,OKC,39.35,15.00%
Cory Joseph,4500.00,IND,PG,NYK,21.51,0.00%
Andre Drummond,10700.00,DET,C,ATL,51.11,0.00%
JaMychal Green,4500.00,MEM,SF/PF,OKC,21.48,17.50%
DeMar DeRozan,8500.00,TOR,SG/SF,CHA,40.37,0.00%
Jonas Valanciunas,5700.00,TOR,C,CHA,26.96,0.00%
James Harden,11400.00,HOU,PG/SG,DAL,53.67,30.00%
Chris Paul,8900.00,HOU,PG,DAL,41.71,20.00%
Pascal Siakam,3700.00,TOR,PF,CHA,17.31,0.00%
Ricky Rubio,6600.00,UTA,PG,POR,30.73,15.00%
Lance Stephenson,5600.00,IND,SG/SF,NYK,26.09,0.00%
C.J. McCollum,6700.00,POR,PG/SG,UTA,31.19,17.50%
Jeff Teague,5800.00,MIN,PG,SAC,26.95,15.00%
Terry Rozier,5400.00,BOS,PG/SG,CLE,25.07,0.00%
George Hill,4700.00,CLE,PG/SG,BOS,21.76,0.00%
Dwight Howard,8200.00,CHA,C,TOR,37.72,0.00%
Thaddeus Young,5800.00,IND,SF/PF,NYK,26.65,0.00%
Victor Oladipo,9000.00,IND,PG/SG,NYK,41.31,0.00%
Michael Beasley,7100.00,NYK,SF/PF,IND,32.51,0.00%
Maxi Kleber,3700.00,DAL,PF,HOU,16.93,15.00%
Willie Cauley-Stein,6500.00,SAC,C,MIN,29.8,7.50%
