Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Tyler Johnson,5000.00,MIA,PG,OKC,32.76,35.00%
Seth Curry,3600.00,DAL,SG,HOU,22.8,12.50%
Deron Williams,5600.00,DAL,PG,HOU,35.08,15.00%
Rodney McGruder,3000.00,MIA,SG,OKC,18.58,5.00%
Amir Johnson,3500.00,BOS,PF/C,MEM,21.26,12.50%
Sam Dekker,3200.00,HOU,SF/PF,DAL,19.24,0.25%
Jerami Grant,3200.00,OKC,SF/PF,MIA,19.19,7.50%
Enes Kanter,4900.00,OKC,C,MIA,28.81,17.50%
Gordon Hayward,8000.00,UTA,SF,LAL,46.59,40.00%
Ryan Anderson,5300.00,HOU,PF,DAL,30.75,17.50%
James Ennis,3300.00,MEM,SF,BOS,19.06,2.00%
Trevor Ariza,5200.00,HOU,SF,DAL,29.95,25.00%
James Johnson,4600.00,MIA,PF,OKC,26.25,7.50%
Nene Hilario,3300.00,HOU,C,DAL,18.7,0.25%
Eric Gordon,5500.00,HOU,SG,DAL,31.12,17.50%
Shelvin Mack,5000.00,UTA,PG,LAL,28.24,12.50%
James Harden,11400.00,HOU,PG/SG,DAL,63.55,50.00%
D'Angelo Russell,5100.00,LAL,PG,UTA,28.12,10.00%
Corey Brewer,3000.00,HOU,SG/SF,DAL,16.54,0.01%
Kelly Olynyk,3400.00,BOS,PF/C,MEM,18.69,0.25%
Justise Winslow,5300.00,MIA,SF,OKC,29.01,20.00%
Wesley Matthews,5400.00,DAL,SG,HOU,29.38,17.50%
Trey Lyles,3400.00,UTA,PF,LAL,18.45,2.00%
Al Horford,6900.00,BOS,C,MEM,37.37,15.00%
Rudy Gobert,7700.00,UTA,C,LAL,41.74,22.50%
Dwight Powell,3900.00,DAL,PF/C,HOU,21.05,10.00%
Marcus Smart,4300.00,BOS,SG/SF,MEM,23.13,10.00%
Julius Randle,5800.00,LAL,PF/C,UTA,31.12,27.50%
JaMychal Green,4400.00,MEM,PF,BOS,23.44,12.50%
Harrison Barnes,6300.00,DAL,SF/PF,HOU,33.6,32.50%
Zach Randolph,5100.00,MEM,PF/C,BOS,27.18,17.50%
Nick Young,4100.00,LAL,SG,UTA,21.87,5.00%
Jae Crowder,5300.00,BOS,SF,MEM,28.06,17.50%
Luol Deng,5300.00,LAL,SF,UTA,27.81,7.50%
Rodney Hood,5300.00,UTA,SG,LAL,27.74,15.00%
Marc Gasol,7200.00,MEM,C,BOS,37.59,32.50%
Boris Diaw,3000.00,UTA,PF/C,LAL,15.56,0.01%
Steven Adams,5100.00,OKC,C,MIA,26.45,12.50%
Montrezl Harrell,4800.00,HOU,PF/C,DAL,24.83,15.00%
Thomas Robinson,3200.00,LAL,PF,UTA,16.5,2.00%
Alex Abrines,3000.00,OKC,SG,MIA,15.46,0.01%
Tony Allen,4500.00,MEM,SG,BOS,23.08,10.00%
Joffrey Lauvergne,3000.00,OKC,PF/C,MIA,15.39,0.01%
Domantas Sabonis,3000.00,OKC,PF,MIA,15.29,0.25%
Isaiah Thomas,7900.00,BOS,PG,MEM,40.1,22.50%
Russell Westbrook,12500.00,OKC,PG,MIA,63.38,40.00%
Hassan Whiteside,8700.00,MIA,C,OKC,44.09,27.50%
Andre Roberson,3800.00,OKC,SF,MIA,18.99,7.50%
Andrew Harrison,3500.00,MEM,PG,BOS,17.51,30.00%
Avery Bradley,5900.00,BOS,SG,MEM,29.32,17.50%
Louis Williams,4900.00,LAL,SG,UTA,24.01,10.00%
Josh Richardson,4400.00,MIA,SG/SF,OKC,21.46,7.50%
Jordan Clarkson,4200.00,LAL,PG/SG,UTA,20.36,5.00%
Joe Johnson,3300.00,UTA,SG/SF,LAL,16,0.25%
Timofey Mozgov,3400.00,LAL,C,UTA,16.03,5.00%
Vince Carter,3000.00,MEM,SG/SF,BOS,13.86,1.00%
Brandon Ingram,3400.00,LAL,SF,UTA,15.53,3.00%
Devin Harris,3000.00,DAL,PG/SG,HOU,13.65,0.01%
Derrick Favors,3800.00,UTA,PF/C,LAL,16.89,7.50%
Salah Mejri,3100.00,DAL,C,HOU,13.71,5.00%
Troy Daniels,3000.00,MEM,SG,BOS,13.16,0.25%
Joe Ingles,4300.00,UTA,SG/SF,LAL,18.41,0.10%
Dorian Finney-Smith,3400.00,DAL,SF,HOU,14.53,1.00%
Jarell Martin,3000.00,MEM,PF/C,BOS,12,
Dirk Nowitzki,4700.00,DAL,PF,HOU,18,2.50%
Jonas Jerebko,3000.00,BOS,PF,MEM,11.45,0.01%
Raulzinho Neto,3000.00,UTA,PG,LAL,11.38,0.01%
Wayne Ellington,3700.00,MIA,SF,OKC,13.83,1.00%
Luke Babbitt,3000.00,MIA,SF/PF,OKC,11.17,0.01%
Willie Reed,3600.00,MIA,C,OKC,12.64,0.01%
Derrick Williams,3000.00,MIA,SF,OKC,10.48,0.01%
Tyler Ennis,3000.00,HOU,PG,DAL,10.41,0.01%
Justin Anderson,3000.00,DAL,SF,HOU,10.38,0.01%
Semaj Christon,3000.00,OKC,PG,MIA,10.26,0.25%
Andrew Bogut,4000.00,DAL,C,HOU,12.29,0.25%
Tarik Black,3000.00,LAL,C,UTA,8.92,0.01%
Troy Williams,3000.00,MEM,SG,BOS,8.73,
Jaylen Brown,3000.00,BOS,SF,MEM,8.15,0.01%
Anthony Morrow,3000.00,OKC,SG,MIA,7.73,0.50%
Terry Rozier,3300.00,BOS,PG,MEM,5.8,0.01%
