Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Ivica Zubac,4800.00,LAC,C,DEN,28.51,55.50%
Jerami Grant,4900.00,DEN,SF/PF,LAC,27.16,29.60%
Nikola Jokic,10000.00,DEN,C,LAC,54.06,37.60%
Kemba Walker,7700.00,BOS,PG,MIA,39.9,46.60%
Patrick Beverley,4000.00,LAC,PG,DEN,20.39,43.90%
Kawhi Leonard,10400.00,LAC,SF,DEN,52.82,33.10%
Jamal Murray,8700.00,DEN,PG/SG,LAC,43.98,39.40%
Bam Adebayo,8400.00,MIA,C,BOS,42.16,26.00%
Gary Harris,4600.00,DEN,SG,LAC,22.93,36.70%
Paul George,8600.00,LAC,SG,DEN,42.55,32.30%
Marcus Smart,6900.00,BOS,PG/SG,MIA,33.02,22.40%
Marcus Morris,5000.00,LAC,SF/PF,DEN,23.71,28.70%
Jayson Tatum,9700.00,BOS,SF/PF,MIA,45.96,20.60%
Jimmy Butler,8500.00,MIA,SG/SF,BOS,39.94,23.30%
Jae Crowder,5800.00,MIA,PF,BOS,27.11,30.50%
Goran Dragic,7300.00,MIA,PG,BOS,33.76,19.70%
Tyler Herro,5400.00,MIA,SG,BOS,24.86,24.20%
Daniel Theis,5700.00,BOS,PF/C,MIA,25.81,27.80%
Jaylen Brown,8000.00,BOS,SG/SF,MIA,35.49,26.90%
Lou Williams,5500.00,LAC,PG/SG,DEN,23.96,12.50%
Paul Millsap,4700.00,DEN,PF/C,LAC,20.23,17.90%
Michael Porter Jr.,5300.00,DEN,SF/PF,LAC,22.63,30.50%
Duncan Robinson,4500.00,MIA,SG/SF,BOS,19,20.60%
Robert Williams III,3400.00,BOS,C,MIA,13.15,13.40%
Montrezl Harrell,4200.00,LAC,C,DEN,16.01,10.80%
JaMychal Green,3400.00,LAC,PF/C,DEN,12.53,13.40%
Andre Iguodala,3700.00,MIA,SF,BOS,13.47,9.90%
Kelly Olynyk,3500.00,MIA,PF/C,BOS,12.59,18.80%
Brad Wanamaker,3300.00,BOS,PG,MIA,10.69,17.00%
Monte Morris,3600.00,DEN,PG,LAC,10.89,12.50%
Mason Plumlee,3100.00,DEN,C,LAC,8.5,1.80%
Landry Shamet,3300.00,LAC,PG/SF,DEN,8.8,3.60%
Kendrick Nunn,3200.00,MIA,PG/SG,BOS,7.71,2.70%
Torrey Craig,3400.00,DEN,SG/SF,LAC,7.3,0.90%
Grant Williams,3100.00,BOS,SF/PF,MIA,6.61,3.60%
Semi Ojeleye,3000.00,BOS,PF,MIA,5.7,0.90%
Enes Kanter,3000.00,BOS,C,MIA,4.89,2.70%
