Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Bismack Biyombo,3000.00,ORL,C,NYK,23.07,55.00%
Paul Zipser,3000.00,CHI,SG/SF,DET,21.06,3.00%
Dante Exum,3000.00,UTA,PG,NOP,21.02,0.50%
Denzel Valentine,3000.00,CHI,SF,DET,20.2,4.00%
Ron Baker,3000.00,NYK,PG/SG,ORL,20.01,0.01%
Arron Afflalo,3300.00,SAC,SF,DEN,20.97,0.25%
Nene Hilario,3800.00,HOU,C,SAS,23.62,0.01%
Lavoy Allen,3000.00,IND,PF,CHA,18.66,0.01%
Rodney Hood,4500.00,UTA,SG,NOP,27.28,7.50%
C.J. Miles,3800.00,IND,SG/SF,CHA,22.89,1.00%
Nemanja Bjelica,3900.00,MIN,SF/PF,POR,23.42,0.25%
Marcus Morris,6100.00,DET,SF/PF,CHI,36.29,2.00%
Cameron Payne,3000.00,CHI,PG,DET,17.81,0.01%
Rodney Stuckey,3000.00,IND,PG,CHA,17.81,0.25%
Thabo Sefolosha,3900.00,ATL,SG/SF,GSW,23.13,5.00%
Hassan Whiteside,7700.00,MIA,C,CLE,45.47,5.00%
Ricky Rubio,6700.00,MIN,PG,POR,39.48,10.00%
Derrick Rose,6300.00,NYK,PG,ORL,36.95,10.00%
Anthony Davis,9500.00,NOP,PF/C,UTA,55.51,12.50%
Kristaps Porzingis,6900.00,NYK,PF/C,ORL,39.86,10.00%
Clint Capela,4900.00,HOU,C,SAS,28.24,2.00%
Damian Lillard,8800.00,POR,PG,MIN,49.78,15.00%
Jaylen Brown,4200.00,BOS,SG/SF,LAC,23.61,3.00%
Rudy Gobert,7000.00,UTA,C,NOP,39.36,3.00%
Richaun Holmes,5200.00,PHI,PF/C,MIL,29.2,10.00%
Brandan Wright,3000.00,MEM,C,BKN,16.82,0.01%
Ty Lawson,4600.00,SAC,PG,DEN,25.81,15.00%
Willie Cauley-Stein,5100.00,SAC,PF/C,DEN,28.55,20.00%
Mason Plumlee,4300.00,DEN,C,SAC,23.98,0.01%
Karl-Anthony Towns,10300.00,MIN,PF/C,POR,56.84,12.50%
DeMarcus Cousins,9700.00,NOP,PF/C,UTA,53.43,7.50%
Amir Johnson,3800.00,BOS,PF/C,LAC,20.73,12.50%
Rodney McGruder,3000.00,MIA,SG/SF,CLE,16.31,0.01%
Goran Dragic,7100.00,MIA,PG,CLE,38.53,10.00%
Gerald Henderson,3800.00,PHI,SG,MIL,20.63,0.01%
Wayne Ellington,3400.00,MIA,SF,CLE,18.39,2.00%
Spencer Dinwiddie,3800.00,BKN,PG,MEM,20.5,1.00%
Jusuf Nurkic,6800.00,POR,C,MIN,36.62,5.00%
Tim Hardaway Jr.,5000.00,ATL,PG/SG,GSW,26.87,7.50%
Caris LeVert,3800.00,BKN,SF,MEM,20.34,1.00%
Kosta Koufos,3700.00,SAC,C,DEN,19.77,3.00%
Jimmy Butler,8600.00,CHI,SG/SF,DET,45.83,30.00%
Kentavious Caldwell-Pope,5800.00,DET,SG,CHI,30.94,5.00%
Pau Gasol,5900.00,SAS,C,HOU,31.39,2.00%
Mike Conley,8100.00,MEM,PG,BKN,43.11,7.50%
Cristiano Da Silva Felicio,3000.00,CHI,C,DET,15.94,0.25%
Isaiah Whitehead,3000.00,BKN,PG,MEM,15.88,0.01%
Eric Gordon,4300.00,HOU,SG,SAS,22.76,5.00%
Zaza Pachulia,4100.00,GSW,C,ATL,21.62,1.00%
Rondae Hollis-Jefferson,4600.00,BKN,PF,MEM,24.24,1.00%
Aaron Gordon,5500.00,ORL,PF,NYK,28.93,15.00%
Glenn Robinson,3000.00,IND,SG/SF,CHA,15.77,0.01%
Terrence Ross,5700.00,ORL,SF,NYK,29.85,12.50%
E'Twaun Moore,3600.00,NOP,PG/SG,UTA,18.82,1.00%
Tyus Jones,3000.00,MIN,PG/SG,POR,15.63,1.00%
Gary Harris,5200.00,DEN,SG,SAC,27.05,12.50%
Dwight Howard,6700.00,ATL,C,GSW,34.84,15.00%
LaMarcus Aldridge,6600.00,SAS,PF,HOU,34.25,7.50%
Kemba Walker,8200.00,CHA,PG,IND,42.43,5.00%
Danilo Gallinari,6100.00,DEN,SF,SAC,31.34,5.00%
Marvin Williams,5700.00,CHA,PF,IND,29.28,3.00%
Jrue Holiday,6900.00,NOP,PG,UTA,35.42,2.50%
Austin Rivers,4000.00,LAC,PG/SG,BOS,20.53,2.00%
Moe Harkless,5500.00,POR,SF,MIN,28.22,7.50%
John Henson,3400.00,MIL,C,PHI,17.42,0.01%
David West,3000.00,GSW,PF,ATL,15.36,0.01%
Michael Kidd-Gilchrist,5100.00,CHA,SF,IND,26.09,5.00%
Bobby Portis,5000.00,CHI,PF,DET,25.61,2.00%
DeAndre Jordan,7000.00,LAC,C,BOS,35.79,4.00%
Tobias Harris,5500.00,DET,SF/PF,CHI,28.08,2.00%
Trevor Booker,4700.00,BKN,PF,MEM,23.91,2.50%
D.J. Augustin,3000.00,ORL,PG/SG,NYK,15.17,0.25%
Louis Williams,5200.00,HOU,PG/SG,SAS,26.33,7.50%
Terry Rozier,3000.00,BOS,PG,LAC,15.17,0.01%
Al Jefferson,3000.00,IND,C,CHA,15.15,0.01%
Gorgui Dieng,5100.00,MIN,PF/C,POR,25.72,5.00%
Kawhi Leonard,9600.00,SAS,SF,HOU,48.18,5.00%
