Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Jusuf Nurkic,6700.00,POR,C,OKC,39.9,44.30%
Damian Lillard,8100.00,POR,PG,OKC,47.91,55.80%
Enes Kanter,4000.00,POR,C,OKC,23.43,20.50%
Al-Farouq Aminu,3900.00,POR,SF/PF,OKC,22.86,25.20%
Maurice Harkless,4200.00,POR,SF/PF,OKC,24.01,28.00%
C.J. McCollum,6100.00,POR,PG/SG,OKC,34.29,38.50%
Thaddeus Young,5700.00,IND,SF/PF,MIL,31.47,34.00%
Darren Collison,5800.00,IND,PG,MIL,31.71,33.30%
Wesley Matthews,4300.00,IND,SG/SF,MIL,23.3,25.70%
Pat Connaughton,3200.00,MIL,SG/SF,IND,17.29,13.80%
Paul George,9700.00,OKC,SF/PF,POR,51.95,47.80%
Nikola Mirotic,4800.00,MIL,SF/PF,IND,25.62,26.10%
Bojan Bogdanovic,6000.00,IND,SG/SF,MIL,32,32.10%
Khris Middleton,6300.00,MIL,SG/SF,IND,33.19,29.90%
Russell Westbrook,10800.00,OKC,PG,POR,56.21,48.00%
Myles Turner,6200.00,IND,C,MIL,31.8,28.10%
Kyle O'Quinn,3600.00,IND,PF/C,MIL,18.18,13.80%
Eric Bledsoe,6400.00,MIL,PG,IND,32.17,25.80%
Malcolm Brogdon,5600.00,MIL,PG/SG,IND,27.98,22.90%
Giannis Antetokounmpo,11200.00,MIL,SF/PF,IND,55.54,36.30%
Brook Lopez,5300.00,MIL,C,IND,26.17,19.40%
Cory Joseph,3800.00,IND,PG/SG,MIL,18.73,16.10%
Steven Adams,6200.00,OKC,C,POR,30.26,24.70%
Jerami Grant,5300.00,OKC,PF,POR,25.89,22.30%
Terrance Ferguson,3300.00,OKC,SG/SF,POR,15.98,12.50%
Dennis Schroder,5600.00,OKC,PG/SG,POR,26.24,17.80%
Tyreke Evans,3200.00,IND,SG/SF,MIL,14.66,9.10%
Rodney Hood,3300.00,POR,SG/SF,OKC,14.54,7.60%
Markieff Morris,3400.00,OKC,SF/PF,POR,14.45,7.40%
Ersan Ilyasova,3200.00,MIL,PF/C,IND,13.52,6.40%
Nerlens Noel,3400.00,OKC,C,POR,14.13,6.70%
Jake Layman,3400.00,POR,SF/PF,OKC,13.31,6.30%
Seth Curry,3100.00,POR,PG/SG,OKC,11.87,3.80%
Doug McDermott,3000.00,IND,SF/PF,MIL,11.19,3.10%
Tony Snell,3100.00,MIL,SG/SF,IND,10.57,2.40%
Abdel Nader,3100.00,OKC,SF,POR,8.54,1.90%
TJ Leaf,3100.00,IND,SF/PF,MIL,8.15,0.90%
Zach Collins,3000.00,POR,PF/C,OKC,7.48,1.50%
