Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Thomas Bryant ,3200.00,WAS,C,LAC,20.64,5.00%
Jonathan Isaac,3500.00,ORL,PF,TOR,21.86,12.50%
Mario Hezonja,3400.00,NYK,SF/PF,POR,20.04,10.00%
Enes Kanter,6300.00,NYK,C,POR,36.62,25.00%
Al-Farouq Aminu,4700.00,POR,SF/PF,NYK,27.17,7.50%
Allen Crabbe,3800.00,BKN,SG/SF,MIA,21.89,7.50%
Justise Winslow,4500.00,MIA,PG/SF,BKN,25.72,20.00%
Derrick Jones,3000.00,MIA,SF,BKN,17.13,0.01%
D.J. Augustin,4300.00,ORL,PG,TOR,24.27,10.00%
Aaron Gordon,6900.00,ORL,SF/PF,TOR,38.35,22.50%
Jonathon Simmons,3300.00,ORL,SG/SF,TOR,18.18,7.50%
Jusuf Nurkic,7400.00,POR,C,NYK,40.56,20.00%
Danilo Gallinari,5900.00,LAC,SF/PF,WAS,32.25,12.50%
Spencer Dinwiddie,5500.00,BKN,PG/SG,MIA,29.82,12.50%
Shai Gilgeous-Alexander,5000.00,LAC,PG,WAS,26.99,12.50%
D'Angelo Russell,7300.00,BKN,PG/SG,MIA,39.18,20.00%
Josh Richardson,7100.00,MIA,SG/SF,BKN,38.05,20.00%
Evan Fournier,5600.00,ORL,SG/SF,TOR,29.95,20.00%
Rodney McGruder,4800.00,MIA,SG/SF,BKN,25.56,7.50%
Kyle Lowry,7700.00,TOR,PG,ORL,40.94,27.50%
Montrezl Harrell,6600.00,LAC,PF/C,WAS,34.28,30.00%
Serge Ibaka,6000.00,TOR,PF/C,ORL,30.92,17.50%
Noah Vonleh,3900.00,NYK,PF/C,POR,20.09,17.50%
Delon Wright,3600.00,TOR,PG/SG,ORL,18.37,1.00%
Zach Collins,3400.00,POR,PF,NYK,17.33,2.50%
C.J. McCollum,6800.00,POR,PG/SG,NYK,34.69,15.00%
Wayne Ellington,4400.00,MIA,PG/SG,BKN,22.36,7.50%
Hassan Whiteside,8000.00,MIA,C,BKN,40.66,32.50%
Nikola Vucevic,8300.00,ORL,C,TOR,41.97,25.00%
Tobias Harris,7600.00,LAC,SF/PF,WAS,38.23,35.00%
Otto Porter,5100.00,WAS,SF/PF,LAC,25.49,10.00%
Evan Turner,4300.00,POR,SG/SF,NYK,21.4,25.00%
John Wall,9000.00,WAS,PG,LAC,44.86,30.00%
Bradley Beal,7800.00,WAS,SG,LAC,38.76,25.00%
Jonas Valanciunas,5200.00,TOR,C,ORL,25.86,7.50%
Jarrett Allen,5700.00,BKN,C,MIA,28.13,5.00%
Danny Green,4500.00,TOR,SG/SF,ORL,22.21,5.00%
Tim Hardaway Jr.,7200.00,NYK,SG/SF,POR,35.56,17.50%
Mohamed Bamba,3400.00,ORL,C,TOR,16.67,1.00%
Kelly Oubre,4600.00,WAS,SG/SF,LAC,22.54,35.00%
Austin Rivers,3300.00,WAS,PG/SG,LAC,16.08,1.00%
Trey Burke,4200.00,NYK,PG/SG,POR,20.11,5.00%
Kawhi Leonard,9500.00,TOR,SG/SF,ORL,45.3,22.50%
Damian Lillard,9700.00,POR,PG,NYK,45.87,27.50%
Joe Harris,4600.00,BKN,SG/SF,MIA,21.57,1.00%
Fred VanVleet,4900.00,TOR,PG/SG,ORL,22.88,7.50%
Lou Williams,6200.00,LAC,PG/SG,WAS,28.47,22.50%
James Johnson,4100.00,MIA,SF/PF,BKN,18.83,5.00%
Jared Dudley,3300.00,BKN,SF/PF,MIA,15.12,1.00%
DeMarre Carroll,3900.00,BKN,SF/PF,MIA,17.82,1.00%
Patrick Beverley,4600.00,LAC,PG/SG,WAS,20.93,10.00%
Jake Layman,3100.00,POR,PF,NYK,14.07,0.01%
Emmanuel Mudiay,4400.00,NYK,PG,POR,19.54,10.00%
Pascal Siakam,6400.00,TOR,PF,ORL,27.8,15.00%
Avery Bradley,3500.00,LAC,SG,WAS,15.09,5.00%
Ed Davis,3900.00,BKN,PF/C,MIA,16.36,1.00%
Dwyane Wade,4800.00,MIA,PG/SG,BKN,19.82,1.00%
Meyers Leonard,3100.00,POR,C,NYK,12.78,1.00%
Mitchell Robinson,3600.00,NYK,C,POR,14.39,2.50%
