Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Danuel House Jr.,4100.00,HOU,SF/PF,DET,27.81,28.60%
Derrick Jones Jr.,3800.00,MIA,SF/PF,DAL,25.34,22.40%
Blake Griffin,6400.00,DET,PF,HOU,42.52,29.10%
Montrezl Harrell,6400.00,LAC,PF/C,CHI,42.13,27.40%
Paul George,8300.00,LAC,SF/PF,CHI,53.31,44.10%
Christian Wood,3900.00,DET,PF/C,HOU,24.66,6.10%
Kyle Anderson,3100.00,MEM,SF/PF,WAS,19.39,10.80%
Terance Mann,3000.00,LAC,SG/SF,CHI,18.74,5.20%
George Hill,3900.00,MIL,PG/SG,CLE,24.19,21.80%
Thon Maker,3000.00,DET,PF/C,HOU,17.87,5.10%
Solomon Hill,3300.00,MEM,SF/PF,WAS,19.65,5.00%
Kristaps Porzingis,6600.00,DAL,PF/C,MIA,38.99,21.70%
Markieff Morris,3400.00,DET,PF/C,HOU,20.08,7.50%
Bradley Beal,9300.00,WAS,SG,MEM,54.46,32.80%
Maurice Harkless,4300.00,LAC,SF/PF,CHI,24.92,11.20%
Ian Mahinmi,4200.00,WAS,C,MEM,24.35,15.20%
Clint Capela,7500.00,HOU,C,DET,43.26,23.60%
Derrick Walton,3700.00,LAC,PG,CHI,21.33,5.20%
Serge Ibaka,4700.00,TOR,PF/C,BKN,26.92,12.50%
Pascal Siakam,7900.00,TOR,PF/C,BKN,44.91,23.80%
Luke Kennard,5000.00,DET,SG/SF,HOU,28.34,14.20%
Wendell Carter,6100.00,CHI,PF/C,LAC,34.35,15.70%
Nikola Jokic,8600.00,DEN,C,OKC,48.27,21.20%
Patrick Patterson,3500.00,LAC,PF/C,CHI,19.5,4.70%
Tristan Thompson,5700.00,CLE,C,MIL,31.68,11.30%
Derrick Rose,5600.00,DET,PG/SG,HOU,31.09,7.00%
Kyle Lowry,7800.00,TOR,PG,BKN,43.23,18.60%
Jamal Murray,5900.00,DEN,PG/SG,OKC,32.49,11.20%
Ish Smith,5400.00,WAS,PG,MEM,29.77,2.70%
Jaren Jackson,6500.00,MEM,PF/C,WAS,35.75,11.40%
Lauri Markkanen,6200.00,CHI,PF/C,LAC,33.84,10.10%
Troy Brown Jr.,5000.00,WAS,SG/SF,MEM,27.18,7.50%
Tyler Herro,4300.00,MIA,SG,DAL,23.38,6.00%
Taurean Prince,5600.00,BKN,SF/PF,TOR,30.44,8.70%
Cedi Osman,3900.00,CLE,SF/PF,MIL,21.12,7.20%
P.J. Tucker,4700.00,HOU,PF/C,DET,25.39,4.90%
Luka Doncic,12000.00,DAL,PG/SF,MIA,64.67,16.10%
Tony Snell,3100.00,DET,SG/SF,HOU,16.69,5.10%
James Harden,12900.00,HOU,PG/SG,DET,69.27,18.70%
Dwight Powell,4200.00,DAL,C,MIA,22.54,7.70%
Danilo Gallinari,6000.00,OKC,SF/PF,DEN,32.14,7.10%
Denzel Valentine,4100.00,CHI,SG/SF,LAC,21.79,3.30%
Joe Harris,5100.00,BKN,SG/SF,TOR,27.02,5.60%
Tim Hardaway Jr.,4400.00,DAL,SG/SF,MIA,23.3,4.30%
Collin Sexton,5100.00,CLE,PG/SG,MIL,26.97,5.60%
Dillon Brooks,5100.00,MEM,SG/SF,WAS,26.93,5.50%
Giannis Antetokounmpo,11500.00,MIL,SF/PF,CLE,60.57,14.70%
Spencer Dinwiddie,7700.00,BKN,PG/SG,TOR,40.47,6.60%
Ivica Zubac,4600.00,LAC,C,CHI,24.19,2.30%
Larry Nance Jr.,3700.00,CLE,PF/C,MIL,19.44,2.80%
Ja Morant,7400.00,MEM,PG,WAS,38.57,6.10%
Khris Middleton,7200.00,MIL,SG/SF,CLE,37.54,5.40%
Garrett Temple,5000.00,BKN,SG/SF,TOR,26,5.00%
Chris Chiozza,3100.00,WAS,PG,MEM,16.13,0.70%
Kris Dunn,4400.00,CHI,PG/SF,LAC,22.82,4.80%
Davis Bertans,6800.00,WAS,SF/PF,MEM,34.99,3.80%
Mason Plumlee,3700.00,DEN,PF/C,OKC,19.07,2.70%
Brook Lopez,4800.00,MIL,C,CLE,24.73,4.60%
Abdel Nader,3600.00,OKC,SF,DEN,18.49,3.20%
Tomas Satoransky,5200.00,CHI,PG/SF,LAC,26.56,5.70%
Gary Harris,4300.00,DEN,SG,OKC,21.88,3.50%
Kelly Olynyk,3800.00,MIA,PF/C,DAL,19.35,2.70%
Ben McLemore,4600.00,HOU,SG/SF,DET,23.28,3.90%
Coby White,4600.00,CHI,PG/SG,LAC,23.25,4.00%
Marc Gasol,5300.00,TOR,C,BKN,26.61,4.80%
OG Anunoby,5200.00,TOR,SF/PF,BKN,25.98,4.60%
Darius Garland,4000.00,CLE,PG,MIL,19.95,2.80%
Jonas Valanciunas,7300.00,MEM,C,WAS,36.3,4.30%
Austin Rivers,4100.00,HOU,PG/SG,DET,20.26,2.70%
Jerami Grant,4700.00,DEN,PF/C,OKC,23.17,0.70%
Kevin Love,7100.00,CLE,PF/C,MIL,34.96,7.00%
Chris Boucher,3000.00,TOR,PF/C,BKN,14.69,0.60%
Will Barton,6300.00,DEN,PG/SF,OKC,30.79,5.30%
Maxi Kleber,3400.00,DAL,PF/C,MIA,16.58,1.30%
Michael Porter Jr.,3500.00,DEN,SF/PF,OKC,17.04,1.40%
Rui Hachimura,6900.00,WAS,PF/C,MEM,33.57,5.10%
Isaac Bonga,3200.00,WAS,SF,MEM,15.52,0.60%
