Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Anthony Davis,10600.00,LAL,PF/C,HOU,60.94,41.50%
George Hill,4200.00,MIL,PG,MIA,23.74,34.60%
Giannis Antetokounmpo,11500.00,MIL,PF,MIA,64.68,35.60%
LeBron James,10800.00,LAL,PG/SF,HOU,60.22,34.60%
Russell Westbrook,8500.00,HOU,PG,LAL,46.99,39.50%
Eric Bledsoe,5600.00,MIL,PG,MIA,30.28,51.40%
Robert Covington,6400.00,HOU,SF/PF,LAL,33.47,38.50%
Bam Adebayo,8300.00,MIA,C,MIL,43.21,28.60%
Kentavious Caldwell-Pope,3600.00,LAL,SG/SF,HOU,18.54,27.70%
Kyle Kuzma,4800.00,LAL,SF/PF,HOU,24.44,26.70%
Danny Green,4100.00,LAL,SG/SF,HOU,20.85,27.70%
Jae Crowder,5600.00,MIA,PF,MIL,28.39,44.50%
Khris Middleton,8100.00,MIL,SF,MIA,40.76,23.70%
Brook Lopez,5800.00,MIL,C,MIA,29.14,30.60%
Tyler Herro,5300.00,MIA,SG,MIL,26.11,30.60%
James Harden,11200.00,HOU,PG/SG,LAL,55.09,11.90%
Goran Dragic,7200.00,MIA,PG,MIL,34.82,32.60%
Jimmy Butler,8600.00,MIA,SG/SF,MIL,41.39,18.80%
Donte DiVincenzo,3300.00,MIL,PG/SG,MIA,15.15,8.90%
Rajon Rondo,3300.00,LAL,PG,HOU,15.09,26.70%
Eric Gordon,5900.00,HOU,SG/SF,LAL,25.05,14.80%
Marvin Williams,3500.00,MIL,PF,MIA,14.79,11.90%
Duncan Robinson,4500.00,MIA,SG/SF,MIL,18.98,13.80%
P.J. Tucker,4700.00,HOU,C,LAL,19.79,21.70%
JaVale McGee,3400.00,LAL,C,HOU,13.9,10.90%
Kelly Olynyk,3400.00,MIA,PF/C,MIL,13.78,12.80%
Alex Caruso,3800.00,LAL,PG/SG,HOU,15.16,25.70%
Jeff Green,4400.00,HOU,C,LAL,17.4,9.90%
Wesley Matthews,3400.00,MIL,SG,MIA,13.44,10.90%
Danuel House Jr.,4300.00,HOU,SF/PF,LAL,16.17,10.90%
Dwight Howard,3900.00,LAL,C,HOU,14.22,15.80%
Markieff Morris,3200.00,LAL,PF/C,HOU,10.14,8.90%
Andre Iguodala,3500.00,MIA,SF,MIL,10.63,9.90%
Austin Rivers,3200.00,HOU,PG/SG,LAL,8.09,2.00%
Kendrick Nunn,3300.00,MIA,PG/SG,MIL,8.15,2.00%
Kyle Korver,3100.00,MIL,SG/SF,MIA,5.62,1.00%
Derrick Jones Jr.,3200.00,MIA,SF/PF,MIL,3.02,0.10%
Pat Connaughton,3200.00,MIL,SF,MIA,2.28,0.10%
Ben McLemore,3000.00,HOU,SG/SF,LAL,1.41,0.10%
Dion Waiters,3000.00,LAL,SG/SF,HOU,0.81,0.10%
J.R. Smith,3100.00,LAL,SG/SF,HOU,0.66,0.10%
