Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Kyle O'Quinn,3500.00,NYK,C,CHI,27.34,0.01%
Al-Farouq Aminu,4600.00,POR,PF,UTA,29.37,7.50%
Robin Lopez,4500.00,CHI,C,NYK,28.37,10.00%
Joe Johnson,3900.00,UTA,SF,POR,23.88,5.00%
Jonathon Simmons,3000.00,SAS,SG/SF,MEM,18,5.00%
T.J. McConnell,5800.00,PHI,PG,BKN,34.5,15.00%
Noah Vonleh,4000.00,POR,PF/C,UTA,23.67,5.00%
Jamal Murray,4300.00,DEN,PG/SG,NOP,25.06,5.00%
Cody Zeller,4700.00,CHA,C,WAS,27.32,5.00%
Shawn Long,3900.00,PHI,PF/C,BKN,22.63,10.00%
Guillermo Hernangomez,5700.00,NYK,C,CHI,32.97,0.25%
Ian Mahinmi,3100.00,WAS,C,CHA,17.71,0.01%
Manu Ginobili,3300.00,SAS,SG,MEM,18.7,0.50%
Steven Adams,4300.00,OKC,C,MIL,24.25,5.00%
Khris Middleton,6100.00,MIL,SF,OKC,34.02,5.00%
Evan Turner,3300.00,POR,SG/SF,UTA,18.39,5.00%
Dante Exum,3000.00,UTA,PG,POR,16.62,0.01%
Kyrie Irving,7800.00,CLE,PG,ORL,43.25,10.00%
Jeff Teague,6500.00,IND,PG,TOR,35.86,10.00%
Timothe Luwawu-Cabarrot,5100.00,PHI,SG/SF,BKN,28.1,7.50%
Carmelo Anthony,6500.00,NYK,SF/PF,CHI,35.77,7.50%
Rudy Gobert,8300.00,UTA,C,POR,45.34,15.00%
Solomon Hill,4000.00,NOP,SF,DEN,21.82,2.50%
Emmanuel Mudiay,3900.00,DEN,PG,NOP,21.25,40.00%
Ron Baker,3600.00,NYK,PG/SG,CHI,19.58,7.50%
Paul George,8100.00,IND,SF/PF,TOR,43.95,12.50%
Damian Lillard,8600.00,POR,PG,UTA,46.46,10.00%
Giannis Antetokounmpo,9900.00,MIL,PG/SF,OKC,53.43,12.50%
Tristan Thompson,4500.00,CLE,C,ORL,24.32,1.00%
Tony Snell,3400.00,MIL,SG/SF,OKC,18.33,12.50%
Kenneth Faried,5200.00,DEN,PF,NOP,27.95,7.50%
Gordon Hayward,6700.00,UTA,SF,POR,35.99,15.00%
DeMarcus Cousins,10300.00,NOP,PF/C,DEN,55.21,22.50%
Klay Thompson,7000.00,GSW,SG,MIN,37.43,10.00%
Joe Ingles,4400.00,UTA,SG/SF,POR,23.49,20.00%
Anthony Davis,10100.00,NOP,PF/C,DEN,53.9,7.50%
Gerald Henderson,3300.00,PHI,SG,BKN,17.61,0.50%
C.J. McCollum,6800.00,POR,PG/SG,UTA,36.04,5.00%
John Wall,9700.00,WAS,PG,CHA,51.4,7.50%
Aaron Gordon,6400.00,ORL,PF,CLE,33.81,5.00%
Jordan Crawford,4600.00,NOP,SG,DEN,24.14,17.50%
Monta Ellis,4500.00,IND,SG,TOR,23.59,5.00%
Kevin Love,7300.00,CLE,PF/C,ORL,38.19,7.50%
LeBron James,10200.00,CLE,SF,ORL,53.35,12.50%
Brook Lopez,7300.00,BKN,C,PHI,38.07,5.00%
Andre Roberson,4000.00,OKC,SF,MIL,20.88,2.50%
Taj Gibson,3700.00,OKC,PF,MIL,19.26,0.50%
Greg Monroe,5000.00,MIL,C,OKC,25.89,10.00%
LaMarcus Aldridge,6400.00,SAS,PF,MEM,33.07,5.00%
Myles Turner,5900.00,IND,C,TOR,30.5,5.00%
C.J. Miles,3800.00,IND,SG/SF,TOR,19.66,0.50%
Jodie Meeks,3000.00,ORL,SG,CLE,15.5,0.01%
Pau Gasol,5300.00,SAS,C,MEM,27.33,0.01%
E'Twaun Moore,3400.00,NOP,SG/SF,DEN,17.54,2.50%
Thaddeus Young,4800.00,IND,PF,TOR,24.77,2.50%
Jonas Valanciunas,5900.00,TOR,C,IND,30.37,2.00%
Sean Kilpatrick,4000.00,BKN,SG,PHI,20.61,7.50%
Vince Carter,3900.00,MEM,SF,SAS,20.08,0.25%
Rajon Rondo,7100.00,CHI,PG,NYK,36.54,10.00%
Gorgui Dieng,6300.00,MIN,PF/C,GSW,32.36,2.00%
Rondae Hollis-Jefferson,5500.00,BKN,PF,PHI,28.23,2.50%
Trevor Booker,4100.00,BKN,PF,PHI,21.02,5.00%
Nikola Mirotic,6000.00,CHI,PF,NYK,30.8,5.00%
Jrue Holiday,7300.00,NOP,PG/SG,DEN,37.35,10.00%
Elfrid Payton,7900.00,ORL,PG,CLE,40.42,5.00%
Victor Oladipo,5900.00,OKC,SG,MIL,30.15,5.00%
Markieff Morris,5100.00,WAS,PF,CHA,26.04,1.00%
Frank Kaminsky,5300.00,CHA,PF/C,WAS,27.02,3.00%
Courtney Lee,4900.00,NYK,SG,CHI,24.85,5.00%
Jimmy Butler,9800.00,CHI,SG/SF,NYK,49.55,22.50%
Matt Barnes,3400.00,GSW,SF/PF,MIN,17.17,2.50%
Enes Kanter,4700.00,OKC,C,MIL,23.71,1.00%
Kemba Walker,8000.00,CHA,PG,WAS,40.29,7.50%
Stephen Curry,9700.00,GSW,PG,MIN,48.8,10.00%
Tony Parker,3900.00,SAS,PG,MEM,19.6,1.00%
Nik Stauskas,4600.00,PHI,SG/SF,BKN,23.03,10.00%
Tim Frazier,3700.00,NOP,PG,DEN,18.46,2.00%
J.R. Smith,4100.00,CLE,SG,ORL,20.46,2.50%
Harrison Barnes,6000.00,DAL,SF/PF,SAC,29.86,2.00%
Nikola Jokic,9300.00,DEN,C,NOP,46.21,12.50%
Terrence Ross,5200.00,ORL,SF,CLE,25.86,5.00%
Marvin Williams,6200.00,CHA,PF,WAS,30.76,2.50%
P.J. Tucker,4000.00,TOR,SF/PF,IND,19.82,0.01%
Marc Gasol,6900.00,MEM,C,SAS,34.23,0.01%
Spencer Dinwiddie,3600.00,BKN,PG,PHI,17.77,0.20%
Evan Fournier,5700.00,ORL,SG,CLE,28.15,7.50%
Garrett Temple,3600.00,SAC,SG/SF,DAL,17.76,0.01%
Nicolas Batum,7000.00,CHA,SG/SF,WAS,34.51,7.50%
Michael Kidd-Gilchrist,4900.00,CHA,SF,WAS,24.15,2.50%
DeMar DeRozan,8600.00,TOR,SG,IND,42.43,7.50%
Bradley Beal,7200.00,WAS,SG,CHA,35.35,5.00%
Russell Westbrook,13500.00,OKC,PG,MIL,65.99,10.00%
DeMarre Carroll,3600.00,TOR,SF,IND,17.45,0.01%
Patrick Patterson,3000.00,TOR,PF,IND,14.52,0.01%
Moe Harkless,3500.00,POR,SF,UTA,16.92,1.00%
Karl-Anthony Towns,10200.00,MIN,PF/C,GSW,49.14,10.00%
Nerlens Noel,4800.00,DAL,C,SAC,23.09,25.00%
Isaiah Whitehead,3100.00,BKN,PG/SG,PHI,14.8,2.00%
Andre Iguodala,5100.00,GSW,SG/SF,MIN,24.32,2.50%
Richaun Holmes,6300.00,PHI,C,BKN,29.98,2.00%
Kawhi Leonard,9100.00,SAS,SF,MEM,43.23,7.50%
Boris Diaw,3000.00,UTA,PF/C,POR,14.23,0.01%
D.J. Augustin,3000.00,ORL,PG,CLE,14.18,0.01%
Jeremy Lin,6600.00,BKN,PG,PHI,31.11,7.50%
Draymond Green,7900.00,GSW,PF/C,MIN,37.11,10.00%
Serge Ibaka,6100.00,TOR,PF/C,IND,28.61,3.00%
Darren Collison,4700.00,SAC,PG,DAL,21.88,1.00%
Wilson Chandler,5700.00,DEN,SF/PF,NOP,26.48,5.00%
Danilo Gallinari,6200.00,DEN,SF,NOP,28.79,2.50%
Gary Harris,5400.00,DEN,SG,NOP,25.03,7.50%
Dorian Finney-Smith,3000.00,DAL,SF,SAC,13.88,1.00%
Justin Anderson,5000.00,PHI,SF/PF,BKN,23.11,7.50%
Buddy Hield,5600.00,SAC,SG,DAL,25.82,2.50%
Delon Wright,3500.00,TOR,PG/SG,IND,16.14,0.50%
Patty Mills,3800.00,SAS,PG,MEM,17.53,0.01%
Willie Cauley-Stein,5900.00,SAC,PF/C,DAL,27.13,1.00%
Andrew Wiggins,7200.00,MIN,SF,GSW,33.12,5.00%
Dewayne Dedmon,3000.00,SAS,C,MEM,13.76,0.01%
Dante Cunningham,3200.00,NOP,SF/PF,DEN,14.53,0.01%
Nikola Vucevic,7500.00,ORL,C,CLE,33.99,5.00%
Georgios Papagiannis,3300.00,SAC,C,DAL,14.93,0.25%
Bojan Bogdanovic,4300.00,WAS,SG/SF,CHA,19.45,2.50%
Meyers Leonard,3800.00,POR,PF/C,UTA,17.09,0.50%
Zaza Pachulia,3200.00,GSW,C,MIN,14.28,0.25%
Jason Terry,3000.00,MIL,SG,OKC,13.35,0.01%
