Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Enes Kanter,3700.00,BOS,C,SAC,25.35,38.30%
Hassan Whiteside,6100.00,POR,C,CHI,38.69,26.80%
Brad Wanamaker,4300.00,BOS,PG/SG,SAC,26.52,31.70%
Larry Nance Jr.,5700.00,CLE,PF/C,BKN,34.74,14.90%
Bam Adebayo,7100.00,MIA,C,CHA,42.61,16.50%
Malcolm Brogdon,6000.00,IND,PG/SG,MEM,35.95,30.60%
Omari Spellman,4900.00,GSW,PF/C,OKC,29.1,10.40%
Tristan Thompson,6800.00,CLE,C,BKN,40.32,13.60%
Jayson Tatum,6900.00,BOS,SF/PF,SAC,40.88,16.30%
Taurean Prince,5200.00,BKN,SF/PF,CLE,29.78,8.60%
Tony Bradley,4000.00,UTA,C,MIL,22.47,5.60%
Jeff Green,4000.00,UTA,SF/PF,MIL,22.48,6.90%
Joel Embiid,8800.00,PHI,C,TOR,49.26,10.70%
Willie Cauley-Stein,4600.00,GSW,C,OKC,25.7,5.90%
Jaylen Brown,6800.00,BOS,SG/SF,SAC,37.5,10.60%
Spencer Dinwiddie,7600.00,BKN,PG/SG,CLE,41.89,22.00%
Steven Adams,5400.00,OKC,C,GSW,29.57,5.80%
TJ Warren,5200.00,IND,SF/PF,MEM,28.44,6.40%
Blake Griffin,7100.00,DET,PF,ORL,38.54,12.30%
Nicolas Claxton,3000.00,BKN,PF/C,CLE,16.26,4.40%
Goran Dragic,5100.00,MIA,PG,CHA,27.63,6.90%
Domantas Sabonis,8100.00,IND,PF/C,MEM,43.84,13.80%
Trae Young,9800.00,ATL,PG,MIN,52.92,29.60%
Al Horford,6000.00,PHI,PF/C,TOR,32.32,6.80%
Jimmy Butler,7700.00,MIA,SG/SF,CHA,41.39,12.40%
Danilo Gallinari,5900.00,OKC,SF/PF,GSW,31.74,6.30%
Shai Gilgeous-Alexander,6700.00,OKC,PG/SG,GSW,36.04,15.80%
Andrew Wiggins,7600.00,MIN,SG/SF,ATL,40.78,11.50%
Ky Bowman,5800.00,GSW,PG,OKC,31.1,6.20%
Alec Burks,6400.00,GSW,PG/SG,OKC,34.31,7.10%
Wendell Carter,6500.00,CHI,PF/C,POR,34.77,7.30%
Cam Reddish,3900.00,ATL,PG/SG,MIN,20.84,4.20%
Andre Drummond,8700.00,DET,C,ORL,46.41,12.70%
Myles Turner,6100.00,IND,C,MEM,32.29,5.00%
Ben Simmons,7300.00,PHI,PG/SF,TOR,38.32,10.60%
Jarrett Culver,4400.00,MIN,PG/SF,ATL,23.07,5.30%
Eric Paschall,5900.00,GSW,SF/PF,OKC,30.92,3.80%
Lauri Markkanen,5500.00,CHI,PF/C,POR,28.78,3.50%
Kelly Olynyk,4200.00,MIA,PF/C,CHA,21.89,2.70%
Terrence Ross,4700.00,ORL,SG/SF,DET,24.5,3.20%
Carmelo Anthony,5000.00,POR,SF/PF,CHI,26.03,3.10%
Tyler Herro,4900.00,MIA,SG,CHA,25.47,4.60%
Karl-Anthony Towns,10400.00,MIN,C,ATL,54.06,13.40%
Eric Bledsoe,7000.00,MIL,PG,UTA,36.15,5.70%
Marcus Smart,6000.00,BOS,PG/SG,SAC,30.84,3.40%
Khem Birch,4400.00,ORL,C,DET,22.62,2.00%
Jabari Parker,6300.00,ATL,SF/PF,MIN,32.28,3.90%
Kyle Kuzma,4400.00,LAL,SF/PF,SAS,22.53,2.60%
Damian Lillard,8900.00,POR,PG,CHI,45.48,9.30%
Robert Covington,5900.00,MIN,SF/PF,ATL,30.1,3.20%
Jonas Valanciunas,5900.00,MEM,C,IND,30.04,2.70%
De'Andre Hunter,5600.00,ATL,SF/PF,MIN,28.44,2.70%
Josh Okogie,4200.00,MIN,SG/SF,ATL,21.28,2.70%
Fred VanVleet,8000.00,TOR,PG/SG,PHI,40.57,6.50%
Anthony Davis,9700.00,LAL,PF/C,SAS,49.15,11.00%
Treveon Graham,3200.00,MIN,SG/SF,ATL,16.18,2.20%
Glenn Robinson III,5100.00,GSW,SG/SF,OKC,25.8,2.90%
Giannis Antetokounmpo,11800.00,MIL,SF/PF,UTA,59.66,17.50%
Nemanja Bjelica,5600.00,SAC,PF,BOS,28.24,4.10%
Jordan Poole,3900.00,GSW,SG/SF,OKC,19.66,3.00%
Tobias Harris,6500.00,PHI,SF/PF,TOR,32.72,3.50%
Langston Galloway,5000.00,DET,PG/SG,ORL,25.12,2.30%
D.J. Augustin,4500.00,ORL,PG,DET,22.53,2.20%
Jordan Clarkson,5200.00,CLE,SG/SF,BKN,26.02,2.60%
Kris Dunn,4100.00,CHI,PG/SG,POR,20.42,2.70%
Malik Monk,4100.00,CHA,PG/SG,MIA,20.42,2.60%
Darius Garland,4300.00,CLE,PG,BKN,21.4,2.30%
Jeremy Lamb,5800.00,IND,SG/SF,MEM,28.77,2.60%
Alex Len,3500.00,ATL,C,MIN,17.35,1.60%
Garrett Temple,4900.00,BKN,SG/SF,CLE,24.27,2.20%
Richaun Holmes,6200.00,SAC,PF/C,BOS,30.63,2.70%
Markelle Fultz,5100.00,ORL,PG/SG,DET,25.18,2.00%
Jaren Jackson,5400.00,MEM,PF/C,IND,26.7,2.30%
Brook Lopez,5300.00,MIL,C,UTA,26.11,2.00%
Dennis Schroder,5200.00,OKC,PG/SG,GSW,25.55,2.30%
Ja Morant,7400.00,MEM,PG,IND,36.21,4.60%
Theo Pinson,3200.00,BKN,PG/SG,CLE,15.65,1.90%
Royce O'Neale,4200.00,UTA,SF,MIL,20.52,3.60%
Collin Sexton,5600.00,CLE,PG/SG,BKN,27.39,1.90%
Jarrett Allen,6100.00,BKN,C,CLE,29.79,2.00%
Kentavious Caldwell-Pope,4400.00,LAL,SG/SF,SAS,21.39,2.20%
Sterling Brown,4200.00,MIL,SG/SF,UTA,20.41,2.60%
Dejounte Murray,5800.00,SAS,PG,LAL,28.11,2.10%
Iman Shumpert,3400.00,BKN,SG/SF,CLE,16.47,1.80%
Robert Williams III,3300.00,BOS,PF/C,SAC,15.92,3.70%
Zach LaVine,7500.00,CHI,PG/SG,POR,36.04,4.10%
PJ Washington,4700.00,CHA,PF/C,MIA,22.56,2.00%
Pascal Siakam,9200.00,TOR,PF/C,PHI,43.89,6.70%
Donovan Mitchell,8400.00,UTA,PG/SG,MIL,39.97,5.50%
Wes Iwundu,3600.00,ORL,SG/SF,DET,17.1,1.60%
LeBron James,11200.00,LAL,PG/SF,SAS,53.18,11.40%
Gorgui Dieng,3400.00,MIN,C,ATL,16.16,1.50%
Chris Paul,6900.00,OKC,PG,GSW,32.59,2.90%
