Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Bam Adebayo,8400.00,MIA,C,BOS,43.97,72.00%
Kemba Walker,7400.00,BOS,PG,MIA,37.53,36.00%
Jimmy Butler,8200.00,MIA,SG/SF,BOS,41.46,47.00%
Daniel Theis,5100.00,BOS,C,MIA,25.09,32.00%
Goran Dragic,7100.00,MIA,PG,BOS,33.95,33.00%
Andre Iguodala,3400.00,MIA,SF,BOS,16.16,10.00%
Jayson Tatum,9700.00,BOS,SF/PF,MIA,46.07,74.00%
Jaylen Brown,7800.00,BOS,SG/SF,MIA,35.83,42.00%
Jae Crowder,6000.00,MIA,PF,BOS,27.43,52.00%
Marcus Smart,6900.00,BOS,PG/SG,MIA,31.21,35.00%
Tyler Herro,7000.00,MIA,SG,BOS,29.87,63.00%
Gordon Hayward,6500.00,BOS,SF/PF,MIA,26.52,40.00%
Duncan Robinson,4600.00,MIA,SG/SF,BOS,17.94,38.00%
Brad Wanamaker,3300.00,BOS,PG,MIA,9.1,7.00%
Robert Williams III,3200.00,BOS,C,MIA,8.72,4.00%
Kelly Olynyk,4200.00,MIA,PF/C,BOS,3.76,0.10%
Solomon Hill,3000.00,MIA,SF/PF,BOS,2.6,3.00%
Semi Ojeleye,3000.00,BOS,PF,MIA,2.35,2.00%
Derrick Jones Jr.,3000.00,MIA,SF/PF,BOS,0.78,1.00%
Kendrick Nunn,3000.00,MIA,PG/SG,BOS,0.75,1.00%
Grant Williams,4200.00,BOS,SF/PF,MIA,0.75,0.10%
