Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Rodney Hood,4400.00,CLE,SG/SF,PHI,24.55,27.50%
Justise Winslow,3900.00,MIA,SF/PF,LAL,21.66,22.50%
Dwyane Wade,5000.00,MIA,PG/SG,LAL,27.33,37.50%
Isaiah Thomas,5100.00,LAL,PG/SG,MIA,27.43,17.50%
Jordan Clarkson,4600.00,CLE,PG/SG,PHI,24.77,7.50%
Gorgui Dieng,3400.00,MIN,PF/C,POR,18.17,5.00%
Brook Lopez,4300.00,LAL,C,MIA,22.92,5.00%
Kyle Korver,3600.00,CLE,SG/SF,PHI,18.89,1.00%
Kelly Olynyk,4800.00,MIA,PF/C,LAL,25.02,35.00%
Andrew Wiggins,6700.00,MIN,SG/SF,POR,34.89,17.50%
Damian Lillard,9400.00,POR,PG,MIN,48.26,32.50%
LeBron James,11900.00,CLE,SF/PF,PHI,60.92,40.00%
De'Aaron Fox,5600.00,SAC,PG,BKN,28.46,15.00%
Joel Embiid,10000.00,PHI,C,CLE,50.51,12.50%
James Johnson,4600.00,MIA,SF/PF,LAL,23.1,15.00%
Josh Richardson,5800.00,MIA,SG/SF,LAL,29.01,30.00%
Goran Dragic,7400.00,MIA,PG,LAL,36.85,17.50%
C.J. McCollum,6900.00,POR,PG/SG,MIN,34.36,17.50%
Karl-Anthony Towns,9600.00,MIN,C,POR,47.72,20.00%
Ben Simmons,8600.00,PHI,PG/SF,CLE,42.64,20.00%
George Hill,4800.00,CLE,PG/SG,PHI,23.73,20.00%
Julius Randle,7500.00,LAL,PF/C,MIA,37,20.00%
Jamal Crawford,4300.00,MIN,SG,POR,21.1,7.50%
Marco Belinelli,3800.00,PHI,SG/SF,CLE,18.67,15.00%
D'Angelo Russell,7300.00,BKN,PG/SG,SAC,35.5,17.50%
J.J. Redick,5200.00,PHI,SG/SF,CLE,25.11,17.50%
Jeff Teague,7200.00,MIN,PG,POR,34.7,10.00%
Dario Saric,6500.00,PHI,PF/C,CLE,31.31,20.00%
T.J. McConnell,4000.00,PHI,PG,CLE,18.94,7.50%
Rondae Hollis-Jefferson,5600.00,BKN,SF/PF,SAC,26.5,15.00%
Nemanja Bjelica,5300.00,MIN,SF/PF,POR,25.09,15.00%
Robert Covington,4700.00,PHI,SF/PF,CLE,22.18,12.50%
Hassan Whiteside,8000.00,MIA,C,LAL,37.76,20.00%
Taj Gibson,5700.00,MIN,PF/C,POR,26.84,10.00%
Jarrett Allen,4900.00,BKN,PF/C,SAC,22.96,15.00%
Lonzo Ball,6400.00,LAL,PG,MIA,30.03,7.50%
Skal Labissiere,4500.00,SAC,PF/C,BKN,21.08,22.50%
Spencer Dinwiddie,6800.00,BKN,PG/SG,SAC,31.54,15.00%
Maurice Harkless,3800.00,POR,SF/PF,MIN,17.31,5.00%
Kyle Kuzma,5400.00,LAL,SF/PF,MIA,24.56,5.00%
Ivica Zubac,3300.00,LAL,C,MIA,14.87,0.25%
Brandon Ingram,6900.00,LAL,SG/SF,MIA,30.8,12.50%
Bogdan Bogdanovic,5800.00,SAC,SG/SF,BKN,25.81,12.50%
Willie Cauley-Stein,7100.00,SAC,C,BKN,31.49,10.00%
Kentavious Caldwell-Pope,6200.00,LAL,SG,MIA,27.42,7.50%
DeMarre Carroll,5900.00,BKN,SF/PF,SAC,26.07,17.50%
Allen Crabbe,5300.00,BKN,SG/SF,SAC,23.17,10.00%
Buddy Hield,5500.00,SAC,SG/SF,BKN,23.81,15.00%
Al-Farouq Aminu,4900.00,POR,SF/PF,MIN,21.07,5.00%
Caris LeVert,4100.00,BKN,PG/SF,SAC,17.37,7.50%
Jusuf Nurkic,7000.00,POR,C,MIN,29.16,10.00%
Justin Jackson,3700.00,SAC,SG/SF,BKN,15.32,0.25%
Larry Nance,5500.00,CLE,PF/C,PHI,22.66,10.00%
Ed Davis,4200.00,POR,PF/C,MIN,17.01,2.50%
Kosta Koufos,3500.00,SAC,C,BKN,13.96,1.00%
Joe Harris,3900.00,BKN,SG/SF,SAC,15.34,1.00%
Tristan Thompson,4500.00,CLE,PF/C,PHI,17.12,2.50%
Shabazz Napier,4500.00,POR,PG/SG,MIN,17.07,2.50%
Dante Cunningham,3500.00,BKN,SF/PF,SAC,12.92,0.25%
Bam Adebayo,3800.00,MIA,PF/C,LAL,13.86,2.50%
Frank Mason,3600.00,SAC,PG,BKN,13.14,0.25%
Zach Randolph,6300.00,SAC,PF/C,BKN,22.39,10.00%
Rodney McGruder,3000.00,MIA,SG/SF,LAL,10.47,0.25%
Cedi Osman,3700.00,CLE,SG/SF,PHI,12.4,0.01%
Jeff Green,3900.00,CLE,SF/PF,PHI,12.7,0.01%
Evan Turner,3500.00,POR,SG/SF,MIN,11.34,0.01%
Tyus Jones,3600.00,MIN,PG/SG,POR,11.34,0.01%
Zach Collins,3400.00,POR,PF/C,MIN,10.41,0.01%
Amir Johnson,3500.00,PHI,PF/C,CLE,10.37,0.25%
Tyler Ennis,3300.00,LAL,PG/SG,MIA,7.79,0.01%
Jose Calderon,3200.00,CLE,PG,PHI,6.87,0.01%
Luke Babbitt,3000.00,MIA,SF/PF,LAL,6.25,0.01%
Garrett Temple,3800.00,SAC,SG/SF,BKN,6.88,0.01%
Pat Connaughton,3200.00,POR,SG/SF,MIN,4.16,0.01%
Quincy Acy,3800.00,BKN,PF/C,SAC,2.58,0.01%
