Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Michael Kidd-Gilchrist,3600.00,CHA,SF,CHI,22.93,7.50%
Kadeem Allen,3000.00,BOS,SG,MIL,18.88,7.50%
Amir Johnson,3800.00,PHI,PF/C,BKN,23.48,22.50%
Robert Covington,6000.00,PHI,SF/PF,BKN,35.62,15.00%
Jeremy Lamb,5200.00,CHA,SG/SF,CHI,30.61,5.00%
Malik Monk,3900.00,CHA,PG/SG,CHI,22.55,1.00%
Aron Baynes,3700.00,BOS,C,MIL,21.19,0.50%
Nikola Jokic,9800.00,DEN,C,IND,55.05,7.50%
Kyle O'Quinn,5100.00,NYK,PF/C,ORL,28.48,25.00%
Klay Thompson,6600.00,GSW,SG,OKC,36.57,5.00%
Austin Rivers,5300.00,LAC,PG/SG,SAS,29.19,1.00%
Jabari Parker,4400.00,MIL,SF/PF,BOS,24.02,7.50%
Jayson Tatum,6600.00,BOS,SF/PF,MIL,36.02,7.50%
Luc Richard Mbah a Moute,3300.00,HOU,SF/PF,WAS,17.82,0.01%
Jarrett Allen,4500.00,BKN,C,PHI,24.19,1.00%
John Collins,5400.00,ATL,PF/C,MIA,29.06,0.50%
De'Aaron Fox,5000.00,SAC,PG,PHO,26.65,2.50%
Ricky Rubio,6800.00,UTA,PG,LAL,36.2,7.50%
D.J. Augustin,5900.00,ORL,PG/SG,NYK,31.25,7.50%
Jaylen Brown,5400.00,BOS,SG/SF,MIL,28.57,12.50%
Paul Millsap,6700.00,DEN,PF/C,IND,35.43,5.00%
Patty Mills,4600.00,SAS,PG/SG,LAC,24.29,1.00%
Derrick Favors,5300.00,UTA,PF/C,LAL,27.96,2.50%
Courtney Lee,3400.00,NYK,SG/SF,ORL,17.88,2.00%
Myles Turner,6000.00,IND,C,DEN,31.43,2.50%
Dennis Smith Jr.,6200.00,DAL,PG,POR,32.45,1.00%
Russell Westbrook,11800.00,OKC,PG,GSW,61.62,10.00%
C.J. McCollum,7000.00,POR,PG/SG,DAL,36.56,10.00%
Harrison Barnes,6000.00,DAL,SF/PF,POR,31.25,5.00%
Caris LeVert,5900.00,BKN,SG/SF,PHI,30.63,2.50%
Al Horford,6400.00,BOS,PF/C,MIL,33.13,15.00%
Devin Harris,3800.00,DEN,PG/SG,IND,19.66,1.00%
Mike Muscala,4300.00,ATL,PF/C,MIA,22.21,0.01%
Bismack Biyombo,3200.00,ORL,PF/C,NYK,16.53,0.01%
Jamal Murray,6500.00,DEN,PG/SG,IND,33.52,5.00%
LaMarcus Aldridge,8900.00,SAS,PF/C,LAC,45.93,12.50%
Paul George,7700.00,OKC,SF/PF,GSW,39.53,15.00%
Joe Harris,4600.00,BKN,SG/SF,PHI,23.59,5.00%
James Harden,11700.00,HOU,PG/SG,WAS,59.62,12.50%
Trey Burke,6600.00,NYK,PG/SG,ORL,33.6,5.00%
Marcin Gortat,4800.00,WAS,C,HOU,24.44,1.00%
Sean Kilpatrick,3400.00,CHI,PG/SG,CHA,17.29,20.00%
Buddy Hield,6400.00,SAC,SG/SF,PHO,32.56,7.50%
Wesley Iwundu,3100.00,ORL,SG/SF,NYK,15.75,0.25%
Justise Winslow,4900.00,MIA,SF/PF,ATL,24.82,4.00%
Nikola Vucevic,8500.00,ORL,C,NYK,42.98,2.50%
David West,3400.00,GSW,PF/C,OKC,17.13,0.01%
Bradley Beal,7200.00,WAS,PG/SG,HOU,36.23,5.00%
Damian Lillard,9000.00,POR,PG,DAL,45.22,5.00%
Shelvin Mack,4500.00,ORL,PG/SG,NYK,22.52,5.00%
Ben Simmons,9600.00,PHI,PG/SF,BKN,47.95,15.00%
DeMar DeRozan,7600.00,TOR,SG/SF,CLE,37.82,5.00%
