Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Shabazz Muhammad,3000.00,MIN,SG/SF,DET,20.91,37.50%
Spencer Dinwiddie,4200.00,BKN,PG/SG,CLE,28.5,22.50%
Ryan Anderson,4200.00,HOU,PF/C,PHI,28.37,17.50%
Caris LeVert,5100.00,BKN,PG/SF,CLE,32.21,22.50%
Jeff Green,3000.00,CLE,SF/PF,BKN,18.86,4.00%
Clint Capela,6200.00,HOU,C,PHI,37.96,15.00%
Luc Richard Mbah a Moute,3700.00,HOU,SF/PF,PHI,22.2,7.50%
J.J. Redick,4400.00,PHI,SG/SF,HOU,26.28,7.50%
Marc Gasol,7800.00,MEM,C,DAL,46.5,7.50%
Rudy Gobert,7500.00,UTA,C,PHO,44.49,7.50%
Otto Porter,5900.00,WAS,SF/PF,LAL,34.91,22.50%
J.R. Smith,4000.00,CLE,SG/SF,BKN,23.64,7.50%
Kelly Oubre,4200.00,WAS,SG/SF,LAL,24.52,7.50%
Brook Lopez,6000.00,LAL,C,WAS,34.69,7.50%
Eric Gordon,6000.00,HOU,SG,PHI,34.57,20.00%
Jeremy Lamb,5600.00,CHA,SG/SF,DEN,32.13,12.50%
Mario Chalmers,3700.00,MEM,PG,DAL,21.06,0.25%
Cory Joseph,3800.00,IND,PG,OKC,21.61,5.00%
Draymond Green,7200.00,GSW,PF/C,TOR,40.74,10.00%
T.J. McConnell,3000.00,PHI,PG,HOU,16.98,0.25%
Paul Millsap,6700.00,DEN,PF/C,CHA,37.82,5.00%
Kevin Durant,9500.00,GSW,SF/PF,TOR,52.81,12.50%
Joel Embiid,8000.00,PHI,PF/C,HOU,44.5,15.00%
Delon Wright,3900.00,TOR,PG/SG,GSW,21.63,0.50%
Paul George,8000.00,OKC,SF,IND,44.26,10.00%
Marcin Gortat,5500.00,WAS,C,LAL,30.42,7.50%
Karl-Anthony Towns,8600.00,MIN,C,DET,47.56,20.00%
Tyreke Evans,4300.00,MEM,SG/SF,DAL,23.76,1.00%
LeBron James,10400.00,CLE,SF/PF,BKN,57.28,17.50%
P.J. Tucker,4400.00,HOU,SF/PF,PHI,24.19,10.00%
Dwight Howard,7100.00,CHA,C,DEN,38.64,5.00%
Robert Covington,5700.00,PHI,SF/PF,HOU,30.91,7.50%
Rondae Hollis-Jefferson,5000.00,BKN,SF/PF,CLE,27.03,1.00%
DeMarre Carroll,5200.00,BKN,SF/PF,CLE,28.11,5.00%
Harrison Barnes,5200.00,DAL,SF/PF,MEM,27.92,5.00%
Manu Ginobili,3600.00,SAS,SG/SF,MIA,19.34,0.50%
Kentavious Caldwell-Pope,4700.00,LAL,SG,WAS,25.23,4.00%
James Harden,11600.00,HOU,PG/SG,PHI,62.17,35.00%
Pau Gasol,5000.00,SAS,PF/C,MIA,26.7,5.00%
Kemba Walker,7700.00,CHA,PG,DEN,41.13,10.00%
Dirk Nowitzki,4600.00,DAL,PF/C,MEM,24.5,5.00%
Nemanja Bjelica,3100.00,MIN,SF/PF,DET,16.47,7.50%
Jerryd Bayless,4000.00,PHI,PG/SG,HOU,21.16,5.00%
Avery Bradley,5000.00,DET,PG/SG,MIN,26.38,7.50%
C.J. Miles,3900.00,TOR,SG/SF,GSW,20.58,1.00%
Goran Dragic,6300.00,MIA,PG,SAS,33.18,5.00%
Ricky Rubio,6800.00,UTA,PG,PHO,35.84,7.50%
Bradley Beal,7300.00,WAS,SG,LAL,38.37,10.00%
Danny Green,4900.00,SAS,SG/SF,MIA,25.72,1.00%
Taj Gibson,4300.00,MIN,PF/C,DET,22.5,1.00%
Kevin Love,7600.00,CLE,PF/C,BKN,39.65,10.00%
Frank Kaminsky,5000.00,CHA,PF/C,DEN,26.1,10.00%
Thaddeus Young,5600.00,IND,SF/PF,OKC,28.96,4.00%
Mason Plumlee,3300.00,DEN,PF/C,CHA,17,0.25%
Mike Conley,7200.00,MEM,PG,DAL,36.99,5.00%
Marvin Williams,3800.00,CHA,SF/PF,DEN,19.51,0.25%
Kyle Anderson,4500.00,SAS,SG/SF,MIA,23,1.00%
John Wall,10200.00,WAS,PG,LAL,51.87,15.00%
Donovan Mitchell,3800.00,UTA,PG/SG,PHO,19.34,5.00%
Carmelo Anthony,7100.00,OKC,SF/PF,IND,36.14,10.00%
Andre Iguodala,3900.00,GSW,SG/SF,TOR,19.79,0.25%
Alex Abrines,3100.00,OKC,SG/SF,IND,15.73,0.25%
Kelly Olynyk,5600.00,MIA,PF/C,SAS,28.31,5.00%
Jae Crowder,4900.00,CLE,SF/PF,BKN,24.78,4.00%
Darren Collison,5900.00,IND,PG,OKC,29.86,5.00%
Jarell Martin,3900.00,MEM,PF/C,DAL,19.63,0.25%
Andre Drummond,7900.00,DET,C,MIN,39.62,7.50%
Russell Westbrook,11400.00,OKC,PG,IND,57.09,10.00%
Josh Richardson,5400.00,MIA,SG/SF,SAS,26.82,7.50%
Stephen Curry,8700.00,GSW,PG/SG,TOR,43.14,12.50%
Gary Harris,5000.00,DEN,SG,CHA,24.8,2.00%
Serge Ibaka,5400.00,TOR,PF/C,GSW,26.7,5.00%
Victor Oladipo,7200.00,IND,PG/SG,OKC,35.55,7.50%
Steven Adams,5800.00,OKC,C,IND,28.4,2.00%
Will Barton,5600.00,DEN,SG/SF,CHA,27.25,2.00%
Lonzo Ball,7000.00,LAL,PG,WAS,34.02,12.50%
Jordan Clarkson,4900.00,LAL,PG/SG,WAS,23.74,5.00%
Dennis Smith Jr.,6000.00,DAL,PG/SG,MEM,28.88,2.00%
Derrick Favors,5000.00,UTA,PF/C,PHO,24.07,5.00%
Yogi Ferrell,4500.00,DAL,PG/SG,MEM,21.54,0.25%
Jamal Murray,4500.00,DEN,PG/SG,CHA,21.51,7.50%
Dion Waiters,5100.00,MIA,SG/SF,SAS,24.32,2.00%
Kyle Korver,3300.00,CLE,SG/SF,BKN,15.74,0.25%
Klay Thompson,6600.00,GSW,SG,TOR,31.41,5.00%
Brandon Ingram,5200.00,LAL,SG/SF,WAS,24.74,7.50%
LaMarcus Aldridge,8400.00,SAS,PF/C,MIA,39.69,7.50%
Kyle Lowry,7700.00,TOR,PG,GSW,36.43,7.50%
Norman Powell,4600.00,TOR,SG/SF,GSW,21.76,1.00%
Wesley Matthews,4800.00,DAL,SG/SF,MEM,22.6,1.00%
Tristan Thompson,4000.00,CLE,PF/C,BKN,18.78,1.00%
DeMar DeRozan,8200.00,TOR,SG/SF,GSW,38.21,5.00%
Jeff Teague,6200.00,MIN,PG,DET,28.87,5.00%
Nikola Jokic,8900.00,DEN,PF/C,CHA,41.43,10.00%
Dejounte Murray,5800.00,SAS,PG,MIA,27.05,2.00%
Jakob Poeltl,4500.00,TOR,PF/C,GSW,20.93,0.01%
James Ennis,4000.00,MEM,SG/SF,DAL,18.61,0.01%
Ben Simmons,8800.00,PHI,PG/SF,HOU,40.84,10.00%
