Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Jonas Valanciunas,6300.00,MEM,C,NOP,44.14,56.63%
Solomon Hill,3000.00,MEM,SF/PF,NOP,19.35,7.71%
J.J. Barea,3600.00,DAL,PG/SG,HOU,23.11,4.40%
Pat Connaughton,3000.00,MIL,SG/SF,DEN,18.46,3.30%
Malik Beasley,3300.00,DEN,PG/SG,MIL,20.02,6.61%
Cristiano Felicio,3000.00,CHI,C,BKN,18.21,6.61%
Jae Crowder,4500.00,MEM,SF,NOP,27.07,15.73%
Kyle Anderson,3800.00,MEM,SF/PF,NOP,22.21,18.72%
Tomas Satoransky,4600.00,CHI,PG,BKN,26.82,9.44%
Rajon Rondo,3600.00,LAL,PG,POR,20.83,7.71%
Ja Morant,6900.00,MEM,PG,NOP,39.79,26.22%
Jalen Brunson,3800.00,DAL,PG/SG,HOU,21.9,45.15%
Monte Morris,5000.00,DEN,PG,MIL,28.64,9.44%
Joe Harris,4100.00,BKN,SG/SF,CHI,23.21,6.29%
Wesley Matthews,3000.00,MIL,SG,DEN,16.89,0.10%
C.J. McCollum,6400.00,POR,PG/SG,LAL,35.8,11.54%
Anthony Davis,9600.00,LAL,PF/C,POR,53.32,18.88%
Will Barton,5800.00,DEN,PG/SF,MIL,32.13,12.58%
Kyle Kuzma,3900.00,LAL,SF/PF,POR,21.52,8.81%
James Harden,10600.00,HOU,PG/SG,DAL,58.43,19.93%
Derrick Favors,5500.00,NOP,C,MEM,30.24,9.44%
Steven Adams,4900.00,OKC,C,PHO,26.93,8.39%
Nassir Little,3000.00,POR,SF/PF,LAL,16.49,1.10%
LeBron James,10300.00,LAL,PG/SF,POR,56.7,30.41%
J.J. Redick,4000.00,NOP,SG/SF,MEM,21.9,7.34%
Caris LeVert,4000.00,BKN,PG/SF,CHI,21.87,7.34%
Kristaps Porzingis,6800.00,DAL,PF/C,HOU,37.18,28.31%
Dorian Finney-Smith,4400.00,DAL,SF/PF,HOU,24.07,10.49%
Thaddeus Young,5000.00,CHI,PF,BKN,27.37,12.58%
Danny Green,3500.00,LAL,SF,POR,19.16,0.10%
Shai Gilgeous-Alexander,6700.00,OKC,PG/SG,PHO,36.59,10.49%
Bruce Brown,3900.00,DET,PG/SF,TOR,21.19,6.61%
Brandon Ingram,7400.00,NOP,SF/PF,MEM,40.19,18.88%
Torrey Craig,3600.00,DEN,SG/SF,MIL,19.48,6.61%
Luke Kornet,4100.00,CHI,PF/C,BKN,22.08,6.29%
Denzel Valentine,3300.00,CHI,SG/SF,BKN,17.67,1.10%
Chris Paul,6800.00,OKC,PG,PHO,36.35,12.58%
P.J. Tucker,4400.00,HOU,PF/C,DAL,23.43,14.68%
DeAndre Jordan,4300.00,BKN,C,CHI,22.87,4.19%
Kentavious Caldwell-Pope,3400.00,LAL,SG/SF,POR,17.93,3.30%
Serge Ibaka,6900.00,TOR,C,DET,36.3,9.44%
Dillon Brooks,6000.00,MEM,SG,NOP,31.47,12.58%
Coby White,3400.00,CHI,PG/SG,BKN,17.8,1.10%
Zion Williamson,7000.00,NOP,PF/C,MEM,36.6,15.73%
Josh Hart,3900.00,NOP,SG/SF,MEM,20.4,0.10%
Reggie Jackson,4800.00,DET,PG,TOR,25.04,5.24%
Russell Westbrook,10500.00,HOU,PG,DAL,54.67,16.78%
Nikola Jokic,9400.00,DEN,C,MIL,48.96,13.63%
Lonzo Ball,7000.00,NOP,PG,MEM,36.28,8.39%
Taurean Prince,5200.00,BKN,PF,CHI,26.83,6.29%
Danilo Gallinari,6200.00,OKC,SF/PF,PHO,31.73,6.29%
Garrett Temple,3300.00,BKN,PG/SG,CHI,16.82,1.10%
Tony Snell,3100.00,DET,SG/SF,TOR,15.77,1.10%
Andre Drummond,9300.00,DET,C,TOR,47.24,9.44%
Giannis Antetokounmpo,11700.00,MIL,PF,DEN,59.36,12.58%
Zach LaVine,8500.00,CHI,SG,BKN,42.84,10.49%
De'Anthony Melton,4000.00,MEM,PG/SG,NOP,20.17,1.05%
Danuel House Jr.,4600.00,HOU,SF/PF,DAL,23.14,6.29%
Brook Lopez,4600.00,MIL,C,DEN,23.13,2.10%
Kyle Lowry,7200.00,TOR,PG,DET,36.03,6.29%
Wilson Chandler,3100.00,BKN,PF,CHI,15.5,0.10%
Hassan Whiteside,8400.00,POR,C,LAL,42.03,10.49%
Eric Bledsoe,7100.00,MIL,PG,DEN,35.29,0.10%
Kris Dunn,5100.00,CHI,PG/SF,BKN,25.28,2.10%
JaVale McGee,3800.00,LAL,C,POR,18.74,0.10%
Kyrie Irving,9000.00,BKN,PG,CHI,44.2,10.49%
Jarrett Allen,6100.00,BKN,C,CHI,29.88,2.10%
Trevor Ariza,5000.00,POR,SF/PF,LAL,24.52,3.15%
Tyus Jones,3100.00,MEM,PG,NOP,15.15,6.61%
Dwight Howard,4600.00,LAL,C,POR,22.49,1.05%
Damian Lillard,9900.00,POR,PG,LAL,48.2,5.24%
Mario Hezonja,3000.00,POR,SF/PF,LAL,14.62,1.10%
Nerlens Noel,4200.00,OKC,C,PHO,20.38,1.05%
Fred VanVleet,7300.00,TOR,PG/SG,DET,35.39,3.15%
Jerami Grant,5700.00,DEN,PF/C,MIL,27.43,2.10%
Derrick Rose,7600.00,DET,PG/SG,TOR,36.38,1.05%
Michael Porter Jr.,5400.00,DEN,SF/PF,MIL,25.78,1.05%
Spencer Dinwiddie,7500.00,BKN,PG/SG,CHI,35.73,3.15%
Jrue Holiday,8100.00,NOP,PG/SG,MEM,38.54,3.15%
Pascal Siakam,8200.00,TOR,PF/C,DET,38.94,4.19%
Sterling Brown,3000.00,MIL,SG/SF,DEN,14.26,1.10%
Khris Middleton,8000.00,MIL,SF,DEN,37.81,3.15%
OG Anunoby,4500.00,TOR,SF/PF,DET,21.24,1.05%
Gary Trent Jr.,3800.00,POR,SG/SF,LAL,17.89,2.20%
Maxi Kleber,3700.00,DAL,PF/C,HOU,17.43,1.10%
Avery Bradley,3000.00,LAL,SG,POR,13.99,0.10%
Luguentz Dort,3500.00,OKC,SF,PHO,16.18,0.10%
Dennis Schroder,6600.00,OKC,PG/SG,PHO,30.05,1.05%
Chandler Hutchison,3600.00,CHI,SF/PF,BKN,16.28,4.96%
Alex Caruso,3000.00,LAL,PG/SG,POR,13.53,0.10%
Kyle Korver,3200.00,MIL,SG/SF,DEN,14.39,0.10%
Tim Hardaway Jr.,6000.00,DAL,SG/SF,HOU,26.91,3.15%
Hamidou Diallo,3000.00,OKC,SG/SF,PHO,13.29,0.10%
Seth Curry,4800.00,DAL,SG,HOU,21.1,3.15%
Ersan Ilyasova,3800.00,MIL,PF,DEN,16.6,0.10%
Ryan Broekhoff,3000.00,DAL,SG/SF,HOU,13.11,
