Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Seth Curry,3000.00,POR,PG/SG,PHO,20.07,10.00%
Nik Stauskas,3100.00,POR,SG/SF,PHO,19.49,32.50%
Evan Turner,4200.00,POR,SG/SF,PHO,24.55,45.00%
Jusuf Nurkic,7300.00,POR,C,PHO,39.85,40.00%
Derrick Favors,4600.00,UTA,PF/C,HOU,24.79,5.00%
Mario Hezonja,3200.00,NYK,SF/PF,BOS,17.26,2.50%
Al Horford,6200.00,BOS,PF/C,NYK,32.54,15.00%
Marcus Morris,5300.00,BOS,SF/PF,NYK,27.48,15.00%
Tim Hardaway Jr.,6600.00,NYK,SG/SF,BOS,34.14,35.00%
Joe Ingles,5500.00,UTA,SG/SF,HOU,28.3,12.50%
Ricky Rubio,6400.00,UTA,PG,HOU,32.43,15.00%
Marcus Smart,4400.00,BOS,PG/SG,NYK,22.23,15.00%
Chris Paul,7700.00,HOU,PG,UTA,38.42,17.50%
P.J. Tucker,4300.00,HOU,SF/PF,UTA,21.46,7.50%
Noah Vonleh,5100.00,NYK,PF/C,BOS,25.25,10.00%
Maurice Harkless,3600.00,POR,SF/PF,PHO,17.77,2.50%
Donovan Mitchell,7600.00,UTA,PG/SG,HOU,37.41,25.00%
Damian Lillard,10100.00,POR,PG,PHO,49.43,50.00%
Enes Kanter,6800.00,NYK,C,BOS,33.14,20.00%
James Harden,10800.00,HOU,PG/SG,UTA,52.11,37.50%
Clint Capela,8000.00,HOU,C,UTA,38.39,25.00%
Jae Crowder,4900.00,UTA,SF/PF,HOU,23.52,15.00%
Kyrie Irving,9000.00,BOS,PG,NYK,42.88,32.50%
Eric Gordon,5000.00,HOU,SG/SF,UTA,23.77,17.50%
Emmanuel Mudiay,5700.00,NYK,PG,BOS,27.04,15.00%
Al-Farouq Aminu,5200.00,POR,SF/PF,PHO,24.54,15.00%
Zach Collins,3400.00,POR,PF/C,PHO,16.02,2.50%
James Ennis,3700.00,HOU,SG/SF,UTA,17.42,2.50%
Rudy Gobert,8300.00,UTA,C,HOU,39.04,30.00%
Jayson Tatum,7100.00,BOS,SF/PF,NYK,33.26,15.00%
Gordon Hayward,6100.00,BOS,SG/SF,NYK,28.41,25.00%
Aron Baynes,3400.00,BOS,C,NYK,14.56,2.50%
Meyers Leonard,3400.00,POR,C,PHO,14.46,0.25%
Kevin Knox,4500.00,NYK,SF/PF,BOS,19.07,10.00%
Terry Rozier,4100.00,BOS,PG/SG,NYK,17.01,5.00%
Damyean Dotson,4800.00,NYK,SG/SF,BOS,18.78,10.00%
Jaylen Brown,4500.00,BOS,SG/SF,NYK,17.4,2.50%
Kyle Korver,3400.00,UTA,SG/SF,HOU,13.13,5.00%
Mitchell Robinson,3200.00,NYK,C,BOS,12.31,1.00%
Nene Hilario,3100.00,HOU,C,UTA,11.65,0.25%
Courtney Lee,3100.00,NYK,SG/SF,BOS,11.43,1.00%
Royce O'Neale,3400.00,UTA,SF,HOU,11.66,2.50%
Jake Layman,3000.00,POR,SF/PF,PHO,9.75,0.00%
Raul Neto,3200.00,UTA,PG,HOU,10.26,1.00%
Allonzo Trier,3800.00,NYK,PG/SG,BOS,11.75,5.00%
Gerald Green,3300.00,HOU,SG/SF,UTA,10.14,0.01%
Gary Clark,3000.00,HOU,SF/PF,UTA,8.56,0.25%
Thabo Sefolosha,3000.00,UTA,SF/PF,HOU,5.65,0.25%
Semi Ojeleye,3000.00,BOS,SF/PF,NYK,1.29,0.01%
Danuel House,3200.00,HOU,SG,UTA,1.11,0.00%
