Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Ivica Zubac,4800.00,LAC,C,DEN,27.87,45.80%
Pascal Siakam,7900.00,TOR,PF,BOS,45.58,44.10%
Jayson Tatum,9200.00,BOS,SF/PF,TOR,52.12,41.60%
Kyle Lowry,7500.00,TOR,PG,BOS,42.48,49.20%
Paul George,8200.00,LAC,SF,DEN,45.69,35.70%
Nikola Jokic,9500.00,DEN,C,LAC,52.79,21.20%
Robert Williams III,3600.00,BOS,C,TOR,19.89,39.20%
Fred VanVleet,7700.00,TOR,PG/SG,BOS,42.45,42.40%
Jerami Grant,4900.00,DEN,SF/PF,LAC,26.02,38.30%
Kawhi Leonard,10300.00,LAC,SF,DEN,54.62,32.30%
Kemba Walker,7700.00,BOS,PG,TOR,40.37,28.00%
Jaylen Brown,7400.00,BOS,SG/SF,TOR,37.86,28.00%
Marcus Smart,6300.00,BOS,PG/SG,TOR,32.14,32.30%
OG Anunoby,5100.00,TOR,SF/PF,BOS,25.65,33.60%
Jamal Murray,9300.00,DEN,PG/SG,LAC,46.64,24.60%
Patrick Beverley,3500.00,LAC,PG,DEN,17.46,43.00%
Daniel Theis,5300.00,BOS,PF/C,TOR,26.37,29.90%
Marc Gasol,4200.00,TOR,C,BOS,20.4,21.50%
Michael Porter Jr.,5200.00,DEN,SF/PF,LAC,24.51,24.30%
Serge Ibaka,6100.00,TOR,C,BOS,27.53,8.50%
Gary Harris,4200.00,DEN,SG,LAC,18.44,25.20%
Marcus Morris,5400.00,LAC,SF/PF,DEN,23.64,11.20%
Paul Millsap,4300.00,DEN,PF/C,LAC,18.5,14.90%
Montrezl Harrell,4400.00,LAC,C,DEN,17.52,8.40%
Norman Powell,4600.00,TOR,SG/SF,BOS,18.18,11.20%
Lou Williams,6200.00,LAC,PG/SG,DEN,24.49,7.60%
Monte Morris,4100.00,DEN,PG,LAC,14.97,18.70%
Reggie Jackson,3800.00,LAC,PG,DEN,12.94,10.30%
Torrey Craig,3600.00,DEN,SG/SF,LAC,12.24,9.30%
Mason Plumlee,3200.00,DEN,C,LAC,10.12,2.80%
JaMychal Green,3100.00,LAC,PF/C,DEN,9.62,4.70%
Grant Williams,3100.00,BOS,SF/PF,TOR,8.97,3.70%
Brad Wanamaker,3300.00,BOS,PG,TOR,8.4,0.10%
Landry Shamet,3800.00,LAC,PG/SF,DEN,8.2,4.70%
Semi Ojeleye,3200.00,BOS,PF,TOR,6.89,0.10%
Terence Davis,3200.00,TOR,PG/SG,BOS,5.24,1.90%
Chris Boucher,3000.00,TOR,PF/C,BOS,3.28,0.10%
