Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Rodions Kurucs,3200.00,BKN,SF/PF,ATL,29.1,0.00%
Delon Wright,3200.00,TOR,PG/SG,DEN,27.58,77.50%
Tomas Satoransky ,3800.00,WAS,PG/SG,LAL,29.25,40.00%
DeMarre Carroll,3500.00,BKN,SF/PF,ATL,26.37,0.00%
Wesley Matthews,4400.00,DAL,SG/SF,SAC,30.69,25.00%
Devin Harris,3300.00,DAL,PG/SG,SAC,22.34,5.00%
Kevin Huerter,3900.00,ATL,SG/SF,BKN,25.1,0.00%
Cheick Diallo,3000.00,NOP,PF/C,MIA,19.3,1.00%
Wilson Chandler,3800.00,PHI,SF/PF,CLE,24.12,0.00%
Rondae Hollis-Jefferson,5000.00,BKN,PF/C,ATL,31.69,0.00%
Mason Plumlee,4800.00,DEN,PF/C,TOR,30.32,30.00%
Joe Harris,4300.00,BKN,SG/SF,ATL,27.1,0.00%
Tyson Chandler,3500.00,LAL,C,WAS,21.82,0.25%
Cedi Osman,4600.00,CLE,SF/PF,PHI,28.55,0.00%
Buddy Hield,6100.00,SAC,SG/SF,DAL,37.79,15.00%
Greg Monroe,3500.00,TOR,C,DEN,21.65,1.00%
Matthew Dellavedova,3500.00,CLE,PG/SG,PHI,21.61,0.00%
Harrison Barnes,5600.00,DAL,SF/PF,SAC,34.19,12.50%
Alec Burks,4500.00,CLE,PG/SG,PHI,27.43,0.00%
Dorian Finney-Smith,3700.00,DAL,SF/PF,SAC,22.58,0.01%
Justin Jackson,3500.00,SAC,SF,DAL,21.27,0.25%
Julius Randle,8100.00,NOP,PF/C,MIA,48.95,35.00%
Jamal Murray,6300.00,DEN,PG/SG,TOR,37.84,17.50%
Larry Nance,6200.00,CLE,PF/C,PHI,37.15,0.00%
Nemanja Bjelica,4600.00,SAC,SF/PF,DAL,27.47,10.00%
Sam Dekker,3500.00,WAS,SF/PF,LAL,20.9,0.25%
Tim Frazier,4700.00,NOP,PG/SG,MIA,27.64,10.00%
Dewayne Dedmon,4300.00,ATL,PF/C,BKN,25.22,0.00%
Jeff Green,4400.00,WAS,SF/PF,LAL,25.8,17.50%
J.J. Redick,5100.00,PHI,SG/SF,CLE,29.81,0.00%
Torrey Craig,3500.00,DEN,SG/SF,TOR,20.42,7.50%
Justise Winslow,4800.00,MIA,SF/PF,NOP,27.84,10.00%
