Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Ish Smith,5000.00,DET,PG,NYK,31.06,25.00%
Zach Randolph,5000.00,MEM,PF/C,SAC,30.47,40.00%
Mario Hezonja,3200.00,ORL,SF,TOR,18.55,10.00%
Darren Collison,4700.00,SAC,PG,MEM,26.6,15.00%
JaMychal Green,4000.00,MEM,PF,SAC,22.25,25.00%
Tony Allen,4000.00,MEM,SG/SF,SAC,22.22,17.50%
Nerlens Noel,5300.00,DAL,C,OKC,29.3,10.00%
Willie Cauley-Stein,5500.00,SAC,PF/C,MEM,30.36,2.50%
Danny Green,3600.00,SAS,SG,CLE,19.85,2.00%
Delon Wright,3000.00,TOR,PG/SG,ORL,16.49,15.00%
Jonas Valanciunas,4700.00,TOR,C,ORL,25.81,10.00%
Derrick Rose,5800.00,NYK,PG,DET,31.3,7.50%
Kyrie Irving,7900.00,CLE,PG,SAS,42.65,20.00%
Buddy Hield,5700.00,SAC,SG,MEM,30.73,15.00%
Jon Leuer,4100.00,DET,PF/C,NYK,22.07,2.50%
Pau Gasol,5200.00,SAS,C,CLE,27.99,7.50%
Rudy Gobert,8000.00,UTA,C,NOP,42.99,35.00%
J.R. Smith,3800.00,CLE,SG,SAS,20.32,10.00%
Mike Conley,7500.00,MEM,PG,SAC,39.95,20.00%
Andre Drummond,7600.00,DET,C,NYK,40.17,25.00%
Tony Parker,4000.00,SAS,PG,CLE,21.05,15.00%
Marcus Morris,5100.00,DET,SF/PF,NYK,26.79,20.00%
Troy Daniels,3000.00,MEM,SG,SAC,15.75,0.50%
Jrue Holiday,6700.00,NOP,PG/SG,UTA,35.01,17.50%
LaMarcus Aldridge,7000.00,SAS,PF,CLE,36.55,15.00%
Kawhi Leonard,9500.00,SAS,SF,CLE,49.34,20.00%
Vince Carter,3900.00,MEM,SF,SAC,20.26,10.00%
James Ennis,3000.00,MEM,SG/SF,SAC,15.58,0.01%
Guillermo Hernangomez,5200.00,NYK,C,DET,26.88,7.50%
P.J. Tucker,4400.00,TOR,SF/PF,ORL,22.74,7.50%
Russell Westbrook,12500.00,OKC,PG,DAL,64.18,35.00%
Aaron Gordon,5300.00,ORL,PF,TOR,27.15,5.00%
Anthony Tolliver,3000.00,SAC,PF,MEM,15.28,0.01%
DeMarcus Cousins,9600.00,NOP,PF/C,UTA,48.83,2.50%
Arron Afflalo,3000.00,SAC,SF,MEM,15.13,0.01%
Tobias Harris,6000.00,DET,SF/PF,NYK,30.08,15.00%
Manu Ginobili,3600.00,SAS,SG,CLE,17.97,7.50%
Dewayne Dedmon,3200.00,SAS,C,CLE,15.94,0.01%
George Hill,5900.00,UTA,PG,NOP,29.34,25.00%
Victor Oladipo,6000.00,OKC,SG,DAL,29.62,10.00%
Jordan Crawford,3500.00,NOP,SG,UTA,17.25,5.00%
Jodie Meeks,3000.00,ORL,SG,TOR,14.74,0.01%
Solomon Hill,4000.00,NOP,SF,UTA,19.51,0.01%
Anthony Davis,10200.00,NOP,PF/C,UTA,49.77,15.00%
LeBron James,10300.00,CLE,SF,SAS,49.81,30.00%
Dirk Nowitzki,6000.00,DAL,PF,OKC,29.02,5.00%
Serge Ibaka,6100.00,TOR,PF/C,ORL,29.54,10.00%
Rodney Hood,3900.00,UTA,SG,NOP,18.8,15.00%
DeMar DeRozan,8600.00,TOR,SG,ORL,41.32,17.50%
Cory Joseph,4800.00,TOR,PG,ORL,23.01,2.50%
E'Twaun Moore,3400.00,NOP,SG/SF,UTA,16.15,1.00%
Kentavious Caldwell-Pope,5200.00,DET,SG,NYK,24.67,7.50%
Carmelo Anthony,6500.00,NYK,SF/PF,DET,30.75,10.00%
David Lee,4100.00,SAS,PF/C,CLE,19.37,1.00%
Patty Mills,4000.00,SAS,PG,CLE,18.8,2.50%
Tim Frazier,3400.00,NOP,PG,UTA,15.98,2.50%
Justin Holiday,3400.00,NYK,SG/SF,DET,15.76,1.00%
Kevin Love,7300.00,CLE,PF/C,SAS,33.8,12.50%
Skal Labissiere,5000.00,SAC,PF,MEM,23.09,2.50%
Enes Kanter,5400.00,OKC,C,DAL,24.89,5.00%
Terrence Ross,5000.00,ORL,SF,TOR,23.01,10.00%
Harrison Barnes,6300.00,DAL,SF/PF,OKC,28.91,5.00%
D.J. Augustin,3000.00,ORL,PG,TOR,13.69,0.01%
Ty Lawson,4500.00,SAC,PG,MEM,20.51,1.00%
Evan Fournier,5300.00,ORL,SG,TOR,24.04,10.00%
Yogi Ferrell,3900.00,DAL,PG,OKC,17.65,0.25%
Aron Baynes,3500.00,DET,C,NYK,15.8,0.01%
Elfrid Payton,7100.00,ORL,PG,TOR,31.96,7.50%
Jonathon Simmons,3300.00,SAS,SG/SF,CLE,14.8,0.01%
Tristan Thompson,4300.00,CLE,C,SAS,19.23,2.50%
Kristaps Porzingis,7400.00,NYK,PF/C,DET,33.02,7.50%
Nikola Vucevic,7800.00,ORL,C,TOR,34.74,10.00%
Seth Curry,5300.00,DAL,PG,OKC,23.52,10.00%
Alec Burks,3000.00,UTA,PG/SG,NOP,13.21,0.01%
J.J. Barea,4000.00,DAL,PG/SG,OKC,17.55,1.00%
Wesley Matthews,5100.00,DAL,SG/SF,OKC,22.36,12.50%
Beno Udrih,3000.00,DET,PG,NYK,12.97,
Boris Diaw,3000.00,UTA,PF/C,NOP,12.97,0.01%
Langston Galloway,3000.00,SAC,SG,MEM,12.92,0.01%
Gordon Hayward,7700.00,UTA,SF,NOP,33.08,5.00%
Joe Johnson,4100.00,UTA,SF,NOP,17.57,5.00%
Patrick Patterson,3400.00,TOR,PF,ORL,14.59,1.00%
Alex Abrines,3000.00,OKC,SG,DAL,12.71,0.01%
Norman Powell,3300.00,TOR,SG/SF,ORL,14,2.50%
Stanley Johnson,3000.00,DET,SG/SF,NYK,12.63,0.01%
