Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
DeAndre Bembry,4100.00,ATL,PG/SF,DET,26.32,23.90%
Spencer Dinwiddie,7600.00,BKN,PG/SG,SAC,46.57,39.00%
Cody Zeller,4900.00,CHA,C,WAS,29.37,16.90%
Langston Galloway,4500.00,DET,PG/SG,ATL,26.5,22.10%
Tobias Harris,6200.00,PHI,SF/PF,SAS,36.21,15.70%
Andre Drummond,8500.00,DET,C,ATL,48.27,28.80%
Terry Rozier,6200.00,CHA,PG,WAS,35.04,13.70%
Devonte' Graham,6900.00,CHA,PG/SG,WAS,38.78,14.30%
Steven Adams,4800.00,OKC,C,LAL,26.93,13.80%
Shai Gilgeous-Alexander,6400.00,OKC,PG/SG,LAL,35.79,12.20%
Kristaps Porzingis,7300.00,DAL,PF/C,CLE,40.78,16.00%
Al Horford,5700.00,PHI,PF/C,SAS,31.7,15.70%
Clint Capela,7700.00,HOU,C,LAC,42.65,15.80%
Jabari Parker,6100.00,ATL,SF/PF,DET,33.77,8.50%
Luka Doncic,11400.00,DAL,PG/SG,CLE,62.8,14.70%
Omari Spellman,4200.00,GSW,PF/C,UTA,23.08,11.90%
Mike Muscala,3100.00,OKC,PF/C,LAL,16.86,7.00%
Jimmy Butler,8300.00,MIA,SG/SF,CHI,45.01,11.00%
Joel Embiid,9300.00,PHI,C,SAS,50.29,15.10%
Russell Westbrook,8400.00,HOU,PG,LAC,45.31,7.10%
Bruce Brown,4300.00,DET,SG/SF,ATL,23.05,9.80%
Nemanja Bjelica,5700.00,SAC,PF,BKN,30.54,2.60%
Blake Griffin,7700.00,DET,PF,ATL,41.22,4.60%
Trae Young,9400.00,ATL,PG,DET,50.19,9.50%
Emmanuel Mudiay,3200.00,UTA,PG,GSW,17.06,6.90%
Miles Bridges,5000.00,CHA,SF/PF,WAS,26.67,10.10%
Tristan Thompson,5700.00,CLE,C,DAL,30.31,10.80%
Paul George,8100.00,LAC,SF/PF,HOU,43,8.30%
Joe Harris,5000.00,BKN,SG/SF,SAC,26.52,8.30%
Nikola Jokic,8600.00,DEN,C,BOS,45.59,6.00%
Luke Kennard,6300.00,DET,SG,ATL,33.37,2.10%
Bradley Beal,9600.00,WAS,SG,CHA,50.76,10.30%
Bam Adebayo,8000.00,MIA,C,CHI,42.15,3.70%
Lauri Markkanen,6000.00,CHI,PF/C,MIA,31.6,5.50%
Alec Burks,5700.00,GSW,PG/SG,UTA,29.84,10.20%
Rudy Gobert,8200.00,UTA,C,GSW,42.95,4.00%
Dewayne Dedmon,3300.00,SAC,C,BKN,17.28,8.10%
Ben Simmons,8100.00,PHI,PG/SF,SAS,42.18,4.80%
Delon Wright,4200.00,DAL,PG/SG,CLE,21.89,8.40%
