Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Jonathon Simmons,3200.00,ORL,SG/SF,POR,22.56,20.00%
Jonathan Isaac,3700.00,ORL,SF/PF,POR,25.97,22.50%
Larry Nance,5300.00,CLE,PF/C,OKC,36.61,42.50%
Danuel House,3000.00,HOU,SG/SF,DAL,19.54,0.00%
Rodney Hood,4600.00,CLE,SG/SF,OKC,29.25,7.50%
Wilson Chandler,3600.00,PHI,SF/PF,NYK,22.7,15.00%
Nikola Mirotic,6900.00,NOP,SF/PF,WAS,41.73,20.00%
Kent Bazemore,4900.00,ATL,SG/SF,CHA,29.38,5.00%
Jordan Clarkson,5100.00,CLE,PG/SG,OKC,30.14,2.50%
Malik Monk,3300.00,CHA,PG/SG,ATL,19.1,22.50%
Dewayne Dedmon,4000.00,ATL,PF/C,CHA,23.1,7.50%
Otto Porter,5900.00,WAS,SF/PF,NOP,33.73,10.00%
Ersan Ilyasova,3300.00,MIL,PF/C,CHI,18.84,2.50%
Trae Young,6600.00,ATL,PG,CHA,37.52,15.00%
Tristan Thompson,6300.00,CLE,C,OKC,35.63,10.00%
Boban Marjanovic,3400.00,LAC,C,PHO,19.22,0.00%
Cody Zeller,4100.00,CHA,C,ATL,22.96,15.00%
Anthony Davis,11400.00,NOP,PF/C,WAS,63.76,30.00%
Jusuf Nurkic,6800.00,POR,C,ORL,37.96,7.50%
D.J. Augustin,4300.00,ORL,PG,POR,23.93,5.00%
Enes Kanter,6800.00,NYK,C,PHI,37.84,12.50%
Jerami Grant,4300.00,OKC,SF/PF,CLE,23.91,2.50%
J.J. Redick,5200.00,PHI,SG/SF,NYK,28.86,5.00%
Marvin Williams,4500.00,CHA,SF/PF,ATL,24.92,5.00%
Nikola Vucevic,8300.00,ORL,C,POR,45.85,7.50%
Jeff Teague,6100.00,MIN,PG,SAS,33.57,5.00%
James Ennis,3700.00,HOU,SG/SF,DAL,20.34,7.50%
Tony Parker,3600.00,CHA,PG,ATL,19.74,2.50%
Ryan Arcidiacono,3900.00,CHI,PG,MIL,21.2,15.00%
Taurean Prince,5100.00,ATL,SF,CHA,27.68,7.50%
Karl-Anthony Towns,9400.00,MIN,C,SAS,50.96,7.50%
Dennis Schroder,6000.00,OKC,PG/SG,CLE,32.37,5.00%
Cedi Osman,4900.00,CLE,SF/PF,OKC,26.34,2.50%
Russell Westbrook,10900.00,OKC,PG,CLE,58.62,7.50%
Montrezl Harrell,7200.00,LAC,PF/C,PHO,38.67,10.00%
Nicolas Batum,4800.00,CHA,SG/SF,ATL,25.75,5.00%
Derrick Favors,4800.00,UTA,PF/C,BKN,25.65,1.00%
Tomas Satoransky ,3400.00,WAS,PG/SG,NOP,18.15,2.50%
Clint Capela,8200.00,HOU,C,DAL,43.71,10.00%
Steven Adams,6700.00,OKC,C,CLE,35.66,2.50%
John Collins,6100.00,ATL,PF/C,CHA,32.41,5.00%
Jabari Parker,6600.00,CHI,SF/PF,MIL,35.03,7.50%
Jrue Holiday,8400.00,NOP,PG/SG,WAS,44.6,17.50%
James Harden,11600.00,HOU,PG/SG,DAL,61.33,20.00%
Wesley Matthews,4500.00,DAL,SG/SF,HOU,23.74,7.50%
Alex Len,3600.00,ATL,C,CHA,19.02,1.00%
Markieff Morris,5100.00,WAS,SF/PF,NOP,26.91,7.50%
Jarrett Allen,5500.00,BKN,C,UTA,28.83,5.00%
Kemba Walker,9300.00,CHA,PG,ATL,48.57,12.50%
Eric Bledsoe,6900.00,MIL,PG/SG,CHI,35.96,5.00%
Evan Fournier,5500.00,ORL,SG/SF,POR,28.68,2.50%
Wendell Carter,5000.00,CHI,PF/C,MIL,26.01,2.50%
Tim Hardaway Jr.,6600.00,NYK,SG/SF,PHI,34.32,5.00%
