Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Mason Plumlee,3900.00,DEN,PF/C,PHO,37.52,72.80%
Shabazz Napier,3600.00,BKN,PG/SG,NYK,27.67,52.50%
Jerryd Bayless,3600.00,MIN,PG/SG,UTA,22.74,0.10%
Derrick Jones,3900.00,MIA,SF/PF,CLE,24.4,10.00%
Bobby Portis,5700.00,CHI,PF/C,LAC,35.3,7.10%
Jaren Jackson,4800.00,MEM,PF/C,SAC,29.6,5.90%
Justin Holiday,4400.00,MEM,SG/SF,SAC,27,9.80%
Tyler Johnson,4200.00,MIA,PG/SG,CLE,25.33,1.00%
Paul Millsap,5000.00,DEN,PF/C,PHO,29.6,9.00%
Trey Burke,3500.00,NYK,PG/SG,BKN,20.39,5.50%
Jamal Murray,6800.00,DEN,PG/SG,PHO,39.51,9.80%
Dennis Smith Jr.,4800.00,DAL,PG,DET,27.78,8.40%
Jarrett Allen,5800.00,BKN,C,NYK,33.1,10.00%
Austin Rivers,4300.00,HOU,PG/SG,TOR,24.42,3.00%
Shai Gilgeous-Alexander,4300.00,LAC,PG/SG,CHI,24.26,3.80%
Mike Conley,7100.00,MEM,PG,SAC,40,9.40%
D.J. Wilson,3400.00,MIL,PF/C,CHA,19.1,2.50%
Marvin Williams,4600.00,CHA,SF/PF,MIL,25.72,6.10%
Eric Gordon,5300.00,HOU,SG/SF,TOR,29.53,6.90%
Noah Vonleh,5900.00,NYK,PF/C,BKN,32.67,8.80%
Allonzo Trier,4700.00,NYK,PG/SG,BKN,25.89,7.30%
Karl-Anthony Towns,10000.00,MIN,C,UTA,55,12.40%
Wesley Matthews,4300.00,DAL,SG/SF,DET,23.66,2.20%
DeMarre Carroll,4700.00,BKN,SF/PF,NYK,25.82,1.60%
Joe Harris,4900.00,BKN,SG/SF,NYK,26.88,4.80%
Damyean Dotson,3600.00,NYK,SG/SF,BKN,19.73,1.70%
Harrison Barnes,5100.00,DAL,SF/PF,DET,27.83,2.90%
Patrick Beverley,4800.00,LAC,PG/SG,CHI,26.21,4.40%
Jeremy Lamb,5200.00,CHA,SG/SF,MIL,28.35,5.30%
Marvin Bagley III,5300.00,SAC,PF/C,MEM,28.82,5.30%
Montrezl Harrell,6700.00,LAC,PF/C,CHI,36.25,9.50%
Reggie Jackson,4700.00,DET,PG/SG,DAL,25.38,3.90%
Lauri Markkanen,6500.00,CHI,PF,LAC,35.13,6.80%
Giannis Antetokounmpo,10700.00,MIL,SF/PF,CHA,57.74,25.20%
Michael Kidd-Gilchrist,3600.00,CHA,SF/PF,MIL,19.35,0.40%
Bradley Beal,8900.00,WAS,SG,ORL,47.82,4.50%
Kyle Korver,3600.00,UTA,SG/SF,MIN,19.33,1.20%
Dwyane Wade,4700.00,MIA,PG/SG,CLE,25.21,3.70%
Jonathan Isaac,4700.00,ORL,SF/PF,WAS,25.13,3.60%
Jerian Grant,3200.00,ORL,PG,WAS,17.1,1.20%
Andrew Wiggins,5700.00,MIN,SG/SF,UTA,30.39,5.30%
Bam Adebayo,4300.00,MIA,PF/C,CLE,22.86,1.80%
Josh Okogie,4400.00,MIN,SG/SF,UTA,23.36,1.70%
Malcolm Brogdon,5800.00,MIL,PG/SG,CHA,30.55,5.00%
Justise Winslow,6200.00,MIA,PG/SF,CLE,32.67,4.60%
Trey Lyles,3700.00,DEN,SF/PF,PHO,19.44,2.90%
Evan Fournier,5600.00,ORL,SG/SF,WAS,29.31,4.80%
Derrick Favors,5000.00,UTA,PF/C,MIN,26.14,4.90%
Kemba Walker,8100.00,CHA,PG,MIL,42.4,11.20%
Bismack Biyombo,4100.00,CHA,C,MIL,21.41,3.20%
Khris Middleton,6400.00,MIL,SG/SF,CHA,33.34,2.00%
Kenneth Faried,5300.00,HOU,PF/C,TOR,27.57,4.40%
Rodney Hood,4000.00,CLE,SG/SF,MIA,20.79,1.30%
Jordan Clarkson,4600.00,CLE,PG/SG,MIA,23.84,2.10%
Nikola Vucevic,9700.00,ORL,C,WAS,50.28,13.40%
Ricky Rubio,5700.00,UTA,PG,MIN,29.54,5.00%
Otto Porter,6100.00,WAS,SF/PF,ORL,31.48,5.10%
Frank Ntilikina,3700.00,NYK,PG/SG,BKN,19.07,0.30%
D'Angelo Russell,8600.00,BKN,PG/SG,NYK,44.3,16.20%
Gary Harris,4800.00,DEN,SG,PHO,24.69,6.80%
Kyle Lowry,7500.00,TOR,PG,HOU,38.57,8.30%
Will Barton,6500.00,DEN,SG/SF,PHO,33.36,21.30%
Tomas Satoransky ,5500.00,WAS,PG/SG,ORL,28.05,3.70%
Aaron Gordon,6500.00,ORL,SF/PF,WAS,33.18,5.50%
Bogdan Bogdanovic,5600.00,SAC,SG/SF,MEM,28.48,4.00%
Marc Gasol,7700.00,MEM,C,SAC,39.15,7.00%
Kris Dunn,6600.00,CHI,PG/SG,LAC,33.52,5.30%
Ante Zizic,5700.00,CLE,C,MIA,28.89,4.40%
Pascal Siakam,6400.00,TOR,PF/C,HOU,32.39,5.10%
Serge Ibaka,6300.00,TOR,PF/C,HOU,31.68,4.70%
Willie Cauley-Stein,5800.00,SAC,C,MEM,29.2,4.20%
Ed Davis,3800.00,BKN,C,NYK,19.06,0.30%
Rudy Gobert,8500.00,UTA,C,MIN,42.65,3.90%
Gerald Green,4200.00,HOU,SG/SF,TOR,21.06,2.30%
Reggie Bullock,4400.00,DET,SG/SF,DAL,22.04,2.30%
Kevin Knox,5200.00,NYK,SF/PF,BKN,25.96,2.30%
James Johnson,3700.00,MIA,PF/C,CLE,18.46,0.70%
Omri Casspi,3400.00,MEM,SF/PF,SAC,16.93,0.80%
Cedi Osman,4800.00,CLE,SF/PF,MIA,23.89,1.80%
Kawhi Leonard,9500.00,TOR,SF/PF,HOU,47.17,11.10%
DeAndre Jordan,7100.00,DAL,C,DET,35.25,4.10%
James Harden,13800.00,HOU,PG/SG,TOR,68.34,46.30%
Nicolas Batum,4800.00,CHA,SG/SF,MIL,23.72,2.50%
George Hill,3300.00,MIL,PG/SG,CHA,16.29,0.30%
Garrett Temple,3800.00,MEM,SG/SF,SAC,18.6,2.00%
Hassan Whiteside,6900.00,MIA,C,CLE,33.77,5.10%
Luke Kennard,3700.00,DET,SG/SF,DAL,18.01,1.90%
Tobias Harris,8200.00,LAC,SF/PF,CHI,39.79,7.60%
Avery Bradley,3900.00,LAC,SG,CHI,18.85,3.00%
De'Aaron Fox,7300.00,SAC,PG,MEM,35.18,5.90%
Tim Hardaway Jr.,5900.00,NYK,SG/SF,BKN,28.44,2.90%
Luka Doncic,8400.00,DAL,PG/SF,DET,40.38,7.10%
Joe Ingles,5700.00,UTA,SG/SF,MIN,27.44,2.90%
Willy Hernangomez,3900.00,CHA,C,MIL,18.7,2.40%
Trevor Ariza,6300.00,WAS,SF/PF,ORL,30.01,3.40%
Alec Burks,4500.00,CLE,PG/SG,MIA,21.43,1.00%
Andre Drummond,8800.00,DET,C,DAL,41.76,6.40%
Treveon Graham,3500.00,BKN,SG/SF,NYK,16.58,2.00%
Sam Dekker,3400.00,WAS,SF/PF,ORL,16.13,0.20%
Zach LaVine,7200.00,CHI,PG/SG,LAC,34.1,5.10%
Harry Giles,3600.00,SAC,PF/C,MEM,17.05,2.20%
Danny Green,4500.00,TOR,SG/SF,HOU,21.28,1.90%
Brook Lopez,5500.00,MIL,C,CHA,26.04,2.70%
Mitchell Robinson,4000.00,NYK,C,BKN,18.85,2.00%
Josh Richardson,6900.00,MIA,SG/SF,CLE,32.51,3.20%
Chandler Hutchison,3900.00,CHI,SF/PF,LAC,18.21,1.70%
Eric Bledsoe,7400.00,MIL,PG/SG,CHA,34.52,5.10%
Jeff Green,4300.00,WAS,SF/PF,ORL,19.85,1.60%
P.J. Tucker,5000.00,HOU,SF/PF,TOR,23.05,1.80%
JaMychal Green,4700.00,MEM,SF/PF,SAC,21.66,0.80%
Donovan Mitchell,8700.00,UTA,PG/SG,MIN,39.99,6.90%
D.J. Augustin,5100.00,ORL,PG,WAS,23.34,2.20%
Thomas Bryant ,5400.00,WAS,PF/C,ORL,24.75,2.20%
Terrence Ross,5100.00,ORL,SG/SF,WAS,23.3,1.70%
Rodions Kurucs,4300.00,BKN,SF/PF,NYK,19.67,1.60%
Jae Crowder,5000.00,UTA,SF/PF,MIN,22.65,1.80%
Lou Williams,6700.00,LAC,PG/SG,CHI,30.34,3.30%
Cameron Payne,3500.00,CLE,PG/SG,MIA,15.78,0.20%
Mohamed Bamba,3500.00,ORL,C,WAS,15.78,0.20%
Taj Gibson,4500.00,MIN,PF/C,UTA,20.17,1.70%
Fred VanVleet,4600.00,TOR,PG/SG,HOU,20.58,1.40%
Wayne Selden,3200.00,CHI,SG/SF,LAC,14.23,0.30%
Blake Griffin,9900.00,DET,PF/C,DAL,43.84,7.60%
Rondae Hollis-Jefferson,3700.00,BKN,PF/C,NYK,16.33,0.10%
Sterling Brown,3400.00,MIL,SG/SF,CHA,14.96,0.20%
Rodney McGruder,3200.00,MIA,SG/SF,CLE,14.05,2.40%
Dwight Powell,3400.00,DAL,PF/C,DET,14.83,0.20%
Marcin Gortat,3300.00,LAC,C,CHI,14.37,0.20%
Monte Morris,3600.00,DEN,PG,PHO,15.51,0.90%
Royce O'Neale,4100.00,UTA,SF,MIN,17.65,2.40%
Iman Shumpert,3900.00,SAC,SG/SF,MEM,16.76,0.90%
Bruce Brown,3500.00,DET,PG/SG,DAL,14.79,0.50%
Dorian Finney-Smith,3600.00,DAL,SF/PF,DET,15.02,0.10%
Dario Saric,4000.00,MIN,PF,UTA,16.65,
Buddy Hield,6800.00,SAC,SG/SF,MEM,28.15,1.80%
Collin Sexton,5000.00,CLE,PG,MIA,20.63,0.50%
Devonte' Graham,3100.00,CHA,PG/SG,MIL,12.81,
Matthew Dellavedova,3200.00,CLE,PG/SG,MIA,13.18,0.20%
Langston Galloway,3400.00,DET,PG/SG,DAL,13.81,0.50%
Larry Nance,5800.00,CLE,PF/C,MIA,23.49,0.60%
Justin Jackson,3400.00,SAC,SF/PF,MEM,13.76,1.50%
Torrey Craig,3900.00,DEN,SG/SF,PHO,15.79,0.10%
Malik Monk,3300.00,CHA,PG/SG,MIL,13.31,0.20%
Jose Calderon,3100.00,DET,PG,DAL,12.2,0.30%
OG Anunoby,3200.00,TOR,SF/PF,HOU,12.47,0.20%
Jabari Parker,4200.00,CHI,SF/PF,LAC,16.22,0.10%
Shelvin Mack,3400.00,MEM,PG/SG,SAC,13.11,0.10%
Ersan Ilyasova,3200.00,MIL,PF/C,CHA,12.26,0.20%
Anthony Tolliver,3300.00,MIN,SF/PF,UTA,12.59,0.20%
Delon Wright,3600.00,TOR,PG/SG,HOU,13.75,0.10%
Maxi Kleber,4000.00,DAL,PF/C,DET,15.06,0.10%
James Ennis,3600.00,HOU,SF/PF,TOR,13.53,0.10%
Ryan Arcidiacono,3200.00,CHI,PG,LAC,12,0.20%
