Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
T.J. McConnell,4000.00,PHI,PG,ORL,31.35,50.00%
Kyle O'Quinn,3500.00,NYK,PF/C,HOU,25.85,12.50%
Lance Stephenson,3500.00,IND,SG/SF,BOS,25.79,25.00%
Tim Frazier,3600.00,WAS,PG,POR,24.91,15.00%
Cory Joseph,3500.00,IND,PG,BOS,23.27,0.25%
John Collins,5200.00,ATL,PF/C,TOR,32.04,30.00%
Omri Casspi,3600.00,GSW,SF/PF,NOP,21.94,10.00%
Lou Williams,6600.00,LAC,PG/SG,SAC,38.87,15.00%
Myles Turner,6300.00,IND,C,BOS,37.13,10.00%
Bradley Beal,7400.00,WAS,SG,POR,43.57,20.00%
Stephen Curry,9600.00,GSW,PG/SG,NOP,56.39,40.00%
Bojan Bogdanovic,4600.00,IND,SG/SF,BOS,26.84,10.00%
J.J. Redick,4900.00,PHI,SG/SF,ORL,28.16,15.00%
Joel Embiid,9800.00,PHI,C,ORL,55.9,25.00%
Daniel Theis,3300.00,BOS,PF/C,IND,18.78,0.01%
Timothe Luwawu-Cabarrot,3100.00,PHI,SG/SF,ORL,17.62,3.00%
Marcus Smart,5100.00,BOS,SG/SF,IND,28.8,7.50%
Kyle Anderson,4700.00,SAS,PG/SF,CHA,26.51,15.00%
Klay Thompson,6700.00,GSW,SG,NOP,37.72,15.00%
Wesley Johnson,4000.00,LAC,SF/PF,SAC,22.19,0.25%
Marvin Williams,3700.00,CHA,SF/PF,SAS,20.53,5.00%
Steven Adams,5400.00,OKC,C,DAL,29.84,5.00%
Wesley Matthews,4300.00,DAL,SG/SF,OKC,23.79,2.00%
Robert Covington,6200.00,PHI,SF/PF,ORL,34.23,15.00%
Dario Saric,5100.00,PHI,PF/C,ORL,28.09,20.00%
Andre Roberson,3400.00,OKC,SG/SF,DAL,18.7,0.25%
Dennis Schroder,6700.00,ATL,PG,TOR,36.86,10.00%
Al Horford,7000.00,BOS,PF/C,IND,38.31,5.00%
Dewayne Dedmon,4800.00,ATL,C,TOR,26.05,0.50%
Otto Porter,6000.00,WAS,SF/PF,POR,32.25,10.00%
Frank Mason,3000.00,SAC,PG/SG,LAC,16.13,0.25%
Markieff Morris,4500.00,WAS,SF/PF,POR,24.18,5.00%
Michael Beasley,3300.00,NYK,SF/PF,HOU,17.69,0.01%
J.J. Barea,4200.00,DAL,PG/SG,OKC,22.42,1.00%
Dwight Howard,6700.00,CHA,C,SAS,35.8,2.00%
Jarrett Jack,3700.00,NYK,PG,HOU,19.69,1.00%
Pascal Siakam,3800.00,TOR,PF,ATL,20.12,2.50%
Lance Thomas,3400.00,NYK,SF/PF,HOU,18,0.01%
Kyle Lowry,7700.00,TOR,PG,ATL,40.57,5.00%
Marcin Gortat,4900.00,WAS,C,POR,25.84,4.00%
DeMar DeRozan,8200.00,TOR,SG/SF,ATL,43.12,7.50%
Dennis Smith Jr.,5400.00,DAL,PG/SG,OKC,28.32,2.00%
Marco Belinelli,4000.00,ATL,SG,TOR,20.84,0.25%
Harrison Barnes,5800.00,DAL,SF/PF,OKC,30.08,10.00%
Draymond Green,7200.00,GSW,PF/C,NOP,37.36,15.00%
Taurean Prince,4900.00,ATL,SG/SF,TOR,25.43,5.00%
Blake Griffin,8800.00,LAC,PF/C,SAC,45.59,7.50%
Bismack Biyombo,3200.00,ORL,PF/C,PHI,16.58,0.50%
DeMarcus Cousins,11000.00,NOP,PF/C,GSW,56.93,17.50%
Willie Cauley-Stein,4900.00,SAC,PF/C,LAC,25.31,2.00%
Norman Powell,3900.00,TOR,SG/SF,ATL,20.1,7.50%
Nikola Vucevic,6700.00,ORL,C,PHI,34.41,5.00%
Russell Westbrook,10900.00,OKC,PG,DAL,55.82,7.50%
Derrick Favors,6100.00,UTA,PF/C,MIL,31.12,10.00%
Clint Capela,6600.00,HOU,C,NYK,33.63,5.00%
Garrett Temple,3500.00,SAC,PG/SG,LAC,17.79,1.00%
Damian Lillard,8500.00,POR,PG,WAS,42.87,7.50%
Courtney Lee,4800.00,NYK,SG/SF,HOU,24.19,7.50%
Tim Hardaway Jr.,6800.00,NYK,SG/SF,HOU,34.28,12.50%
Evan Fournier,6100.00,ORL,SG/SF,PHI,30.6,7.50%
Fred VanVleet,3500.00,TOR,PG,ATL,17.48,0.25%
Elfrid Payton,6400.00,ORL,PG,PHI,31.84,5.00%
Michael Kidd-Gilchrist,4000.00,CHA,SF,SAS,19.86,2.00%
Darius Miller,3400.00,NOP,SF,GSW,16.87,0.25%
Cody Zeller,3600.00,CHA,C,SAS,17.83,0.25%
LaMarcus Aldridge,7700.00,SAS,PF/C,CHA,38.07,5.00%
Domantas Sabonis,5600.00,IND,PF/C,BOS,27.49,3.00%
Doug McDermott,3500.00,NYK,SF/PF,HOU,17.18,0.25%
Jrue Holiday,6200.00,NOP,PG/SG,GSW,30.39,7.50%
Jonathon Simmons,4400.00,ORL,SG/SF,PHI,21.57,1.00%
Anthony Davis,10600.00,NOP,PF/C,GSW,51.89,7.50%
