Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Jimmy Butler,7200.00,MIA,SG/SF,PHO,41.78,42.90%
Rodney Hood,3800.00,POR,SG/SF,LAC,21.93,31.80%
Kawhi Leonard,9600.00,LAC,SF/PF,POR,54.55,49.90%
Montrezl Harrell,6200.00,LAC,PF/C,POR,34.94,38.10%
Hassan Whiteside,6400.00,POR,C,LAC,35.79,37.40%
Bam Adebayo,7000.00,MIA,C,PHO,38.56,38.10%
LaMarcus Aldridge,6900.00,SAS,PF/C,OKC,37.64,36.40%
Terry Rozier,6800.00,CHA,PG,BOS,37.08,36.70%
Mario Hezonja,4100.00,POR,SF/PF,LAC,22.05,13.70%
Miles Bridges,5100.00,CHA,SF/PF,BOS,27.07,17.80%
Patrick Beverley,4900.00,LAC,PG/SG,POR,25.98,18.10%
Cody Zeller,5600.00,CHA,C,BOS,29.64,20.20%
C.J. McCollum,6100.00,POR,PG/SG,LAC,31.64,19.60%
Lou Williams,6600.00,LAC,PG/SG,POR,34.26,31.70%
Goran Dragic,5300.00,MIA,PG,PHO,27.41,17.30%
DeMar DeRozan,7500.00,SAS,SG/SF,OKC,38.45,36.00%
Shai Gilgeous-Alexander,7100.00,OKC,PG/SG,SAS,36.26,23.60%
Rudy Gay,5000.00,SAS,SF/PF,OKC,25.47,2.30%
Chris Paul,6500.00,OKC,PG,SAS,33.1,10.30%
JaMychal Green,4000.00,LAC,SF/PF,POR,20.32,5.70%
Jaylen Brown,5700.00,BOS,SG/SF,CHA,28.83,3.30%
Danilo Gallinari,6100.00,OKC,SF/PF,SAS,30.6,9.10%
Damian Lillard,9100.00,POR,PG,LAC,45.46,14.60%
Devonte' Graham,6100.00,CHA,PG/SG,BOS,30.28,8.90%
Kendrick Nunn,5200.00,MIA,PG/SG,PHO,25.74,7.30%
Dennis Schroder,5300.00,OKC,PG/SG,SAS,26.23,1.50%
Tyler Herro,5500.00,MIA,SG,PHO,27.19,0.10%
Trey Lyles,3700.00,SAS,PF,OKC,18.23,5.00%
Steven Adams,5400.00,OKC,C,SAS,26.38,1.40%
Patty Mills,3700.00,SAS,PG/SG,OKC,18.06,4.40%
Malik Monk,3600.00,CHA,PG/SG,BOS,17.58,4.00%
Jayson Tatum,7800.00,BOS,SF/PF,CHA,37.87,11.70%
Landry Shamet,3700.00,LAC,SG/SF,POR,17.97,4.50%
Kent Bazemore,3900.00,POR,SG/SF,LAC,18.69,4.70%
Ivica Zubac,4100.00,LAC,C,POR,19.59,5.00%
Daniel Theis,5600.00,BOS,PF/C,CHA,26.74,5.50%
PJ Washington,5900.00,CHA,PF/C,BOS,28.01,0.10%
Bryn Forbes,4300.00,SAS,PG/SG,OKC,20.37,5.00%
Derrick White,4500.00,SAS,PG/SG,OKC,21.24,5.20%
Hamidou Diallo,4000.00,OKC,SG/SF,SAS,18.5,4.50%
Anfernee Simons,3400.00,POR,PG/SG,LAC,15.63,3.20%
Gordon Hayward,7300.00,BOS,SF/PF,CHA,33.08,12.70%
Kemba Walker,9300.00,BOS,PG,CHA,41.94,18.50%
Skal Labissiere,3300.00,POR,PF/C,LAC,14.88,3.30%
Anthony Tolliver,3200.00,POR,PF/C,LAC,14.37,3.30%
Darius Bazley,3600.00,OKC,SF/PF,SAS,16.09,3.40%
Dejounte Murray,6300.00,SAS,PG,OKC,27.99,7.10%
Meyers Leonard,4700.00,MIA,PF/C,PHO,20.79,5.00%
Kelly Olynyk,4200.00,MIA,PF/C,PHO,18.37,4.00%
Dwayne Bacon,4400.00,CHA,SG/SF,BOS,19.11,4.40%
Robert Williams III,3700.00,BOS,PF/C,CHA,15.78,4.60%
Marvin Williams,3200.00,CHA,SF/PF,BOS,13.63,2.80%
Jakob Poeltl,3100.00,SAS,C,OKC,13.17,2.90%
Grant Williams,3300.00,BOS,SF/PF,CHA,13.85,2.70%
Marcus Smart,5700.00,BOS,PG/SG,CHA,23.21,5.10%
Terrance Ferguson,3200.00,OKC,SG/SF,SAS,12.99,2.60%
Derrick Jones Jr.,3300.00,MIA,SF/PF,PHO,13.01,2.40%
Maurice Harkless,3300.00,LAC,SF/PF,POR,12.92,2.30%
Nerlens Noel,4100.00,OKC,C,SAS,15.79,3.00%
Duncan Robinson,3600.00,MIA,SG/SF,PHO,13.6,2.70%
Patrick Patterson,3100.00,LAC,PF/C,POR,11.57,2.40%
Marco Belinelli,3100.00,SAS,SG/SF,OKC,10.22,1.80%
Carsen Edwards,3200.00,BOS,PG,CHA,8.52,1.00%
Cody Martin,3200.00,CHA,PG/SG,BOS,8.26,0.80%
Rodney McGruder,3100.00,LAC,SG/SF,POR,6.41,0.70%
Bismack Biyombo,3500.00,CHA,C,BOS,5.42,0.10%
Semi Ojeleye,3100.00,BOS,SF/PF,CHA,4.61,0.10%
Gary Trent Jr.,3000.00,POR,SG,LAC,3.41,0.10%
James Johnson,3500.00,MIA,SF/PF,PHO,3.94,0.10%
Mike Muscala,3200.00,OKC,PF/C,SAS,3.16,0.10%
