Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Zaza Pachulia,3300.00,DET,C,SAC,25.5,56.00%
Jonathan Isaac,3700.00,ORL,SF/PF,MIL,26.48,38.10%
Cameron Payne,3400.00,CLE,PG/SG,DEN,22.6,5.00%
Jimmy Butler,6800.00,PHI,SG/SF,OKC,43.39,0.00%
Marcus Smart,4400.00,BOS,PG/SG,ATL,27.73,19.60%
Marvin Williams,4800.00,CHA,SF/PF,PHO,30.11,0.00%
Ante Zizic,4600.00,CLE,C,DEN,28.7,17.80%
Fred VanVleet,4900.00,TOR,PG/SG,MEM,29.46,11.50%
Ivan Rabb,3100.00,MEM,PF/C,TOR,18.44,0.60%
Kris Dunn,5900.00,CHI,PG/SG,MIA,34.82,9.50%
J.J. Redick,5400.00,PHI,SG/SF,OKC,31.84,0.00%
Michael Kidd-Gilchrist,3500.00,CHA,SF/PF,PHO,20.62,0.00%
Jaren Jackson,5400.00,MEM,PF/C,TOR,31.79,7.50%
Evan Fournier,5400.00,ORL,SG/SF,MIL,31.69,0.10%
Reggie Bullock,4600.00,DET,SG/SF,SAC,26.65,4.20%
JaMychal Green,5200.00,MEM,SF/PF,TOR,30,6.00%
Marcus Morris,5200.00,BOS,SF/PF,ATL,29.85,5.60%
Serge Ibaka,6200.00,TOR,PF/C,MEM,35.44,25.10%
Stanley Johnson,3400.00,DET,SF/PF,SAC,19.06,2.40%
Tyreke Evans,3900.00,IND,SG/SF,DAL,21.61,1.50%
Victor Oladipo,7300.00,IND,PG/SG,DAL,40.42,21.10%
Al Horford,6000.00,BOS,PF/C,ATL,33.24,4.80%
Kyle Lowry,7400.00,TOR,PG,MEM,40.98,28.10%
James Harden,13400.00,HOU,PG/SG,LAL,73.94,55.60%
Paul Millsap,5800.00,DEN,PF/C,CLE,31.91,4.40%
Austin Rivers,5600.00,HOU,PG/SG,LAL,30.8,3.10%
Reggie Jackson,5200.00,DET,PG/SG,SAC,28.42,1.80%
Joel Embiid,10100.00,PHI,C,OKC,55.22,0.00%
Luke Kennard,3600.00,DET,SG/SF,SAC,19.66,2.10%
Jonathon Simmons,3100.00,ORL,SG/SF,MIL,16.9,4.70%
Cory Joseph,3700.00,IND,PG,DAL,20.15,3.20%
Justin Holiday,3800.00,MEM,SG/SF,TOR,20.65,5.90%
Wesley Matthews,4300.00,DAL,SG/SF,IND,23.34,0.70%
Jaylen Brown,4300.00,BOS,SG/SF,ATL,23.17,6.30%
Pascal Siakam,6500.00,TOR,PF/C,MEM,34.98,21.80%
Luka Doncic,7900.00,DAL,PG/SF,IND,42.5,13.90%
Maxi Kleber,4600.00,DAL,PF/C,IND,24.72,7.30%
Danny Green,4500.00,TOR,SG/SF,MEM,24.07,6.70%
Jayson Tatum,6300.00,BOS,SF/PF,ATL,33.69,14.20%
Zach LaVine,6500.00,CHI,PG/SG,MIA,34.64,12.90%
Mike Conley,6800.00,MEM,PG,TOR,36.14,16.00%
Hassan Whiteside,6500.00,MIA,C,CHI,34.29,12.90%
Kyle Kuzma,7500.00,LAL,SF/PF,HOU,39.61,20.20%
Willy Hernangomez,3800.00,CHA,C,PHO,20.03,0.00%
Nikola Vucevic,8600.00,ORL,C,MIL,45.28,26.70%
Blake Griffin,9000.00,DET,PF/C,SAC,47.32,29.80%
Mason Plumlee,4300.00,DEN,PF/C,CLE,22.59,5.40%
Cedi Osman,4200.00,CLE,SF/PF,DEN,22.05,4.30%
Dewayne Dedmon,5200.00,ATL,PF/C,BOS,27.21,0.10%
