Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
55,2517341827,floter6,0,72.8,UTIL Auston Matthews C Mika Zibanejad C Evgeni Malkin W Jake Guentzel W Anthony Mantha W Alexander Barabanov D Dougie Hamilton D Tony DeAngelo G Darcy Kuemper,,Miles Wood,W,5.26%,0
55,2517374621,Quinnjam,0,72.8,C Brayden Point C David Krejci UTIL Ondrej Palat W Josh Anderson W Patric Hornqvist W Rickard Rakell D Charlie McAvoy D Ryan Pulock G Andrei Vasilevskiy,,Artemi Panarin,W,5.26%,19.5
57,2517364956,tjmack1984,0,72.3,C Jack Hughes C Logan Couture W Josh Anderson W Zach Parise W Travis Konecny D Devon Toews UTIL Morgan Rielly D Ivan Provorov G Carter Hart,,Keith Yandle,D,5.26%,3
58,2517347347,JustJames23 (2/2),0,72,C Nick Suzuki C Nolan Patrick UTIL Steven Stamkos W Travis Konecny W Kyle Palmieri W James van Riemsdyk D Ivan Provorov D Shayne Gostisbehere G Carter Hart,,Ondrej Palat,W,5.26%,1.3
59,2517375147,jumanji93,0,71.100006,C Connor McDavid UTIL Leon Draisaitl C Alexandre Texier W Oliver Bjorkstrand W Jesse Puljujarvi W Craig Smith D Zach Werenski D Darnell Nurse G Semyon Varlamov,,Cale Makar,D,5.26%,8
60,2517342910,Mullins90 (1/2),0,70.1,C Sidney Crosby C Nicklas Backstrom W Jake Guentzel W Bryan Rust UTIL T.J. Oshie W Jakub Vrana D Cam Fowler D John Marino G Philipp Grubauer,,Carter Hart,G,5.26%,25.6
60,2517345749,Mullins90 (2/2),0,70.1,C Sidney Crosby C Nicklas Backstrom W Jake Guentzel W Bryan Rust UTIL T.J. Oshie W Jakub Vrana D Cam Fowler D John Marino G Philipp Grubauer,,Ivan Provorov,D,5.26%,9.7
62,2517366662,jgctown (2/2),0,69,C Leon Draisaitl C Nolan Patrick W Ondrej Palat W Cam Atkinson W Nick Ritchie D Cale Makar UTIL Quinn Hughes D Matt Grzelcyk G Darcy Kuemper,,James van Riemsdyk,W,5.26%,5
63,2517356586,zjbromley,0,68.899994,C Nicklas Backstrom C Evgeni Malkin UTIL Jordan Eberle W Evander Kane W Tom Wilson W Phil Kessel D Ivan Provorov D Matt Dumba G Jake Oettinger,,Linus Ullmark,G,5.26%,19.7
64,2517323771,CodeRed58,0,68.399994,C Connor McDavid C Nicklas Backstrom UTIL Nolan Patrick W Brad Marchand W Phil Kessel W Craig Smith D Ryan Pulock D Haydn Fleury G Jaroslav Halak,,Ryan McDonagh,D,4.21%,9.7
65,2517333248,DRBLunkers (1/2),0,68,C Nathan MacKinnon C Bo Horvat W Mikko Rantanen W Zach Parise UTIL Nick Foligno W Tyler Motte D Justin Schultz D Shayne Gostisbehere G Jake Oettinger,,Ryan Pulock,D,4.21%,5.6
65,2517341957,DRBLunkers (2/2),0,68,C Nathan MacKinnon C Bo Horvat W Mikko Rantanen W Zach Parise UTIL Nick Foligno W Tyler Motte D Justin Schultz D Shayne Gostisbehere G Jake Oettinger,,Patrice Bergeron,C,4.21%,21.5
67,2517333824,leopasamira,0,67.799995,C Connor McDavid C Sidney Crosby UTIL Nolan Patrick W T.J. Oshie W Evgenii Dadonov W Nikita Gusev D Victor Hedman D Justin Schultz G Carey Price,,Ryan Donato,W,4.21%,1.3
68,2517357193,TeabaggingLibs,0,67.2,C Anze Kopitar C Brandon Sutter W Gabriel Landeskog W Tyler Toffoli W Jeff Carter D Drew Doughty D Erik Karlsson UTIL Jake Muzzin G Jonathan Quick,,Brent Burns,D,4.21%,4.5
69,2517323702,kingofdrafts2015,0,67,C Anthony Cirelli C Vincent Trocheck UTIL Steven Stamkos W Kailer Yamamoto W Patric Hornqvist W Bobby Ryan D Victor Hedman D Ryan McDonagh G Andrei Vasilevskiy,,Ryan Nugent-Hopkins,W,4.21%,0
70,2517374449,SimonSayys,0,66.799995,C Nick Suzuki C David Krejci W Tyler Toffoli W Tomas Tatar UTIL Oliver Bjorkstrand W Cam Atkinson D Esa Lindell D Tyler Myers G Carey Price,,Nick Suzuki,C,4.21%,9.8
71,2517364778,Rusty_Trombone (2/2),0,66.1,C Auston Matthews C Patrice Bergeron UTIL Logan Couture W Craig Smith W Charlie Coyle W Jack Studnicka D Brent Burns D Tony DeAngelo G Thatcher Demko,,Sidney Crosby,C,4.21%,5.8
72,2517365009,Solrac_Avlis (2/2),0,66,C Nathan MacKinnon UTIL Auston Matthews C Evgeni Malkin W Craig Smith W Anthony Mantha W Ilya Mikheyev D Ryan Pulock D Darnell Nurse G Semyon Varlamov,,Gabriel Landeskog,W,4.21%,8.6
73,2517364152,WGoula,0,65,C Connor McDavid UTIL Joe Pavelski C Mika Zibanejad W Artemi Panarin W Chris Kreider W Kaapo Kakko D Jacob Trouba D K'Andre Miller G Jonathan Quick,,Bryan Rust,W,4.21%,5
74,2517343592,Rusty_Trombone (1/2),0,64.9,C Auston Matthews C Tomas Hertl UTIL Logan Couture W Artemi Panarin W Craig Smith W Jack Studnicka D Brent Burns D Tony DeAngelo G Thatcher Demko,,Jack Hughes,C,4.21%,3
74,2517366140,Gone_Gold,0,64.899994,C Jack Eichel C Vladislav Namestnikov W Taylor Hall W Kevin Fiala UTIL Dylan Cozens W Tobias Rieder D John Carlson D John Klingberg G Matt Murray,,John Klingberg,UTIL,4.21%,12.8
76,2517364578,Guero40z,0,63.199997,C Connor McDavid C Jack Eichel W Mikko Rantanen W Sam Reinhart W James van Riemsdyk UTIL Blake Coleman D Erik Johnson D Brett Pesce G Semyon Varlamov,,Jesse Puljujarvi,W,4.21%,1.5
77,2517333327,ndesmarais15 (2/2),0,63.1,C Auston Matthews C John Tavares UTIL Logan Couture W William Nylander W Ryan Donato W Ilya Mikheyev D Brent Burns D Darnell Nurse G Thatcher Demko,,David Rittich,G,4.21%,-2.1
78,2517344449,Bhank10,0,62.8,C Brayden Point C Logan Couture W Ondrej Palat W Patric Hornqvist W Blake Coleman UTIL John Klingberg D Keith Yandle D MacKenzie Weegar G Andrei Vasilevskiy,,Conor Garland,W,4.21%,19
79,2517341607,freddiesraiders,0,62.700005,C Brayden Point C Sidney Crosby UTIL Nick Bonino W Gabriel Landeskog W Bryan Rust W Craig Smith D Joel Edmundson D Brandon Carlo G Carey Price,,John Carlson,D,4.21%,17.8
79,2517366468,spdpats13,0,62.699997,C Mathew Barzal C Logan Couture UTIL Sean Kuraly W Brad Marchand W J.T. Miller W Kevin Labanc D Ivan Provorov D Matt Dumba G Carey Price,,Nick Ritchie,W,4.21%,1.3
81,2517344808,CapnRog23,0,62.599995,C Auston Matthews UTIL Anthony Cirelli C Joel Eriksson Ek W Kailer Yamamoto W Patric Hornqvist W Miles Wood D Aaron Ekblad D Samuel Girard G Jake Oettinger,,Ryan Suter,D,4.21%,9.9
82,2517346181,thechef (1/2),0,59.699997,C Nathan MacKinnon C Connor McDavid UTIL Mika Zibanejad W Craig Smith W Kevin Labanc W Anthony Mantha D Kevin Shattenkirk D Shayne Gostisbehere G Semyon Varlamov,,J.T. Miller,W,4.21%,5
82,2517346304,thechef (2/2),0,59.699997,C Nathan MacKinnon C Connor McDavid UTIL Mika Zibanejad W Craig Smith W Kevin Labanc W Anthony Mantha D Kevin Shattenkirk D Shayne Gostisbehere G Semyon Varlamov,,Aleksander Barkov,UTIL,4.21%,4.5
84,2517365196,mtmoney44,0,56.999996,C Joe Pavelski C Kevin Hayes W Mikko Rantanen W Tyler Toffoli UTIL Patric Hornqvist W Craig Smith D Jordie Benn D Ben Hutton G Semyon Varlamov,,Esa Lindell,D,3.16%,8.4
85,2517355325,Solrac_Avlis (1/2),0,56.6,C Nathan MacKinnon C Connor McDavid UTIL Auston Matthews W Craig Smith W Oskar Lindblom W Ilya Mikheyev D Darnell Nurse D John Marino G Semyon Varlamov,,Zach Parise,W,3.16%,6.5
86,2517357050,MOONLITE3414,0,55.999996,C Connor McDavid UTIL Aleksander Barkov C Vincent Trocheck W Tyler Toffoli W Cam Atkinson W Nino Niederreiter D Samuel Girard D Shayne Gostisbehere G John Gibson,,Erik Karlsson,D,3.16%,0
87,2517355878,Johnny_Rutgers,0,55.6,C Nathan MacKinnon C Jay Beagle W Mikko Rantanen W Gabriel Landeskog UTIL James van Riemsdyk W Jake Virtanen D Cale Makar D Justin Schultz G Jonathan Quick,,William Nylander,W,3.16%,19
88,2517345498,1jlassetter (2/2),0,55.399998,C Bo Horvat C Jack Hughes UTIL Steven Stamkos W Conor Garland W Nino Niederreiter W Anthony Duclair D Keith Yandle D Shayne Gostisbehere G Jake Oettinger,,Mitchell Marner,W,3.16%,9.3
89,2517365708,DutchGretzky,0,54.8,C Evgeni Malkin C Chris Tierney W Steven Stamkos W Ondrej Palat W Nick Ritchie D Victor Hedman UTIL Charlie McAvoy D Pierre-Olivier Joseph G Andrei Vasilevskiy,,Alex Killorn,W,3.16%,3
90,2517366602,victoreup,0,51.5,C Brayden Point C Vincent Trocheck W Andrei Svechnikov W Ondrej Palat UTIL Kevin Labanc W Steven Lorentz D Victor Hedman D Rasmus Andersson G Jake Oettinger,,Nikita Gusev,W,3.16%,4.5
91,2517333326,ndesmarais15 (1/2),0,50.899998,C Connor McDavid C Patrice Bergeron UTIL Logan Couture W Craig Smith W Kevin Labanc W Ryan Donato D Erik Karlsson D Darnell Nurse G Thatcher Demko,,Jake Guentzel,W,3.16%,0
92,2517344938,phelps716 (1/2),0,43.899998,C Connor McDavid C Auston Matthews W Ryan Nugent-Hopkins UTIL Patric Hornqvist W Zach Hyman W Jesse Puljujarvi D Dmitry Kulikov D Matt Irwin G David Rittich,,Darcy Kuemper,G,3.16%,8.8
93,2517354942,Rob5989,0,43,C Connor McDavid UTIL Logan Couture C Anthony Cirelli W Matthew Tkachuk W Kailer Yamamoto W Carter Verhaeghe D Keith Yandle D Jordie Benn G Semyon Varlamov,,Vitek Vanecek,G,3.16%,14.4
94,2517343781,Riffraff76 (1/2),0,35.6,C Connor McDavid C Jack Hughes W Ryan Nugent-Hopkins W Kailer Yamamoto W Yegor Sharangovich D Keith Yandle UTIL Alexander Edler D Adam Larsson G Scott Wedgewood,,Dylan Cozens,W,3.16%,0
95,2517347785,dwishlow,0,0,,,Cam Fowler,D,3.16%,9.3
,,,,,,,John Marino,D,3.16%,0
,,,,,,,Brady Tkachuk,W,3.16%,10.5
,,,,,,,Erik Johnson,D,3.16%,8.4
,,,,,,,Tyler Myers,D,3.16%,5.6
,,,,,,,Braden Holtby,G,3.16%,35.7
,,,,,,,Sam Reinhart,W,3.16%,16.5
,,,,,,,Andre Burakovsky,UTIL,3.16%,13
,,,,,,,Rasmus Ristolainen,D,3.16%,4.1
,,,,,,,Samuel Girard,D,3.16%,1.3
,,,,,,,Jack Studnicka,W,3.16%,0
,,,,,,,Adam Larsson,D,3.16%,13.4
,,,,,,,Andrei Svechnikov,W,3.16%,10.5
,,,,,,,Adam Fox,D,3.16%,7.3
,,,,,,,Pavel Buchnevich,W,3.16%,15.5
,,,,,,,K'Andre Miller,D,3.16%,4.1
,,,,,,,Jonathan Quick,G,3.16%,-1.4
,,,,,,,Cam Atkinson,W,3.16%,4.3
,,,,,,,Bobby Ryan,W,2.11%,3
,,,,,,,Phil Kessel,W,2.11%,10.8
,,,,,,,Alexander Radulov,W,2.11%,7.8
,,,,,,,Nick Foligno,UTIL,2.11%,2.6
,,,,,,,Nick Bonino,UTIL,2.11%,13.4
,,,,,,,Dougie Hamilton,D,2.11%,16.8
,,,,,,,Tomas Hertl,C,2.11%,7.3
,,,,,,,Evander Kane,W,2.11%,1.5
,,,,,,,Anthony Duclair,UTIL,2.11%,9.3
,,,,,,,Kris Letang,D,2.11%,4.3
,,,,,,,Ryan Lindgren,D,2.11%,4.3
,,,,,,,Jeff Carter,W,2.11%,4.3
,,,,,,,MacKenzie Weegar,D,2.11%,3
,,,,,,,Ben Chiarot,D,2.11%,5.6
,,,,,,,Jakub Vrana,W,2.11%,3
,,,,,,,Noah Dobson,D,2.11%,16.8
,,,,,,,Brandon Sutter,UTIL,2.11%,2.8
,,,,,,,Johnny Gaudreau,W,2.11%,9.5
,,,,,,,Alexandre Texier,C,2.11%,5.6
,,,,,,,Alexander Edler,UTIL,2.11%,4.1
,,,,,,,Nino Niederreiter,W,2.11%,1.5
,,,,,,,Jack Roslovic,C,2.11%,0
,,,,,,,Kevin Shattenkirk,D,2.11%,8.6
,,,,,,,Mathieu Joseph,C,2.11%,1.5
,,,,,,,Matt Grzelcyk,D,2.11%,6.3
,,,,,,,Mikhail Sergachev,D,2.11%,4.3
,,,,,,,Curtis Lazar,C,2.11%,0
,,,,,,,Kyle Palmieri,W,2.11%,13.3
,,,,,,,Jakub Voracek,W,2.11%,9.5
,,,,,,,Josh Leivo,UTIL,2.11%,3
,,,,,,,Igor Shesterkin,G,2.11%,15.1
,,,,,,,Tomas Tatar,W,2.11%,2.8
,,,,,,,Rasmus Andersson,D,2.11%,15.6
,,,,,,,Matthew Tkachuk,W,2.11%,1.5
,,,,,,,Wayne Simmonds,W,2.11%,10
,,,,,,,Matt Dumba,D,2.11%,5.6
,,,,,,,Devon Toews,D,2.11%,4.3
,,,,,,,Anze Kopitar,C,2.11%,16
,,,,,,,Kirill Kaprizov,W,2.11%,11.5
,,,,,,,Zach Werenski,D,2.11%,12.3
,,,,,,,Jacob Trouba,D,2.11%,9.9
,,,,,,,Josh Anderson,W,2.11%,11.3
,,,,,,,Kevin Hayes,C,2.11%,2.8
,,,,,,,Brendan Gallagher,W,2.11%,15.8
,,,,,,,Charlie McAvoy,UTIL,2.11%,9.1
,,,,,,,Quinn Hughes,D,2.11%,10
,,,,,,,Claude Giroux,W,2.11%,10
,,,,,,,Eric Staal,C,2.11%,1.3
,,,,,,,Tanner Kero,W,2.11%,12.8
,,,,,,,David Krejci,C,2.11%,2.8
,,,,,,,Haydn Fleury,D,1.05%,2.8
,,,,,,,Phillip Di Giuseppe,W,1.05%,3
