C,C,W,W,W,D,D,G,UTIL,,Instructions,,,,,,,,
,,,,,,,,,,D,Shea Weber (16261584),Shea Weber,16261584,D/UTIL,6100,CGY@MON 01/28/2021 07:00PM ET,MON,9.72
,,,,,,,,,,RW,Bryan Rust (16260664),Bryan Rust,16260664,W/UTIL,6000,PIT@BOS 01/28/2021 07:00PM ET,PIT,11.74
,,,,,,,,,,C,Nicklas Backstrom (16260148),Nicklas Backstrom,16260148,C/UTIL,6000,NYI@WAS 01/28/2021 07:00PM ET,WAS,14.16
,,,,,,,,,,D,Cale Makar (16261586),Cale Makar,16261586,D/UTIL,6000,SJ@COL 01/28/2021 09:00PM ET,COL,10.47
,,,,,,,,,,C,Sean Monahan (16260150),Sean Monahan,16260150,C/UTIL,6000,CGY@MON 01/28/2021 07:00PM ET,CGY,14.06
,,,,,,,,,,RW,Brendan Gallagher (16260666),Brendan Gallagher,16260666,W/UTIL,6000,CGY@MON 01/28/2021 07:00PM ET,MON,11.72
,,,,,,,,,,D,Thomas Chabot (16261588),Thomas Chabot,16261588,D/UTIL,6000,OTT@VAN 01/28/2021 10:00PM ET,OTT,8.11
,,,,,,,,,,LW,Andrei Svechnikov (16260668),Andrei Svechnikov,16260668,W/UTIL,5900,TB@CAR 01/28/2021 07:00PM ET,CAR,15.77
,,,,,,,,,,LW,Tomas Tatar (16260670),Tomas Tatar,16260670,W/UTIL,5900,CGY@MON 01/28/2021 07:00PM ET,MON,9.65
,,,,,,,,,,C,Elias Pettersson (16260152),Elias Pettersson,16260152,C/UTIL,5900,OTT@VAN 01/28/2021 10:00PM ET,VAN,6.81
,,,,,,,,,,D,Quinn Hughes (16261590),Quinn Hughes,16261590,D/UTIL,5900,OTT@VAN 01/28/2021 10:00PM ET,VAN,10.28
,,,,,,,,,,RW,Pavel Buchnevich (16260674),Pavel Buchnevich,16260674,W/UTIL,5800,NYR@BUF 01/28/2021 07:00PM ET,NYR,10.02
,,,,,,,,,,C,Sebastian Aho (16260154),Sebastian Aho,16260154,C/UTIL,5800,TB@CAR 01/28/2021 07:00PM ET,CAR,10.1
,,,,,,,,,,D,Drew Doughty (16261592),Drew Doughty,16261592,D/UTIL,5800,LA@MIN 01/28/2021 08:00PM ET,LA,10.74
,,,,,,,,,,LW,J.T. Miller (16260672),J.T. Miller,16260672,W/UTIL,5800,OTT@VAN 01/28/2021 10:00PM ET,VAN,11.8
,,,,,,,,,,D,Kris Letang (16261596),Kris Letang,16261596,D/UTIL,5700,PIT@BOS 01/28/2021 07:00PM ET,PIT,8.1
,,,,,,,,,,RW,T.J. Oshie (16260678),T.J. Oshie,16260678,W/UTIL,5700,NYI@WAS 01/28/2021 07:00PM ET,WAS,9.24
,,,,,,,,,,LW,Ondrej Palat (16260676),Ondrej Palat,16260676,W/UTIL,5700,TB@CAR 01/28/2021 07:00PM ET,TB,11.22
,,,,,,,,,,C,Tyler Seguin (16260158),Tyler Seguin,16260158,C/UTIL,5700,DET@DAL 01/28/2021 08:30PM ET,DAL,0
,,,,,,,,,,C,Nick Suzuki (16260156),Nick Suzuki,16260156,C/UTIL,5700,CGY@MON 01/28/2021 07:00PM ET,MON,11.57
,,,,,,,,,,D,Mark Giordano (16261594),Mark Giordano,16261594,D/UTIL,5700,CGY@MON 01/28/2021 07:00PM ET,CGY,9.5
,,,,,,,,,,RW,Teuvo Teravainen (16260682),Teuvo Teravainen,16260682,W/UTIL,5600,TB@CAR 01/28/2021 07:00PM ET,CAR,9.7
,,,,,,,,,,D,Dougie Hamilton (16261600),Dougie Hamilton,16261600,D/UTIL,5600,TB@CAR 01/28/2021 07:00PM ET,CAR,5.83
,,,,,,,,,,C,Roope Hintz (16260160),Roope Hintz,16260160,C/UTIL,5600,DET@DAL 01/28/2021 08:30PM ET,DAL,17.15
,,,,,,,,,,D,Devon Toews (16261598),Devon Toews,16261598,D/UTIL,5600,SJ@COL 01/28/2021 09:00PM ET,COL,11.47
,,,,,,,,,,RW,Brock Boeser (16260680),Brock Boeser,16260680,W/UTIL,5600,OTT@VAN 01/28/2021 10:00PM ET,VAN,8.87
,,,,,,,,,,C,Evgeny Kuznetsov (16260162),Evgeny Kuznetsov,16260162,C/UTIL,5500,NYI@WAS 01/28/2021 07:00PM ET,WAS,10.48
,,,,,,,,,,LW,Jakub Vrana (16260684),Jakub Vrana,16260684,W/UTIL,5500,NYI@WAS 01/28/2021 07:00PM ET,WAS,9.4
,,,,,,,,,,RW,Jordan Eberle (16260686),Jordan Eberle,16260686,W/UTIL,5500,NYI@WAS 01/28/2021 07:00PM ET,NYI,10.05
,,,,,,,,,,LW,Evander Kane (16260688),Evander Kane,16260688,W/UTIL,5500,SJ@COL 01/28/2021 09:00PM ET,SJ,9.87
,,,,,,,,,,D,Oliver Ekman-Larsson (16261602),Oliver Ekman-Larsson,16261602,D/UTIL,5500,ANH@ARI 01/28/2021 09:00PM ET,ARI,12.65
,,,,,,,,,,RW,Sam Reinhart (16260690),Sam Reinhart,16260690,W/UTIL,5400,NYR@BUF 01/28/2021 07:00PM ET,BUF,8.3
,,,,,,,,,,C,Jack Hughes (16260164),Jack Hughes,16260164,C/UTIL,5400,PHI@NJ 01/28/2021 07:00PM ET,NJ,11.48
,,,,,,,,,,D,Seth Jones (16261604),Seth Jones,16261604,D/UTIL,5400,FLA@CLS 01/28/2021 07:00PM ET,CLS,5.84
,,,,,,,,,,D,Miro Heiskanen (16261606),Miro Heiskanen,16261606,D/UTIL,5400,DET@DAL 01/28/2021 08:30PM ET,DAL,6.83
,,,,,,,,,,RW,Conor Garland (16260692),Conor Garland,16260692,W/UTIL,5400,ANH@ARI 01/28/2021 09:00PM ET,ARI,13.16
,,,,,,,,,,C,Nick Schmaltz (16260166),Nick Schmaltz,16260166,C/UTIL,5300,ANH@ARI 01/28/2021 09:00PM ET,ARI,10.37
,,,,,,,,,,RW,Josh Anderson (16260696),Josh Anderson,16260696,W/UTIL,5300,CGY@MON 01/28/2021 07:00PM ET,MON,12.2
,,,,,,,,,,D,Rasmus Andersson (16261610),Rasmus Andersson,16261610,D/UTIL,5300,CGY@MON 01/28/2021 07:00PM ET,CGY,10.12
,,,,,,,,,,RW,William Nylander (16260694),William Nylander,16260694,W/UTIL,5300,TOR@EDM 01/28/2021 10:00PM ET,TOR,8.71
,,,,,,,,,,D,Morgan Rielly (16261608),Morgan Rielly,16261608,D/UTIL,5300,TOR@EDM 01/28/2021 10:00PM ET,TOR,8.64
,,,,,,,,,,C,Evgeni Malkin (16260168),Evgeni Malkin,16260168,C/UTIL,5200,PIT@BOS 01/28/2021 07:00PM ET,PIT,5.99
,,,,,,,,,,RW,Travis Konecny (16260700),Travis Konecny,16260700,W/UTIL,5200,PHI@NJ 01/28/2021 07:00PM ET,PHI,13.03
,,,,,,,,,,D,Ivan Provorov (16261612),Ivan Provorov,16261612,D/UTIL,5200,PHI@NJ 01/28/2021 07:00PM ET,PHI,10.79
,,,,,,,,,,LW,Zach Parise (16260698),Zach Parise,16260698,W/UTIL,5200,LA@MIN 01/28/2021 08:00PM ET,MIN,11.17
,,,,,,,,,,D,Alec Martinez (16261614),Alec Martinez,16261614,D/UTIL,5200,Postponed,VGK,11.64
,,,,,,,,,,D,Charlie McAvoy (16261616),Charlie McAvoy,16261616,D/UTIL,5100,PIT@BOS 01/28/2021 07:00PM ET,BOS,8.83
,,,,,,,,,,RW,Oliver Bjorkstrand (16260704),Oliver Bjorkstrand,16260704,W/UTIL,5100,FLA@CLS 01/28/2021 07:00PM ET,CLS,10.16
,,,,,,,,,,RW,Kirill Kaprizov (16260702),Kirill Kaprizov,16260702,W/UTIL,5100,LA@MIN 01/28/2021 08:00PM ET,MIN,8.16
,,,,,,,,,,C,Tomas Hertl (16260170),Tomas Hertl,16260170,C/UTIL,5100,SJ@COL 01/28/2021 09:00PM ET,SJ,9.84
,,,,,,,,,,LW,Victor Olofsson (16260708),Victor Olofsson,16260708,W/UTIL,5000,NYR@BUF 01/28/2021 07:00PM ET,BUF,11.06
,,,,,,,,,,RW,Kyle Palmieri (16260706),Kyle Palmieri,16260706,W/UTIL,5000,PHI@NJ 01/28/2021 07:00PM ET,NJ,7.33
,,,,,,,,,,D,Keith Yandle (16261620),Keith Yandle,16261620,D/UTIL,5000,FLA@CLS 01/28/2021 07:00PM ET,FLA,10.47
,,,,,,,,,,C,Logan Couture (16260172),Logan Couture,16260172,C/UTIL,5000,SJ@COL 01/28/2021 09:00PM ET,SJ,12.74
,,,,,,,,,,D,Jakob Chychrun (16261618),Jakob Chychrun,16261618,D/UTIL,5000,ANH@ARI 01/28/2021 09:00PM ET,ARI,10.46
,,,,,,,,,,LW,Jamie Benn (16260714),Jamie Benn,16260714,W/UTIL,4900,DET@DAL 01/28/2021 08:30PM ET,DAL,4.3
,,,,,,,,,,RW,Jeff Carter (16260710),Jeff Carter,16260710,W/UTIL,4900,LA@MIN 01/28/2021 08:00PM ET,LA,10.89
,,,,,,,,,,D,Matt Dumba (16261622),Matt Dumba,16261622,D/UTIL,4900,LA@MIN 01/28/2021 08:00PM ET,MIN,9.21
,,,,,,,,,,D,Erik Karlsson (16261624),Erik Karlsson,16261624,D/UTIL,4900,SJ@COL 01/28/2021 09:00PM ET,SJ,7.56
,,,,,,,,,,C,William Karlsson (16260174),William Karlsson,16260174,C/UTIL,4900,Postponed,VGK,7.5
,,,,,,,,,,C,Brayden Schenn (16260176),Brayden Schenn,16260176,C/UTIL,4900,Postponed,STL,10.49
,,,,,,,,,,RW,Kailer Yamamoto (16260712),Kailer Yamamoto,16260712,W/UTIL,4900,TOR@EDM 01/28/2021 10:00PM ET,EDM,10.96
,,,,,,,,,,RW,Tom Wilson (16260718),Tom Wilson,16260718,W/UTIL,4800,NYI@WAS 01/28/2021 07:00PM ET,WAS,10.76
,,,,,,,,,,C,Anthony Cirelli (16260180),Anthony Cirelli,16260180,C/UTIL,4800,TB@CAR 01/28/2021 07:00PM ET,TB,10.22
,,,,,,,,,,D,Zach Werenski (16261628),Zach Werenski,16261628,D/UTIL,4800,FLA@CLS 01/28/2021 07:00PM ET,CLS,7.41
,,,,,,,,,,LW,Jonathan Marchessault (16260716),Jonathan Marchessault,16260716,W/UTIL,4800,Postponed,VGK,8.09
,,,,,,,,,,D,Torey Krug (16261630),Torey Krug,16261630,D/UTIL,4800,Postponed,STL,7.4
,,,,,,,,,,C,Josh Norris (16260178),Josh Norris,16260178,C/UTIL,4800,OTT@VAN 01/28/2021 10:00PM ET,OTT,9.84
,,,,,,,,,,D,Nikita Zaitsev (16261626),Nikita Zaitsev,16261626,D/UTIL,4800,OTT@VAN 01/28/2021 10:00PM ET,OTT,6.96
,,,,,,,,,,C,David Krejci (16260184),David Krejci,16260184,C/UTIL,4700,PIT@BOS 01/28/2021 07:00PM ET,BOS,7.32
,,,,,,,,,,D,Matt Grzelcyk (16261634),Matt Grzelcyk,16261634,D/UTIL,4700,PIT@BOS 01/28/2021 07:00PM ET,BOS,9.1
,,,,,,,,,,C,Brock Nelson (16260182),Brock Nelson,16260182,C/UTIL,4700,NYI@WAS 01/28/2021 07:00PM ET,NYI,6.55
,,,,,,,,,,RW,Patric Hornqvist (16260724),Patric Hornqvist,16260724,W/UTIL,4700,FLA@CLS 01/28/2021 07:00PM ET,FLA,17.93
,,,,,,,,,,RW,Tyler Bertuzzi (16260720),Tyler Bertuzzi,16260720,W/UTIL,4700,DET@DAL 01/28/2021 08:30PM ET,DET,9.27
,,,,,,,,,,D,Esa Lindell (16261632),Esa Lindell,16261632,D/UTIL,4700,DET@DAL 01/28/2021 08:30PM ET,DAL,9.6
,,,,,,,,,,LW,Timo Meier (16260726),Timo Meier,16260726,W/UTIL,4700,SJ@COL 01/28/2021 09:00PM ET,SJ,10.47
,,,,,,,,,,RW,Phil Kessel (16260722),Phil Kessel,16260722,W/UTIL,4700,ANH@ARI 01/28/2021 09:00PM ET,ARI,8.69
,,,,,,,,,,D,Alexander Romanov (16261636),Alexander Romanov,16261636,D/UTIL,4700,CGY@MON 01/28/2021 07:00PM ET,MON,8.77
,,,,,,,,,,C,Sean Couturier (16260188),Sean Couturier,16260188,C/UTIL,4600,PHI@NJ 01/28/2021 07:00PM ET,PHI,3.9
,,,,,,,,,,D,Ryan Pulock (16261638),Ryan Pulock,16261638,D/UTIL,4600,NYI@WAS 01/28/2021 07:00PM ET,NYI,8.33
,,,,,,,,,,RW,Cam Atkinson (16260730),Cam Atkinson,16260730,W/UTIL,4600,FLA@CLS 01/28/2021 07:00PM ET,CLS,8.14
,,,,,,,,,,LW,Alex Iafallo (16260732),Alex Iafallo,16260732,W/UTIL,4600,LA@MIN 01/28/2021 08:00PM ET,LA,8.39
,,,,,,,,,,C,Nazem Kadri (16260186),Nazem Kadri,16260186,C/UTIL,4600,SJ@COL 01/28/2021 09:00PM ET,COL,6.93
,,,,,,,,,,RW,David Perron (16260734),David Perron,16260734,W/UTIL,4600,Postponed,STL,11.49
,,,,,,,,,,RW,Drake Batherson (16260728),Drake Batherson,16260728,W/UTIL,4600,OTT@VAN 01/28/2021 10:00PM ET,OTT,8.99
,,,,,,,,,,D,Nate Schmidt (16261640),Nate Schmidt,16261640,D/UTIL,4600,OTT@VAN 01/28/2021 10:00PM ET,VAN,6.17
,,,,,,,,,,D,Rasmus Ristolainen (16261642),Rasmus Ristolainen,16261642,D/UTIL,4500,NYR@BUF 01/28/2021 07:00PM ET,BUF,7.84
,,,,,,,,,,C,Vincent Trocheck (16260192),Vincent Trocheck,16260192,C/UTIL,4500,TB@CAR 01/28/2021 07:00PM ET,CAR,16.7
,,,,,,,,,,D,Ryan Suter (16261644),Ryan Suter,16261644,D/UTIL,4500,LA@MIN 01/28/2021 08:00PM ET,MIN,7.53
,,,,,,,,,,C,Ryan O'Reilly (16260190),Ryan O'Reilly,16260190,C/UTIL,4500,Postponed,STL,8.89
,,,,,,,,,,RW,Vladimir Tarasenko (16260740),Vladimir Tarasenko,16260740,W/UTIL,4500,Postponed,STL,0
,,,,,,,,,,LW,Jonathan Drouin (16260736),Jonathan Drouin,16260736,W/UTIL,4500,CGY@MON 01/28/2021 07:00PM ET,MON,7.55
,,,,,,,,,,D,Darnell Nurse (16261646),Darnell Nurse,16261646,D/UTIL,4500,TOR@EDM 01/28/2021 10:00PM ET,EDM,8.94
,,,,,,,,,,D,Jake Muzzin (16261648),Jake Muzzin,16261648,D/UTIL,4500,TOR@EDM 01/28/2021 10:00PM ET,TOR,8.92
,,,,,,,,,,RW,Connor Brown (16260738),Connor Brown,16260738,W/UTIL,4500,OTT@VAN 01/28/2021 10:00PM ET,OTT,6.71
,,,,,,,,,,D,Tyler Myers (16261650),Tyler Myers,16261650,D/UTIL,4500,OTT@VAN 01/28/2021 10:00PM ET,VAN,9.32
,,,,,,,,,,C,Eric Staal (16260194),Eric Staal,16260194,C/UTIL,4400,NYR@BUF 01/28/2021 07:00PM ET,BUF,8.49
,,,,,,,,,,LW,Chris Kreider (16260742),Chris Kreider,16260742,W/UTIL,4400,NYR@BUF 01/28/2021 07:00PM ET,NYR,6.95
,,,,,,,,,,RW,Rickard Rakell (16260744),Rickard Rakell,16260744,W/UTIL,4400,ANH@ARI 01/28/2021 09:00PM ET,ANH,8.06
,,,,,,,,,,RW,Reilly Smith (16260746),Reilly Smith,16260746,W/UTIL,4400,Postponed,VGK,7.2
,,,,,,,,,,D,Colton Parayko (16261652),Colton Parayko,16261652,D/UTIL,4400,Postponed,STL,7.99
,,,,,,,,,,D,Alexander Edler (16261654),Alexander Edler,16261654,D/UTIL,4400,OTT@VAN 01/28/2021 10:00PM ET,VAN,7.49
,,,,,,,,,,RW,Jake DeBrusk (16260764),Jake DeBrusk,16260764,W/UTIL,4300,PIT@BOS 01/28/2021 07:00PM ET,BOS,3.77
,,,,,,,,,,C,Ryan Strome (16260196),Ryan Strome,16260196,C/UTIL,4300,NYR@BUF 01/28/2021 07:00PM ET,NYR,5.88
,,,,,,,,,,LW,Miles Wood (16260756),Miles Wood,16260756,W/UTIL,4300,PHI@NJ 01/28/2021 07:00PM ET,NJ,10.17
,,,,,,,,,,LW,Claude Giroux (16260760),Claude Giroux,16260760,W/UTIL,4300,PHI@NJ 01/28/2021 07:00PM ET,PHI,6.61
,,,,,,,,,,LW,Alex Killorn (16260754),Alex Killorn,16260754,W/UTIL,4300,TB@CAR 01/28/2021 07:00PM ET,TB,9.82
,,,,,,,,,,LW,Boone Jenner (16260758),Boone Jenner,16260758,W/UTIL,4300,FLA@CLS 01/28/2021 07:00PM ET,CLS,10.04
,,,,,,,,,,RW,Bobby Ryan (16260752),Bobby Ryan,16260752,W/UTIL,4300,DET@DAL 01/28/2021 08:30PM ET,DET,12.33
,,,,,,,,,,D,Filip Hronek (16261656),Filip Hronek,16261656,D/UTIL,4300,DET@DAL 01/28/2021 08:30PM ET,DET,7.77
,,,,,,,,,,D,Samuel Girard (16261658),Samuel Girard,16261658,D/UTIL,4300,SJ@COL 01/28/2021 09:00PM ET,COL,9.57
,,,,,,,,,,LW,Clayton Keller (16260762),Clayton Keller,16260762,W/UTIL,4300,ANH@ARI 01/28/2021 09:00PM ET,ARI,7.37
,,,,,,,,,,LW,Zach Hyman (16260748),Zach Hyman,16260748,W/UTIL,4300,TOR@EDM 01/28/2021 10:00PM ET,TOR,7.28
,,,,,,,,,,RW,Jesse Puljujarvi (16260750),Jesse Puljujarvi,16260750,W/UTIL,4300,TOR@EDM 01/28/2021 10:00PM ET,EDM,7.01
,,,,,,,,,,D,Rasmus Dahlin (16261666),Rasmus Dahlin,16261666,D/UTIL,4200,NYR@BUF 01/28/2021 07:00PM ET,BUF,6.81
,,,,,,,,,,RW,Jakub Voracek (16260766),Jakub Voracek,16260766,W/UTIL,4200,PHI@NJ 01/28/2021 07:00PM ET,PHI,9.34
,,,,,,,,,,C,Joel Eriksson Ek (16260200),Joel Eriksson Ek,16260200,C/UTIL,4200,LA@MIN 01/28/2021 08:00PM ET,MIN,12.6
,,,,,,,,,,D,Jared Spurgeon (16261660),Jared Spurgeon,16261660,D/UTIL,4200,LA@MIN 01/28/2021 08:00PM ET,MIN,5.73
,,,,,,,,,,RW,Andre Burakovsky (16260768),Andre Burakovsky,16260768,W/UTIL,4200,SJ@COL 01/28/2021 09:00PM ET,COL,10.9
,,,,,,,,,,C,Adam Henrique (16260198),Adam Henrique,16260198,C/UTIL,4200,ANH@ARI 01/28/2021 09:00PM ET,ANH,6.66
,,,,,,,,,,D,Hampus Lindholm (16261662),Hampus Lindholm,16261662,D/UTIL,4200,ANH@ARI 01/28/2021 09:00PM ET,ANH,8.09
,,,,,,,,,,LW,Alex Tuch (16260770),Alex Tuch,16260770,W/UTIL,4200,Postponed,VGK,9.93
,,,,,,,,,,D,Tyson Barrie (16261664),Tyson Barrie,16261664,D/UTIL,4200,TOR@EDM 01/28/2021 10:00PM ET,EDM,6.55
,,,,,,,,,,RW,Craig Smith (16260772),Craig Smith,16260772,W/UTIL,4100,PIT@BOS 01/28/2021 07:00PM ET,BOS,10.8
,,,,,,,,,,D,Ty Smith (16261670),Ty Smith,16261670,D/UTIL,4100,PHI@NJ 01/28/2021 07:00PM ET,NJ,8.73
,,,,,,,,,,C,Chandler Stephenson (16260204),Chandler Stephenson,16260204,C/UTIL,4100,Postponed,VGK,5.23
,,,,,,,,,,C,Phillip Danault (16260202),Phillip Danault,16260202,C/UTIL,4100,CGY@MON 01/28/2021 07:00PM ET,MON,3.43
,,,,,,,,,,D,Joel Edmundson (16261668),Joel Edmundson,16261668,D/UTIL,4100,CGY@MON 01/28/2021 07:00PM ET,MON,8.32
,,,,,,,,,,RW,Phillip Di Giuseppe (16260778),Phillip Di Giuseppe,16260778,W/UTIL,4000,NYR@BUF 01/28/2021 07:00PM ET,NYR,10.4
,,,,,,,,,,LW,James van Riemsdyk (16260774),James van Riemsdyk,16260774,W/UTIL,4000,PHI@NJ 01/28/2021 07:00PM ET,PHI,12.59
,,,,,,,,,,D,P.K. Subban (16261672),P.K. Subban,16261672,D/UTIL,4000,PHI@NJ 01/28/2021 07:00PM ET,NJ,6.42
,,,,,,,,,,D,Mikhail Sergachev (16261674),Mikhail Sergachev,16261674,D/UTIL,4000,TB@CAR 01/28/2021 07:00PM ET,TB,3.72
,,,,,,,,,,LW,Jaden Schwartz (16260776),Jaden Schwartz,16260776,W/UTIL,4000,Postponed,STL,8.66
,,,,,,,,,,D,Adam Larsson (16261676),Adam Larsson,16261676,D/UTIL,4000,TOR@EDM 01/28/2021 10:00PM ET,EDM,10.99
,,,,,,,,,,C,Derek Stepan (16260206),Derek Stepan,16260206,C/UTIL,4000,OTT@VAN 01/28/2021 10:00PM ET,OTT,6.29
,,,,,,,,,,LW,Nick Ritchie (16260784),Nick Ritchie,16260784,W/UTIL,3900,PIT@BOS 01/28/2021 07:00PM ET,BOS,11.43
,,,,,,,,,,RW,Charlie Coyle (16260786),Charlie Coyle,16260786,W/UTIL,3900,PIT@BOS 01/28/2021 07:00PM ET,BOS,6.35
,,,,,,,,,,D,Nick Leddy (16261680),Nick Leddy,16261680,D/UTIL,3900,NYI@WAS 01/28/2021 07:00PM ET,NYI,6.62
,,,,,,,,,,LW,Nino Niederreiter (16260788),Nino Niederreiter,16260788,W/UTIL,3900,TB@CAR 01/28/2021 07:00PM ET,CAR,10.6
,,,,,,,,,,D,MacKenzie Weegar (16261678),MacKenzie Weegar,16261678,D/UTIL,3900,FLA@CLS 01/28/2021 07:00PM ET,FLA,7.63
,,,,,,,,,,C,Robby Fabbri (16260210),Robby Fabbri,16260210,C/UTIL,3900,DET@DAL 01/28/2021 08:30PM ET,DET,9.2
,,,,,,,,,,RW,Adrian Kempe (16260782),Adrian Kempe,16260782,W/UTIL,3900,LA@MIN 01/28/2021 08:00PM ET,LA,10.31
,,,,,,,,,,C,Ryan Getzlaf (16260208),Ryan Getzlaf,16260208,C/UTIL,3900,ANH@ARI 01/28/2021 09:00PM ET,ANH,5.59
,,,,,,,,,,RW,Andrew Mangiapane (16260780),Andrew Mangiapane,16260780,W/UTIL,3900,CGY@MON 01/28/2021 07:00PM ET,CGY,4.18
,,,,,,,,,,LW,Nick Paul (16260790),Nick Paul,16260790,W/UTIL,3900,OTT@VAN 01/28/2021 10:00PM ET,OTT,7.17
,,,,,,,,,,D,Adam Pelech (16261682),Adam Pelech,16261682,D/UTIL,3800,NYI@WAS 01/28/2021 07:00PM ET,NYI,9.3
,,,,,,,,,,D,Noah Dobson (16261684),Noah Dobson,16261684,D/UTIL,3800,NYI@WAS 01/28/2021 07:00PM ET,NYI,9.52
,,,,,,,,,,D,Jaccob Slavin (16261686),Jaccob Slavin,16261686,D/UTIL,3800,TB@CAR 01/28/2021 07:00PM ET,CAR,7.77
,,,,,,,,,,LW,Anthony Mantha (16260794),Anthony Mantha,16260794,W/UTIL,3800,DET@DAL 01/28/2021 08:30PM ET,DET,5.64
,,,,,,,,,,C,Nick Bonino (16260212),Nick Bonino,16260212,C/UTIL,3800,LA@MIN 01/28/2021 08:00PM ET,MIN,6.96
,,,,,,,,,,RW,Kevin Labanc (16260792),Kevin Labanc,16260792,W/UTIL,3800,SJ@COL 01/28/2021 09:00PM ET,SJ,9.99
,,,,,,,,,,LW,Mike Hoffman (16260798),Mike Hoffman,16260798,W/UTIL,3800,Postponed,STL,6
,,,,,,,,,,C,Mikael Backlund (16260214),Mikael Backlund,16260214,C/UTIL,3800,CGY@MON 01/28/2021 07:00PM ET,CGY,6.88
,,,,,,,,,,C,Jesperi Kotkaniemi (16260216),Jesperi Kotkaniemi,16260216,C/UTIL,3800,CGY@MON 01/28/2021 07:00PM ET,MON,7.92
,,,,,,,,,,RW,Nils Hoglander (16260796),Nils Hoglander,16260796,W/UTIL,3800,OTT@VAN 01/28/2021 10:00PM ET,VAN,6.66
,,,,,,,,,,C,Filip Chytil (16260224),Filip Chytil,16260224,C/UTIL,3700,NYR@BUF 01/28/2021 07:00PM ET,NYR,8.26
,,,,,,,,,,D,Jacob Trouba (16261694),Jacob Trouba,16261694,D/UTIL,3700,NYR@BUF 01/28/2021 07:00PM ET,NYR,5.57
,,,,,,,,,,RW,Joel Farabee (16260806),Joel Farabee,16260806,W/UTIL,3700,PHI@NJ 01/28/2021 07:00PM ET,PHI,8.4
,,,,,,,,,,D,Damon Severson (16261692),Damon Severson,16261692,D/UTIL,3700,PHI@NJ 01/28/2021 07:00PM ET,NJ,7.5
,,,,,,,,,,C,Lars Eller (16260218),Lars Eller,16260218,C/UTIL,3700,NYI@WAS 01/28/2021 07:00PM ET,WAS,4.01
,,,,,,,,,,C,Alexandre Texier (16260222),Alexandre Texier,16260222,C/UTIL,3700,FLA@CLS 01/28/2021 07:00PM ET,CLS,9.44
,,,,,,,,,,RW,Anthony Duclair (16260800),Anthony Duclair,16260800,W/UTIL,3700,FLA@CLS 01/28/2021 07:00PM ET,FLA,11.67
,,,,,,,,,,LW,Carter Verhaeghe (16260802),Carter Verhaeghe,16260802,W/UTIL,3700,FLA@CLS 01/28/2021 07:00PM ET,FLA,16.33
,,,,,,,,,,LW,Joel Kiviranta (16260808),Joel Kiviranta,16260808,W/UTIL,3700,DET@DAL 01/28/2021 08:30PM ET,DAL,17.8
,,,,,,,,,,RW,Jakob Silfverberg (16260804),Jakob Silfverberg,16260804,W/UTIL,3700,ANH@ARI 01/28/2021 09:00PM ET,ANH,5.7
,,,,,,,,,,D,Kevin Shattenkirk (16261688),Kevin Shattenkirk,16261688,D/UTIL,3700,ANH@ARI 01/28/2021 09:00PM ET,ANH,3.91
,,,,,,,,,,C,Chris Tierney (16260220),Chris Tierney,16260220,C/UTIL,3700,OTT@VAN 01/28/2021 10:00PM ET,OTT,5.83
,,,,,,,,,,D,Mike Reilly (16261690),Mike Reilly,16261690,D/UTIL,3700,OTT@VAN 01/28/2021 10:00PM ET,OTT,6.3
,,,,,,,,,,C,Nolan Patrick (16260228),Nolan Patrick,16260228,C/UTIL,3600,PHI@NJ 01/28/2021 07:00PM ET,PHI,7.03
,,,,,,,,,,C,Nick Bjugstad (16260226),Nick Bjugstad,16260226,C/UTIL,3600,LA@MIN 01/28/2021 08:00PM ET,MIN,5.46
,,,,,,,,,,D,Ben Chiarot (16261696),Ben Chiarot,16261696,D/UTIL,3600,CGY@MON 01/28/2021 07:00PM ET,MON,7.63
,,,,,,,,,,D,Brett Kulak (16261698),Brett Kulak,16261698,D/UTIL,3600,CGY@MON 01/28/2021 07:00PM ET,MON,6.58
,,,,,,,,,,RW,Evgenii Dadonov (16260810),Evgenii Dadonov,16260810,W/UTIL,3600,OTT@VAN 01/28/2021 10:00PM ET,OTT,5.73
,,,,,,,,,,D,Brandon Montour (16261704),Brandon Montour,16261704,D/UTIL,3500,NYR@BUF 01/28/2021 07:00PM ET,BUF,6.89
,,,,,,,,,,LW,Nikita Gusev (16260818),Nikita Gusev,16260818,W/UTIL,3500,PHI@NJ 01/28/2021 07:00PM ET,NJ,5.3
,,,,,,,,,,D,Brenden Dillon (16261702),Brenden Dillon,16261702,D/UTIL,3500,NYI@WAS 01/28/2021 07:00PM ET,WAS,5.57
,,,,,,,,,,LW,Blake Coleman (16260816),Blake Coleman,16260816,W/UTIL,3500,TB@CAR 01/28/2021 07:00PM ET,TB,12.77
,,,,,,,,,,C,Blake Lizotte (16260230),Blake Lizotte,16260230,C/UTIL,3500,LA@MIN 01/28/2021 08:00PM ET,LA,4.7
,,,,,,,,,,RW,Dustin Brown (16260820),Dustin Brown,16260820,W/UTIL,3500,LA@MIN 01/28/2021 08:00PM ET,LA,7.04
,,,,,,,,,,C,Christian Dvorak (16260232),Christian Dvorak,16260232,C/UTIL,3500,ANH@ARI 01/28/2021 09:00PM ET,ARI,7.39
