Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Malcolm Brogdon,7400.00,IND,PG,BKN,41.76,28.30
Domantas Sabonis,8600.00,IND,PF/C,BKN,48.46,29.30
James Harden,10400.00,BKN,PG/SG,IND,56.94,16.90
PJ Washington,5300.00,CHA,PF/C,MEM,28.7,12.70
Serge Ibaka,5400.00,LAC,C,MIN,28.93,15.10
Kawhi Leonard,9400.00,LAC,SF,MIN,49.8,8.60
Myles Turner,6000.00,IND,C,BKN,31.7,9.00
Gordon Hayward,7700.00,CHA,SF/PF,MEM,40.36,10.40
Kyle Anderson,5600.00,MEM,SF/PF,CHA,29.11,16.70
Kyrie Irving,9100.00,BKN,PG,IND,46.81,4.90
Nicolas Batum,5200.00,LAC,SF/PF,MIN,26.62,11.90
DeAndre Jordan,4500.00,BKN,C,IND,23.04,13.10
LaMelo Ball,8500.00,CHA,PG,MEM,43.24,9.60
Terry Rozier,6200.00,CHA,PG/SG,MEM,31.51,8.60
Ja Morant,7300.00,MEM,PG,CHA,36.72,5.90
Jonas Valanciunas,7400.00,MEM,C,CHA,36.55,3.40
Doug McDermott,4800.00,IND,SF/PF,BKN,23.61,6.80
Cody Zeller,5900.00,CHA,C,MEM,28.85,6.80
Marcus Morris,4500.00,LAC,SF/PF,MIN,21.88,7.10
Gorgui Dieng,4200.00,MEM,C,CHA,20.31,5.10
Dillon Brooks,5500.00,MEM,SG,CHA,26.45,3.60
Jordan McLaughlin,3400.00,MIN,PG,LAC,16.3,9.90
Desmond Bane,4100.00,MEM,SG/SF,CHA,19.61,6.30
Grayson Allen,3800.00,MEM,SG/SF,CHA,17.84,0.40
Jaylen Nowell,3800.00,MIN,PG/SG,LAC,17.79,6.00
Reggie Jackson,5300.00,LAC,PG,MIN,24.56,0.10
Malik Beasley,7000.00,MIN,SG,LAC,32.21,0.80
Xavier Tillman Sr.,4500.00,MEM,PF/C,CHA,20.57,2.00
Jeremy Lamb,5400.00,IND,SG/SF,BKN,24.4,2.40
Joe Harris,6000.00,BKN,SG/SF,IND,26.87,1.00
John Konchar,3000.00,MEM,PG/SF,CHA,13.36,1.50
Justin Holiday,5500.00,IND,SG/SF,BKN,24.41,1.20
Anthony Edwards,6200.00,MIN,SG/SF,LAC,27.51,0.10
Josh Okogie,3300.00,MIN,SG/SF,LAC,14.48,2.00
Malik Monk,5000.00,CHA,SG,MEM,21.6,1.20
Lou Williams,5500.00,LAC,PG/SG,MIN,23.38,0.60
Norvel Pelle,3000.00,BKN,C,IND,12.76,2.70
Ivica Zubac,5100.00,LAC,C,MIN,21.61,0.40
Ricky Rubio,5800.00,MIN,PG,LAC,24.24,0.10
Aaron Holiday,3100.00,IND,PG/SG,BKN,12.71,1.20
T.J. McConnell,5300.00,IND,PG,BKN,21.13,0.10
Jeff Green,5600.00,BKN,PF/C,IND,22.21,0.10
Timothe Luwawu-Cabarrot,4300.00,BKN,SF/PF,IND,17.05,0.10
Bruce Brown,4400.00,BKN,SG/SF,IND,17.19,0.10
Patrick Beverley,4900.00,LAC,PG,MIN,18.73,0.10
Naz Reid,6300.00,MIN,C,LAC,23.9,0.10
Karl-Anthony Towns,9700.00,MIN,C,LAC,36.08,1.00
Landry Shamet,3800.00,BKN,SG,IND,13.92,0.10
Luke Kennard,4300.00,LAC,SG/SF,MIN,15.52,0.10
Jarred Vanderbilt,4100.00,MIN,PF/C,LAC,14.76,0.10
Tyus Jones,4600.00,MEM,PG,CHA,16.34,0.10
Caleb Martin,3300.00,CHA,SG/SF,MEM,11.69,0.10
Miles Bridges,5700.00,CHA,SF/PF,MEM,19.69,0.10
Goga Bitadze,3000.00,IND,C,BKN,8.97,0.10
Jake Layman,3400.00,MIN,SF/PF,LAC,8.48,0.10
Bismack Biyombo,3100.00,CHA,C,MEM,7,0.10
Jaden McDaniels,3300.00,MIN,PF,LAC,5.84,0.10
