Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,2423548743,ianreid303,0,111.619995,FLEX Aaron Rodgers FLEX DJ Moore FLEX Robert Tonyan FLEX Allen Lazard FLEX Mason Crosby CPT Aaron Jones,,Aaron Rodgers,FLEX,86.00%,18.32
2,2423437444,Bugsym0508,0,109.22,FLEX Teddy Bridgewater FLEX DJ Moore FLEX Robert Tonyan FLEX Allen Lazard FLEX Packers  CPT Aaron Jones,,Davante Adams,FLEX,76.00%,11.2
3,2423461473,robinette67,0,98.22,FLEX Aaron Rodgers FLEX Robby Anderson FLEX DJ Moore FLEX Mason Crosby FLEX Jamaal Williams CPT Aaron Jones,,Mike Davis,CPT,46.00%,12.15
4,2423461388,PEEDEE76,0,92.619995,FLEX Aaron Rodgers FLEX Aaron Jones FLEX Mike Davis FLEX DJ Moore FLEX Marcedes Lewis CPT Robert Tonyan,,Aaron Jones,FLEX,44.00%,27.8
5,2423483375,bsm80,0,92.08,FLEX Aaron Jones FLEX Robby Anderson FLEX DJ Moore FLEX Allen Lazard FLEX Marcedes Lewis CPT Aaron Rodgers,,Robert Tonyan,FLEX,44.00%,10.8
6,2423625516,gridreaper2,0,92.020004,FLEX Davante Adams FLEX Aaron Rodgers FLEX Robert Tonyan FLEX Joey Slye FLEX Equanimeous St. Brown CPT Aaron Jones,,Robby Anderson,FLEX,34.00%,4
7,2423431266,ajg616Dallas,0,90.8,FLEX Mike Davis FLEX Robby Anderson FLEX DJ Moore FLEX Robert Tonyan FLEX Jamaal Williams CPT Aaron Jones,,Teddy Bridgewater,FLEX,30.00%,17.92
8,2423530053,jonrochon,0,90.3,FLEX Davante Adams FLEX Aaron Jones FLEX Teddy Bridgewater FLEX Ian Thomas FLEX Colin Thompson CPT Aaron Rodgers,,Jamaal Williams,FLEX,28.00%,4
9,2423430863,MegaHick33,0,88.979996,FLEX Davante Adams FLEX Aaron Jones FLEX Allen Lazard FLEX Packers  FLEX Ian Thomas CPT Aaron Rodgers,,Allen Lazard,FLEX,28.00%,10.6
10,2423453956,Cpriceles,0,88.619995,FLEX Aaron Rodgers FLEX Aaron Jones FLEX Mason Crosby FLEX Joey Slye FLEX Rodney Smith CPT Davante Adams,,Marcedes Lewis,FLEX,24.00%,0
11,2423413350,packerbackerdale,0,87.28,FLEX Davante Adams FLEX Aaron Jones FLEX Robert Tonyan FLEX Joey Slye FLEX Equanimeous St. Brown CPT Aaron Rodgers,,DJ Moore,FLEX,20.00%,22.2
12,2423504867,rekIII,0,87.020004,FLEX Davante Adams FLEX Aaron Rodgers FLEX Mike Davis FLEX Rodney Smith FLEX Colin Thompson CPT Aaron Jones,,Mason Crosby,FLEX,20.00%,8
13,2423536694,jmbrow936,0,85.020004,FLEX Teddy Bridgewater FLEX Robby Anderson FLEX Robert Tonyan FLEX Marquez Valdes-Scantling FLEX Allen Lazard CPT Aaron Jones,,Joey Slye,FLEX,18.00%,10
14,2423516480,snookslayer123,0,84.619995,FLEX Aaron Rodgers FLEX Aaron Jones FLEX Packers  FLEX Mason Crosby FLEX Rodney Smith CPT Davante Adams,,Marquez Valdes-Scantling,FLEX,16.00%,0
15,2423531309,bootspig,0,83.270004,FLEX Aaron Jones FLEX Teddy Bridgewater FLEX Robert Tonyan FLEX Allen Lazard FLEX Jamaal Williams CPT Mike Davis,,Packers ,FLEX,16.00%,6
16,2423505257,eviljoe18,0,82.64,FLEX Aaron Rodgers FLEX Aaron Jones FLEX Teddy Bridgewater FLEX AJ Dillon FLEX Colin Thompson CPT Davante Adams,,Ian Thomas,FLEX,16.00%,5.9
17,2423530967,Fsgkid58,0,81.479996,FLEX Davante Adams FLEX Aaron Jones FLEX Packers  FLEX Jamaal Williams FLEX Panthers  CPT Aaron Rodgers,,Rodney Smith,FLEX,14.00%,7.7
18,2423568037,grogtin,0,81.22,FLEX Davante Adams FLEX Aaron Rodgers FLEX Aaron Jones FLEX Marquez Valdes-Scantling FLEX Rodney Smith CPT Robert Tonyan,,Equanimeous St. Brown,FLEX,12.00%,0
19,2423537033,Riverdale73,0,80.479996,FLEX Davante Adams FLEX Aaron Jones FLEX Mike Davis FLEX Ian Thomas FLEX Equanimeous St. Brown CPT Aaron Rodgers,,Tavon Austin,FLEX,6.00%,0
20,2423649686,blackness71,0,79.98,FLEX Mike Davis FLEX Robby Anderson FLEX DJ Moore FLEX Robert Tonyan FLEX Mason Crosby CPT Teddy Bridgewater,,Colin Thompson,FLEX,6.00%,0
21,2423563776,FSUkicker3,0,79.62,FLEX Davante Adams FLEX Aaron Rodgers FLEX Robby Anderson FLEX DJ Moore FLEX Rodney Smith CPT Robert Tonyan,,Pharoh Cooper,FLEX,4.00%,0
22,2423562407,jkoish10,0,79.32001,FLEX Davante Adams FLEX Aaron Rodgers FLEX Mike Davis FLEX Marcedes Lewis FLEX Equanimeous St. Brown CPT Aaron Jones,,Panthers ,FLEX,4.00%,5
