Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Nick Keizer,200,KCC,TE,TBB,1.62,2.30
Ronald Jones,2200,TBB,RB,KCC,9.45,23.60
Deon Yelder,200,KCC,TE,TBB,0.71,
Le'Veon Bell,800,KCC,RB,TBB,2.74,4.10
Kansas City Chiefs,2600,KCC,DST,TBB,6.32,16.20
Patrick Mahomes,12000,KCC,QB,TBB,26.81,68.30
Tom Brady,10000,TBB,QB,KCC,21.93,49.60
Tyreek Hill,10400,KCC,WR,TBB,22.37,54.20
Travis Kelce,11000,KCC,TE,TBB,23.39,61.90
Tampa Bay Buccaneers,2800,TBB,DST,KCC,5.87,11.00
Leonard Fournette,7800,TBB,RB,KCC,15.82,28.60
Chris Godwin,8800,TBB,WR,KCC,17.24,42.90
Mike Evans,8400,TBB,WR,KCC,15.63,40.90
Darrel Williams,5200,KCC,RB,TBB,9.58,24.40
Rob Gronkowski,3000,TBB,TE,KCC,5.19,13.40
Antonio Brown,6200,TBB,WR,KCC,10.49,23.60
Byron Pringle,1800,KCC,WR,TBB,3.05,1.50
Sammy Watkins,4200,KCC,WR,TBB,6.93,18.80
Cameron Brate,4800,TBB,TE,KCC,6.53,17.20
Clyde Edwards-Helaire,7000,KCC,RB,TBB,9.32,24.20
Mecole Hardman,5600,KCC,WR,TBB,6.72,13.90
Demarcus Robinson,1400,KCC,WR,TBB,1.64,4.00
Scotty Miller,3400,TBB,WR,KCC,3.57,16.90
Ricky Seals-Jones,200,KCC,TE,TBB,0.19,0.50
Tanner Hudson,200,TBB,TE,KCC,0.19,0.20
Tyler Johnson,1200,TBB,WR,KCC,1.09,3.90
Jaydon Mickens,200,TBB,WR,KCC,0.18,
LeSean McCoy,600,TBB,RB,KCC,0.53,0.50
Marcus Kemp,200,KCC,WR,TBB,0.13,
Anthony Sherman,400,KCC,RB,TBB,0.05,
