Player_Name,Salary,Team,Pos,Opp,Proj_FP
Darius Jennings,300.00,TEN,WR,HOU,2.26
Luke Willson,600.00,SEA,TE,SFO,2.49
Chicago Bears,2100.00,CHI,DST,MIN,8.1
Miami Dolphins,1800.00,MIA,DST,NEP,6.07
Case Keenum,4500.00,WAS,QB,DAL,14.93
Kyler Murray,5500.00,ARI,QB,LAR,17.96
Robert Griffin III,5100.00,BAL,QB,PIT,16.46
Carolina Panthers,2000.00,CAR,DST,NOS,6.44
Dallas Goedert,4900.00,PHI,TE,NYG,15.72
Los Angeles Chargers,1900.00,LAC,DST,KCC,6.07
Dak Prescott,6300.00,DAL,QB,WAS,20.02
Mitchell Trubisky,5700.00,CHI,QB,MIN,17.88
Carson Wentz,6100.00,PHI,QB,NYG,19.04
Philip Rivers,5400.00,LAC,QB,KCC,16.77
Devlin Hodges,4600.00,PIT,QB,BAL,14.25
Keke Coutee,3300.00,HOU,WR,TEN,10.2
Steven Sims,4700.00,WAS,WR,DAL,14.42
Jameis Winston,6600.00,TBB,QB,ATL,20.16
Kelvin Harmon,3900.00,WAS,WR,DAL,11.85
Greg Ward,4700.00,PHI,WR,NYG,14.22
Green Bay Packers,3000.00,GBP,DST,DET,9.03
Baker Mayfield,5700.00,CLE,QB,CIN,17.14
David Blough,4700.00,DET,QB,GBP,13.95
Robert Foster,3000.00,BUF,WR,NYJ,8.9
Will Grier,4600.00,CAR,QB,NOS,13.59
AJ McCarron,5000.00,HOU,QB,TEN,14.77
Washington Redskins,2200.00,WAS,DST,DAL,6.48
Jared Goff,6200.00,LAR,QB,ARI,18.16
Matt Ryan,6500.00,ATL,QB,TBB,19.04
Ryan Tannehill,6800.00,TEN,QB,HOU,19.59
Sam Darnold,5000.00,NYJ,QB,BUF,14.41
Damien Williams,4700.00,KCC,RB,LAC,13.55
Javon Wims,3000.00,CHI,WR,MIN,8.58
Aaron Rodgers,6900.00,GBP,QB,DET,19.73
Danny Amendola,4500.00,DET,WR,GBP,12.82
Tom Brady,6000.00,NEP,QB,MIA,17.1
Christian Kirk,4700.00,ARI,WR,LAR,13.38
O.J. Howard,4300.00,TBB,TE,ATL,12.2
Jacoby Brissett,5800.00,IND,QB,JAC,16.44
Detroit Lions,2000.00,DET,DST,GBP,5.62
Noah Fant,3600.00,DEN,TE,OAK,10.11
Ryan Fitzpatrick,5800.00,MIA,QB,NEP,16.24
Albert Wilson,4200.00,MIA,WR,NEP,11.71
Patrick Mahomes,7200.00,KCC,QB,LAC,20.02
Corey Davis,4000.00,TEN,WR,HOU,11.1
Mike Gesicki,4000.00,MIA,TE,NEP,11.11
Drew Brees,7000.00,NOS,QB,CAR,19.47
New York Giants,2300.00,NYG,DST,PHI,6.36
Pittsburgh Steelers,3000.00,PIT,DST,BAL,8.25
Drew Lock,5800.00,DEN,QB,OAK,15.91
New York Jets,2700.00,NYJ,DST,BUF,7.31
Olabisi Johnson,3500.00,MIN,WR,CHI,9.5
Arizona Cardinals,2400.00,ARI,DST,LAR,6.48
Malcolm Brown,4000.00,LAR,RB,ARI,10.75
T.J. Yeldon,3000.00,BUF,RB,NYJ,8.03
Patrick Laird,4300.00,MIA,RB,NEP,11.49
Justice Hill,4600.00,BAL,RB,PIT,12.24
Jared Cook,5200.00,NOS,TE,CAR,13.78
Christian McCaffrey,10000.00,CAR,RB,NOS,26.36
Vance McDonald,2900.00,PIT,TE,BAL,7.67
Jack Doyle,4100.00,IND,TE,JAC,10.76
Keenan Allen,6100.00,LAC,WR,KCC,15.83
Laquon Treadwell,3000.00,MIN,WR,CHI,7.76
Le'Veon Bell,5800.00,NYJ,RB,BUF,14.99
Andy Dalton,5900.00,CIN,QB,CLE,15.25
Ameer Abdullah,3900.00,MIN,RB,CHI,10.01
Davante Adams,8000.00,GBP,WR,DET,20.57
John Ursua,300.00,SEA,WR,SFO,0.77
Isaiah Ford,3700.00,MIA,WR,NEP,9.49
Tennessee Titans,2800.00,TEN,DST,HOU,7.17
Justin Watson,4900.00,TBB,WR,ATL,12.49
Ezekiel Elliott,8000.00,DAL,RB,WAS,20.39
Philadelphia Eagles,3500.00,PHI,DST,NYG,8.91
Steven Mitchell,3000.00,HOU,WR,TEN,7.66
Indianapolis Colts,3200.00,IND,DST,JAC,8.14
Mike Boone,5300.00,MIN,RB,CHI,13.41
Miles Boykin,3000.00,BAL,WR,PIT,7.6
Alvin Kamara,7800.00,NOS,RB,CAR,19.69
Michael Gallup,5400.00,DAL,WR,WAS,13.56
Houston Texans,2800.00,HOU,DST,TEN,7.03
Daniel Jones,6400.00,NYG,QB,PHI,16.05
Denver Broncos,3300.00,DEN,DST,OAK,8.25
Sean Mannion,4100.00,MIN,QB,CHI,10.26
Minnesota Vikings,2900.00,MIN,DST,CHI,7.22
Hunter Henry,4500.00,LAC,TE,KCC,11.19
Los Angeles Rams,3200.00,LAR,DST,ARI,7.97
Hayden Hurst,3200.00,BAL,TE,PIT,7.92
Sony Michel,4900.00,NEP,RB,MIA,12.13
David Moore,2100.00,SEA,WR,SFO,5.21
Nick Chubb,7500.00,CLE,RB,CIN,18.56
Ronald Jones,4900.00,TBB,RB,ATL,12.04
Allen Lazard,4000.00,GBP,WR,DET,9.85
Jamison Crowder,5100.00,NYJ,WR,BUF,12.56
Jaylen Samuels,4300.00,PIT,RB,BAL,10.53
Randall Cobb,3900.00,DAL,WR,WAS,9.57
Baltimore Ravens,3100.00,BAL,DST,PIT,7.61
Larry Fitzgerald,4500.00,ARI,WR,LAR,10.99
John Ross,4500.00,CIN,WR,CLE,10.99
Curtis Samuel,4900.00,CAR,WR,NOS,11.96
Jarvis Landry,5900.00,CLE,WR,CIN,14.19
Cleveland Browns,3600.00,CLE,DST,CIN,8.68
Austin Ekeler,6200.00,LAC,RB,KCC,14.94
Darius Slayton,4900.00,NYG,WR,PHI,11.83
Austin Hooper,5800.00,ATL,TE,TBB,13.9
Mohamed Sanu,4100.00,NEP,WR,MIA,9.83
Courtland Sutton,6400.00,DEN,WR,OAK,15.32
Greg Olsen,3400.00,CAR,TE,NOS,8.13
Duke Williams,3000.00,BUF,WR,NYJ,7.13
DeAndre Carter,3500.00,HOU,WR,TEN,8.32
Brandin Cooks,4400.00,LAR,WR,ARI,10.49
Chris Thompson,3900.00,WAS,RB,DAL,9.27
Mike Williams,5000.00,LAC,WR,KCC,11.86
Joshua Perkins,2500.00,PHI,TE,NYG,5.93
Julio Jones,8500.00,ATL,WR,TBB,20.04
Russell Gage,4400.00,ATL,WR,TBB,10.37
Royce Freeman,4300.00,DEN,RB,OAK,10.07
Travis Kelce,7000.00,KCC,TE,LAC,16.38
Kenny Golladay,6300.00,DET,WR,GBP,14.72
Melvin Gordon,6000.00,LAC,RB,KCC,14.03
