Player_Name,Salary,Team,Pos,Opp,Proj_FP
Bennie Fowler,300.00,NYG,WR,ARI,2.46
Miami Dolphins,1500.00,MIA,DST,BUF,6.4
Matt Ryan,6300.00,ATL,QB,LAR,22.98
Washington Redskins,1700.00,WAS,DST,SFO,6.14
Patrick Mahomes,6900.00,KCC,QB,DEN,23.59
Dak Prescott,6200.00,DAL,QB,PHI,21.09
Case Keenum,4600.00,WAS,QB,SFO,15.41
Lamar Jackson,6800.00,BAL,QB,SEA,22.37
Russell Wilson,6600.00,SEA,QB,BAL,21.49
Cincinnati Bengals,2100.00,CIN,DST,JAC,6.82
Indianapolis Colts,2000.00,IND,DST,HOU,6.46
Carson Wentz,6000.00,PHI,QB,DAL,19.29
Mitchell Trubisky,5100.00,CHI,QB,NOS,16.34
Daniel Jones,6100.00,NYG,QB,ARI,19.4
Matthew Stafford,5200.00,DET,QB,MIN,16.47
Le'Veon Bell,6000.00,NYJ,RB,NEP,18.81
Josh Allen,6500.00,BUF,QB,MIA,20.28
Jared Goff,6200.00,LAR,QB,ATL,19.28
Tom Brady,6600.00,NEP,QB,NYJ,20.44
Denver Broncos,2000.00,DEN,DST,KCC,6.12
Joe Flacco,4900.00,DEN,QB,KCC,14.95
Aaron Rodgers,6400.00,GBP,QB,OAK,19.5
Kirk Cousins,5800.00,MIN,QB,DET,17.67
Ted Ginn,3600.00,NOS,WR,CHI,10.8
Andy Dalton,5400.00,CIN,QB,JAC,16.21
Jacoby Brissett,5600.00,IND,QB,HOU,16.76
Philip Rivers,5500.00,LAC,QB,TEN,16.37
Arizona Cardinals,2400.00,ARI,DST,NYG,7.16
Kyler Murray,6700.00,ARI,QB,NYG,19.97
Kansas City Chiefs,2800.00,KCC,DST,DEN,8.3
Deshaun Watson,7000.00,HOU,QB,IND,20.63
Baltimore Ravens,2200.00,BAL,DST,SEA,6.47
Mark Andrews,4900.00,BAL,TE,SEA,14.39
Kerryon Johnson,5100.00,DET,RB,MIN,14.92
New York Giants,2500.00,NYG,DST,ARI,7.31
Sam Darnold,5200.00,NYJ,QB,NEP,15.18
Chris Carson,6500.00,SEA,RB,BAL,18.84
Detroit Lions,2300.00,DET,DST,MIN,6.68
Jamison Crowder,4000.00,NYJ,WR,NEP,11.58
Nelson Agholor,4100.00,PHI,WR,DAL,11.85
Zach Ertz,5500.00,PHI,TE,DAL,15.86
Hunter Henry,4000.00,LAC,TE,TEN,11.42
Green Bay Packers,3400.00,GBP,DST,OAK,9.72
Kenyan Drake,4100.00,MIA,RB,BUF,11.7
Phillip Dorsett,4800.00,NEP,WR,NYJ,13.66
Geronimo Allison,4900.00,GBP,WR,OAK,13.81
Chicago Bears,3000.00,CHI,DST,NOS,8.44
D.K. Metcalf,4800.00,SEA,WR,BAL,13.45
A.J. Brown,3800.00,TEN,WR,LAC,10.65
Kenny Golladay,5800.00,DET,WR,MIN,16.16
Jimmy Graham,4200.00,GBP,TE,OAK,11.7
New York Jets,2100.00,NYJ,DST,NEP,5.85
Trent Sherfield,3000.00,ARI,WR,NYG,8.38
T.Y. Hilton,5900.00,IND,WR,HOU,16.37
James White,4900.00,NEP,RB,NYJ,13.56
Delanie Walker,3800.00,TEN,TE,LAC,10.47
Willie Snead,4200.00,BAL,WR,SEA,11.54
New Orleans Saints,2900.00,NOS,DST,CHI,7.92
Teddy Bridgewater,5300.00,NOS,QB,CHI,14.44
Philadelphia Eagles,2500.00,PHI,DST,DAL,6.78
Ezekiel Elliott,8100.00,DAL,RB,PHI,21.93
KeeSean Johnson,3900.00,ARI,WR,NYG,10.55
Julio Jones,8000.00,ATL,WR,LAR,21.57
Courtland Sutton,5200.00,DEN,WR,KCC,14.02
Seattle Seahawks,2800.00,SEA,DST,BAL,7.57
Atlanta Falcons,2300.00,ATL,DST,LAR,6.16
Dalvin Cook,8000.00,MIN,RB,DET,21.35
Marlon Mack,6000.00,IND,RB,HOU,15.95
Marquez Valdes-Scantling,5200.00,GBP,WR,OAK,13.75
Derrick Henry,5800.00,TEN,RB,LAC,15.33
Tyler Boyd,5600.00,CIN,WR,JAC,14.65
Adrian Peterson,4100.00,WAS,RB,SFO,10.73
Jeremy Sprinkle,2600.00,WAS,TE,SFO,6.78
Austin Hooper,5300.00,ATL,TE,LAR,13.82
DeAndre Hopkins,7800.00,HOU,WR,IND,20.32
Larry Fitzgerald,6100.00,ARI,WR,NYG,15.92
Tyler Lockett,6600.00,SEA,WR,BAL,17.14
Robert Woods,5900.00,LAR,WR,ATL,15.3
Cooper Kupp,7400.00,LAR,WR,ATL,19.13
Allen Robinson,5500.00,CHI,WR,NOS,14.24
Josh Hill,2600.00,NOS,TE,CHI,6.74
Houston Texans,3000.00,HOU,DST,IND,7.73
Julian Edelman,7000.00,NEP,WR,NYJ,18.02
Phillip Lindsay,5700.00,DEN,RB,KCC,14.67
John Brown,5500.00,BUF,WR,MIA,14.11
Dallas Cowboys,2600.00,DAL,DST,PHI,6.66
Devonta Freeman,5400.00,ATL,RB,LAR,13.69
Saquon Barkley,8900.00,NYG,RB,ARI,22.64
Evan Engram,6500.00,NYG,TE,ARI,16.48
Marvin Jones,5000.00,DET,WR,MIN,12.64
Keenan Allen,6700.00,LAC,WR,TEN,16.95
Joe Mixon,5000.00,CIN,RB,JAC,12.57
Los Angeles Rams,2700.00,LAR,DST,ATL,6.75
Adam Thielen,6900.00,MIN,WR,DET,17.26
Brandin Cooks,5400.00,LAR,WR,ATL,13.46
Tennessee Titans,3200.00,TEN,DST,LAC,7.94
Emmanuel Sanders,4900.00,DEN,WR,KCC,12.13
Carlos Hyde,4700.00,HOU,RB,IND,11.6
Ryan Fitzpatrick,4500.00,MIA,QB,BUF,11
Mike Williams,4600.00,LAC,WR,TEN,11.16
Robby Anderson,4500.00,NYJ,WR,NEP,10.94
Corey Davis,4000.00,TEN,WR,LAC,9.73
Adam Humphries,3400.00,TEN,WR,LAC,8.24
Minnesota Vikings,3100.00,MIN,DST,DET,7.45
Los Angeles Chargers,3100.00,LAC,DST,TEN,7.42
Benjamin Watson,2500.00,NEP,TE,NYJ,5.97
Terry McLaurin,6100.00,WAS,WR,SFO,14.6
David Montgomery,4800.00,CHI,RB,NOS,11.43
Preston Williams,3900.00,MIA,WR,BUF,9.23
Michael Thomas,7900.00,NOS,WR,CHI,18.76
