Player_Name,Salary,Team,Pos,Opp,Proj_FP
Mike Gillislee,3000.00,BUF,RB,MIA,13.44
Jack Doyle,2500.00,IND,TE,TEN,10.33
Cameron Brate,2900.00,TBB,TE,SFO,11.26
Charles Clay,3000.00,BUF,TE,MIA,11.46
Gary Barnidge,3200.00,CLE,TE,CIN,12.16
Chester Rogers,3000.00,IND,WR,TEN,11
Baltimore Ravens,2800.00,BAL,DST,NYJ,10.27
Ty Montgomery,3000.00,GBP,WR,CHI,10.94
Brian Hoyer,5900.00,CHI,QB,GBP,21.2
Vernon Davis,2900.00,WAS,TE,DET,10.35
Tyrod Taylor,5500.00,BUF,QB,MIA,19.04
Jacquizz Rodgers,4300.00,TBB,RB,SFO,14.87
Kyle Rudolph,3500.00,MIN,TE,PHI,11.95
Tennessee Titans,2500.00,TEN,DST,IND,8.44
Kirk Cousins,5900.00,WAS,QB,DET,19.96
Cameron Meredith,4700.00,CHI,WR,GBP,15.84
Travis Kelce,5300.00,KCC,TE,NOS,17.85
Jameis Winston,5900.00,TBB,QB,SFO,19.48
Los Angeles Rams,2700.00,LAR,DST,NYG,8.86
Marquise Goodwin,3000.00,BUF,WR,MIA,9.84
Bilal Powell,3700.00,NYJ,RB,BAL,12.11
Tom Brady,7900.00,NEP,QB,PIT,25.77
New England Patriots,2900.00,NEP,DST,PIT,9.42
Joe Flacco,5800.00,BAL,QB,NYJ,18.56
Denver Broncos,3800.00,DEN,DST,HOU,12.16
Andy Dalton,6000.00,CIN,QB,CLE,19.07
Ryan Tannehill,5100.00,MIA,QB,BUF,16.11
Detroit Lions,2600.00,DET,DST,WAS,8.19
Justin Hunter,3000.00,BUF,WR,MIA,9.4
Alex Smith,6100.00,KCC,QB,NOS,19.12
Zach Miller,3800.00,CHI,TE,GBP,11.86
Marcus Mariota,6000.00,TEN,QB,IND,18.67
Chris Conley,3500.00,KCC,WR,NOS,10.86
Washington Redskins,2400.00,WAS,DST,DET,7.4
Pierre Garcon,3700.00,WAS,WR,DET,11.4
Jerick McKinnon,4300.00,MIN,RB,PHI,13.21
Matthew Stafford,6400.00,DET,QB,WAS,19.65
Dennis Pitta,4000.00,BAL,TE,NYJ,12.22
Carson Palmer,5700.00,ARI,QB,SEA,17.33
Trevor Siemian,5200.00,DEN,QB,HOU,15.79
Adam Humphries,3000.00,TBB,WR,SFO,9.12
C.J. Fiedorowicz,2500.00,HOU,TE,DEN,7.58
DeMarco Murray,7200.00,TEN,RB,IND,21.7
Matt Ryan,7200.00,ATL,QB,SDC,21.68
Isaiah Crowell,4000.00,CLE,RB,CIN,11.98
Sam Bradford,5100.00,MIN,QB,PHI,15.27
Philadelphia Eagles,3100.00,PHI,DST,MIN,9.18
Delanie Walker,4900.00,TEN,TE,IND,14.44
Eli Manning,6100.00,NYG,QB,LAR,18.01
Kendall Wright,3700.00,TEN,WR,IND,10.91
Spencer Ware,5800.00,KCC,RB,NOS,16.96
Brandon LaFell,3900.00,CIN,WR,CLE,11.37
Tavon Austin,4000.00,LAR,WR,NYG,11.67
Matt Jones,4200.00,WAS,RB,DET,12.16
Carson Wentz,5200.00,PHI,QB,MIN,15.08
Larry Donnell,2600.00,NYG,TE,LAR,7.49
Buffalo Bills,3400.00,BUF,DST,MIA,9.76
Landry Jones,5000.00,PIT,QB,NEP,14.37
Russell Wilson,6700.00,SEA,QB,ARI,19.09
Andrew Luck,7000.00,IND,QB,TEN,19.95
Tyler Boyd,3000.00,CIN,WR,CLE,8.55
Mark Ingram,5400.00,NOS,RB,KCC,15.3
Kenny Britt,4300.00,LAR,WR,NYG,12.15
Arizona Cardinals,3000.00,ARI,DST,SEA,8.49
Green Bay Packers,3300.00,GBP,DST,CHI,9.26
Bobby Rainey,3200.00,NYG,RB,LAR,8.96
Jeremy Maclin,6700.00,KCC,WR,NOS,18.53
