Player_Name,Salary,Team,Pos,Opp,Proj_FP
Taywan Taylor,300.00,CLE,WR,LAR,5.4
Allen Hurns,300.00,MIA,WR,DAL,4.41
Mike Gesicki,1200.00,MIA,TE,DAL,6.95
D'Ernest Johnson,600.00,CLE,RB,LAR,3.33
Khadarel Hodge,300.00,CLE,WR,LAR,1.63
Marvin Hall,300.00,DET,WR,PHI,1.52
Pharaoh Brown,300.00,CLE,TE,LAR,1.41
Nelson Agholor,3600.00,PHI,WR,DET,15.09
Kyler Murray,5800.00,ARI,QB,CAR,21.88
Jameis Winston,5400.00,TBB,QB,NYG,19.63
Kyle Allen,4000.00,CAR,QB,ARI,14.57
Carson Wentz,5600.00,PHI,QB,DET,19.84
Pittsburgh Steelers,2300.00,PIT,DST,SFO,7.9
Jacoby Brissett,5200.00,IND,QB,ATL,17.8
Mitchell Trubisky,5300.00,CHI,QB,WAS,17.95
Josh Allen,5900.00,BUF,QB,CIN,19.96
Matt Ryan,5700.00,ATL,QB,IND,19.27
Kirk Cousins,5100.00,MIN,QB,OAK,17.22
Mason Rudolph,4800.00,PIT,QB,SFO,16.18
Mack Hollins,3200.00,PHI,WR,DET,10.77
JJ Arcega-Whiteside,3500.00,PHI,WR,DET,11.61
Cincinnati Bengals,2400.00,CIN,DST,BUF,7.89
Deshaun Watson,6400.00,HOU,QB,LAC,21.01
Joe Flacco,4600.00,DEN,QB,GBP,14.83
Mark Andrews,4600.00,BAL,TE,KCC,14.57
Christian McCaffrey,8700.00,CAR,RB,ARI,27.48
Jakeem Grant,2700.00,MIA,WR,DAL,8.54
New Orleans Saints,2200.00,NOS,DST,SEA,6.95
Phillip Dorsett,3400.00,NEP,WR,NYJ,10.7
Case Keenum,4800.00,WAS,QB,CHI,15.08
Zach Ertz,5700.00,PHI,TE,DET,17.85
Aaron Rodgers,6100.00,GBP,QB,DEN,19.11
Chris Carson,5900.00,SEA,RB,NOS,18.34
Philip Rivers,5800.00,LAC,QB,HOU,17.97
Matthew Stafford,5500.00,DET,QB,PHI,16.92
Minnesota Vikings,3300.00,MIN,DST,OAK,10.08
Andy Dalton,5300.00,CIN,QB,BUF,16.14
Tom Brady,6600.00,NEP,QB,NYJ,19.96
Rex Burkhead,3900.00,NEP,RB,NYJ,11.76
Russell Wilson,6300.00,SEA,QB,NOS,19.04
Lamar Jackson,7000.00,BAL,QB,KCC,20.99
Carolina Panthers,2700.00,CAR,DST,ARI,8.09
T.J. Hockenson,3500.00,DET,TE,PHI,10.48
Greg Olsen,3700.00,CAR,TE,ARI,11.02
James Washington,3500.00,PIT,WR,SFO,10.44
Keenan Allen,7000.00,LAC,WR,HOU,20.84
Los Angeles Chargers,2500.00,LAC,DST,HOU,7.43
Marcus Mariota,5200.00,TEN,QB,JAC,15.41
Daniel Jones,5000.00,NYG,QB,TBB,14.73
Austin Ekeler,7200.00,LAC,RB,HOU,21.18
Patrick Mahomes,7600.00,KCC,QB,BAL,22.32
Washington Redskins,2600.00,WAS,DST,CHI,7.64
Teddy Bridgewater,4700.00,NOS,QB,SEA,13.76
Damiere Byrd,3000.00,ARI,WR,CAR,8.74
Arizona Cardinals,2700.00,ARI,DST,CAR,7.83
Denver Broncos,2600.00,DEN,DST,GBP,7.45
Josh Reynolds,1200.00,LAR,WR,CLE,3.43
Tampa Bay Buccaneers,2900.00,TBB,DST,NYG,8.28
Danny Amendola,3800.00,DET,WR,PHI,10.86
Julio Jones,7300.00,ATL,WR,IND,20.82
Curtis Samuel,4800.00,CAR,WR,ARI,13.67
David Johnson,6800.00,ARI,RB,CAR,19.22
Larry Fitzgerald,5100.00,ARI,WR,CAR,14.32
Baltimore Ravens,2500.00,BAL,DST,KCC,7.01
Christian Kirk,5000.00,ARI,WR,CAR,13.83
Tennessee Titans,3300.00,TEN,DST,JAC,9.08
Evan Engram,5200.00,NYG,TE,TBB,14.29
Noah Fant,2800.00,DEN,TE,GBP,7.71
Zay Jones,3300.00,BUF,WR,CIN,9.08
Diontae Johnson,3000.00,PIT,WR,SFO,8.18
O.J. Howard,3800.00,TBB,TE,NYG,10.37
Marquez Valdes-Scantling,4300.00,GBP,WR,DEN,11.68
DeAndre Hopkins,7800.00,HOU,WR,LAC,21.19
Dalvin Cook,7800.00,MIN,RB,OAK,21.2
Darrel Williams,3000.00,KCC,RB,BAL,8.17
Cole Beasley,4400.00,BUF,WR,CIN,11.92
Detroit Lions,2200.00,DET,DST,PHI,5.96
Kansas City Chiefs,2500.00,KCC,DST,BAL,6.76
Austin Hooper,3600.00,ATL,TE,IND,9.73
John Brown,5500.00,BUF,WR,CIN,14.73
Luke Falk,4600.00,NYJ,QB,NEP,12.3
Aaron Jones,6100.00,GBP,RB,DEN,16.22
Seattle Seahawks,3200.00,SEA,DST,NOS,8.44
Houston Texans,2800.00,HOU,DST,LAC,7.38
A.J. Brown,3700.00,TEN,WR,JAC,9.74
Philadelphia Eagles,3500.00,PHI,DST,DET,9.22
Marlon Mack,5800.00,IND,RB,ATL,15.14
Emmanuel Sanders,4800.00,DEN,WR,GBP,12.44
Duke Johnson,4300.00,HOU,RB,LAC,11.12
Davante Adams,7600.00,GBP,WR,DEN,19.58
D.K. Metcalf,4700.00,SEA,WR,NOS,12.12
New England Patriots,3800.00,NEP,DST,NYJ,9.76
Josh Gordon,5400.00,NEP,WR,NYJ,13.78
Tyler Lockett,6200.00,SEA,WR,NOS,15.79
Atlanta Falcons,3100.00,ATL,DST,IND,7.89
Mohamed Sanu,3900.00,ATL,WR,IND,9.89
Will Fuller,4900.00,HOU,WR,LAC,12.46
John Ross,5100.00,CIN,WR,BUF,12.96
Travis Kelce,7100.00,KCC,TE,BAL,17.93
Devonta Freeman,4900.00,ATL,RB,IND,12.35
Mike Evans,6600.00,TBB,WR,NYG,16.62
Miles Sanders,3900.00,PHI,RB,DET,9.77
Indianapolis Colts,2800.00,IND,DST,ATL,7.01
Mike Davis,3000.00,CHI,RB,WAS,7.49
Phillip Lindsay,4300.00,DEN,RB,GBP,10.76
Tyler Eifert,3200.00,CIN,TE,BUF,7.96
Sony Michel,6000.00,NEP,RB,NYJ,14.91
Corey Davis,4200.00,TEN,WR,JAC,10.44
Damion Ratley,3000.00,CLE,WR,LAR,7.41
Buffalo Bills,3400.00,BUF,DST,CIN,8.4
Sammy Watkins,6800.00,KCC,WR,BAL,16.76
D.J. Moore,5900.00,CAR,WR,ARI,14.49
Saquon Barkley,9100.00,NYG,RB,TBB,22.34
Jimmy Graham,4000.00,GBP,TE,DEN,9.78
Delanie Walker,4700.00,TEN,TE,JAC,11.5
Jamison Crowder,4800.00,NYJ,WR,NEP,11.74
Allen Robinson,5800.00,CHI,WR,WAS,14.13
Ryan Griffin,2500.00,NYJ,TE,NEP,6.07
Chris Godwin,6900.00,TBB,WR,NYG,16.75
Le'Veon Bell,7000.00,NYJ,RB,NEP,17.03
Frank Gore,4400.00,BUF,RB,CIN,10.7
Julian Edelman,6300.00,NEP,WR,NYJ,15.3
Courtland Sutton,4500.00,DEN,WR,GBP,10.91
T.Y. Hilton,6400.00,IND,WR,ATL,15.42
Calvin Ridley,5300.00,ATL,WR,IND,12.79
New York Jets,2100.00,NYJ,DST,NEP,5.04
Joe Mixon,5500.00,CIN,RB,BUF,13.16
Stefon Diggs,6000.00,MIN,WR,OAK,14.31
Green Bay Packers,3400.00,GBP,DST,DEN,8.14
Breshad Perriman,3100.00,TBB,WR,NYG,7.42
New York Giants,3000.00,NYG,DST,TBB,7.04
Alvin Kamara,8000.00,NOS,RB,SEA,18.69
Adam Thielen,6700.00,MIN,WR,OAK,15.71
Kenny Golladay,6600.00,DET,WR,PHI,15.36
Derrick Henry,6200.00,TEN,RB,JAC,14.43
Jordan Akins,2700.00,HOU,TE,LAC,6.3
Terry McLaurin,5000.00,WAS,WR,CHI,11.61
Sterling Shepard,4900.00,NYG,WR,TBB,11.35
Darren Sproles,3600.00,PHI,RB,DET,8.27
Trey Quinn,3300.00,WAS,WR,CHI,7.58
