Player_Name,Salary,Team,Pos,Opp,Proj_FP
Cody Core,300.00,NYG,WR,DAL,2.67
Jaylen Samuels,4000.00,PIT,RB,IND,18.3
Cody Latimer,1200.00,NYG,WR,DAL,5.16
Steven Mitchell,300.00,HOU,WR,JAC,1.18
Washington Redskins,1800.00,WAS,DST,BUF,6.87
Lamar Jackson,6200.00,BAL,QB,NEP,21.33
Mitchell Trubisky,5000.00,CHI,QB,PHI,16.94
Ryan Fitzpatrick,4800.00,MIA,QB,NYJ,16.11
Philip Rivers,5100.00,LAC,QB,GBP,16.88
Mark Walton,4500.00,MIA,RB,NYJ,14.68
Pittsburgh Steelers,2400.00,PIT,DST,IND,7.81
Carson Wentz,5700.00,PHI,QB,CHI,18.17
Russell Wilson,7100.00,SEA,QB,TBB,22.43
Jameis Winston,6100.00,TBB,QB,SEA,19.01
Zach Ertz,4700.00,PHI,TE,CHI,14.47
Kansas City Chiefs,2200.00,KCC,DST,MIN,6.74
Kyle Allen,5200.00,CAR,QB,TEN,15.81
Tom Brady,6300.00,NEP,QB,BAL,19.13
Los Angeles Chargers,2000.00,LAC,DST,GBP,6.06
Phillip Dorsett,4000.00,NEP,WR,BAL,12.08
Brandon Allen,4500.00,DEN,QB,CLE,13.59
Detroit Lions,2600.00,DET,DST,OAK,7.83
Parris Campbell,3000.00,IND,WR,PIT,8.92
Matt Moore,4800.00,KCC,QB,MIN,14.2
Mark Andrews,4900.00,BAL,TE,NEP,14.49
Carolina Panthers,2800.00,CAR,DST,TEN,8.28
Arizona Cardinals,2200.00,ARI,DST,SFO,6.52
Mason Rudolph,5000.00,PIT,QB,IND,14.68
Baltimore Ravens,2300.00,BAL,DST,NEP,6.75
Josh Allen,6500.00,BUF,QB,WAS,19.01
Adrian Peterson,4200.00,WAS,RB,BUF,12.28
Tennessee Titans,2600.00,TEN,DST,CAR,7.56
D.J. Moore,4800.00,CAR,WR,TEN,13.99
Greg Olsen,3500.00,CAR,TE,TEN,10.14
