Player_Name,Salary,Team,Pos,Opp,Proj_FP
Paxton Lynch,4400.00,DEN,QB,OAK,16.02
Tampa Bay Buccaneers,2200.00,TBB,DST,ATL,7.72
Indianapolis Colts,2300.00,IND,DST,TEN,8
J.D. McKissic,3700.00,SEA,RB,SFO,12.62
Buffalo Bills,2300.00,BUF,DST,KCC,7.84
Tom Brady,7700.00,NEP,QB,MIA,26.04
Matt Ryan,6400.00,ATL,QB,TBB,21.42
Mitchell Trubisky,4400.00,CHI,QB,PHI,14.67
Detroit Lions,2700.00,DET,DST,MIN,8.98
Dallas Cowboys,2600.00,DAL,DST,LAC,8.56
Alex Smith,6500.00,KCC,QB,BUF,21.38
Houston Texans,2700.00,HOU,DST,BAL,8.88
Joe Mixon,4400.00,CIN,RB,CLE,14.47
Jacoby Brissett,5400.00,IND,QB,TEN,17.61
Russell Wilson,7000.00,SEA,QB,SFO,22.78
DeShone Kizer,4400.00,CLE,QB,CIN,14.29
Sammy Watkins,4900.00,LAR,WR,NOS,15.8
New Orleans Saints,2500.00,NOS,DST,LAR,8.01
Jerick McKinnon,5200.00,MIN,RB,DET,16.59
Tyler Higbee,2500.00,LAR,TE,NOS,7.91
Case Keenum,5300.00,MIN,QB,DET,16.69
Tevin Coleman,6500.00,ATL,RB,TBB,20.5
Los Angeles Chargers,2800.00,LAC,DST,DAL,8.78
Los Angeles Rams,2600.00,LAR,DST,NOS,8.14
Jack Doyle,4500.00,IND,TE,TEN,14.1
Jared Goff,6700.00,LAR,QB,NOS,20.78
New York Jets,2400.00,NYJ,DST,CAR,7.38
New York Giants,2200.00,NYG,DST,WAS,6.78
Green Bay Packers,2400.00,GBP,DST,PIT,7.32
Eli Rogers,3000.00,PIT,WR,GBP,9.12
Philadelphia Eagles,3600.00,PHI,DST,CHI,10.93
Cooper Kupp,5000.00,LAR,WR,NOS,15.2
Cleveland Browns,2500.00,CLE,DST,CIN,7.61
Charles Clay,4100.00,BUF,TE,KCC,12.44
Jermaine Gresham,2600.00,ARI,TE,JAC,7.83
