Player_Name,Salary,Team,Pos,Opp,Proj_FP
Scotty Miller,300.00,TBB,WR,CAR,2.43
Ian Thomas,300.00,CAR,TE,TBB,1.63
Miami Dolphins,1500.00,MIA,DST,WAS,7.19
Washington Redskins,1700.00,WAS,DST,MIA,7.95
Will Dissly,2500.00,SEA,TE,CLE,11.6
Denver Broncos,2000.00,DEN,DST,TEN,8.34
Baltimore Ravens,2200.00,BAL,DST,CIN,9.01
Justin Watson,300.00,TBB,WR,CAR,1.13
Ray-Ray McCloud,300.00,CAR,WR,TBB,1.13
Dallas Cowboys,2600.00,DAL,DST,NYJ,9.7
Patrick Mahomes,6900.00,KCC,QB,HOU,24.21
Matthew Stafford,5200.00,DET,QB,GBP,17.84
Marcus Mariota,4800.00,TEN,QB,DEN,16.2
Case Keenum,4600.00,WAS,QB,MIA,15.44
Lamar Jackson,6800.00,BAL,QB,CIN,22.36
Dak Prescott,6200.00,DAL,QB,NYJ,20.17
Philip Rivers,5500.00,LAC,QB,PIT,17.75
Baker Mayfield,5500.00,CLE,QB,SEA,17.74
Matt Ryan,6300.00,ATL,QB,ARI,20.27
Le'Veon Bell,6000.00,NYJ,RB,DAL,19.06
Jared Goff,6200.00,LAR,QB,SFO,19.71
Deshaun Watson,7000.00,HOU,QB,KCC,22.16
Devlin Hodges,4700.00,PIT,QB,LAC,14.9
Detroit Lions,2300.00,DET,DST,GBP,7.27
Kerryon Johnson,5100.00,DET,RB,GBP,15.57
Andy Dalton,5400.00,CIN,QB,BAL,16.47
Atlanta Falcons,2300.00,ATL,DST,ARI,6.96
Cincinnati Bengals,2100.00,CIN,DST,BAL,6.32
Joe Flacco,4900.00,DEN,QB,TEN,14.73
Kyler Murray,6700.00,ARI,QB,ATL,20.17
Aaron Rodgers,6400.00,GBP,QB,DET,19.17
Jamison Crowder,4000.00,NYJ,WR,DAL,11.98
Seattle Seahawks,2800.00,SEA,DST,CLE,8.36
Keenan Allen,6700.00,LAC,WR,PIT,19.95
Teddy Bridgewater,5300.00,NOS,QB,JAC,15.67
Kirk Cousins,5800.00,MIN,QB,PHI,17.13
Los Angeles Rams,2700.00,LAR,DST,SFO,7.96
Josh Rosen,4500.00,MIA,QB,WAS,13.26
Kenyan Drake,4100.00,MIA,RB,WAS,12.04
New Orleans Saints,2900.00,NOS,DST,JAC,8.54
Carson Wentz,6000.00,PHI,QB,MIN,17.54
Damien Williams,5200.00,KCC,RB,HOU,15.12
Russell Wilson,6600.00,SEA,QB,CLE,18.93
Los Angeles Chargers,3100.00,LAC,DST,PIT,8.9
Joe Mixon,5000.00,CIN,RB,BAL,14.28
Philadelphia Eagles,2500.00,PHI,DST,MIN,7.14
James Conner,5600.00,PIT,RB,LAC,16.03
Mark Andrews,4900.00,BAL,TE,CIN,13.82
Tom Brady,6600.00,NEP,QB,NYG,18.51
Arizona Cardinals,2400.00,ARI,DST,ATL,6.7
Sam Darnold,5200.00,NYJ,QB,DAL,14.47
Zach Ertz,5500.00,PHI,TE,MIN,15.29
Delanie Walker,3800.00,TEN,TE,DEN,10.58
Kenny Golladay,5800.00,DET,WR,GBP,16.14
Geronimo Allison,4900.00,GBP,WR,DET,13.52
Wendell Smallwood,3500.00,WAS,RB,MIA,9.6
DeAndre Hopkins,7800.00,HOU,WR,KCC,21.26
Dare Ogunbowale,1200.00,TBB,RB,CAR,3.27
Tyler Boyd,5600.00,CIN,WR,BAL,15.23
Chris Thompson,4000.00,WAS,RB,MIA,10.89
Dalvin Cook,8000.00,MIN,RB,PHI,21.69
Ezekiel Elliott,8100.00,DAL,RB,NYJ,21.88
Marquez Valdes-Scantling,5200.00,GBP,WR,DET,14.04
Diontae Johnson,4200.00,PIT,WR,LAC,11.24
Alvin Kamara,7500.00,NOS,RB,JAC,20.01
James White,4900.00,NEP,RB,NYG,12.92
Travis Kelce,6900.00,KCC,TE,HOU,18.17
Sony Michel,5600.00,NEP,RB,NYG,14.71
Jarvis Landry,5200.00,CLE,WR,SEA,13.67
Trey Quinn,3400.00,WAS,WR,MIA,8.9
Austin Hooper,5300.00,ATL,TE,ARI,13.9
Nick Chubb,7300.00,CLE,RB,SEA,19.07
Chris Carson,6500.00,SEA,RB,CLE,16.96
JuJu Smith-Schuster,5600.00,PIT,WR,LAC,14.54
Adrian Peterson,4100.00,WAS,RB,MIA,10.65
Pittsburgh Steelers,2700.00,PIT,DST,LAC,6.98
Emmanuel Sanders,4900.00,DEN,WR,TEN,12.68
Odell Beckham,6800.00,CLE,WR,SEA,17.44
Malcolm Brown,5700.00,LAR,RB,SFO,14.51
Derrick Henry,5800.00,TEN,RB,DEN,14.74
Devonta Freeman,5400.00,ATL,RB,ARI,13.71
Preston Williams,3900.00,MIA,WR,WAS,9.92
Adam Humphries,3400.00,TEN,WR,DEN,8.61
Keke Coutee,3600.00,HOU,WR,KCC,9.06
Phillip Lindsay,5700.00,DEN,RB,TEN,14.37
Brandin Cooks,5400.00,LAR,WR,SFO,13.62
Tennessee Titans,3200.00,TEN,DST,DEN,8.04
Tyler Eifert,3000.00,CIN,TE,BAL,7.53
Darius Slayton,4100.00,NYG,WR,NEP,10.23
Courtland Sutton,5200.00,DEN,WR,TEN,13
Willie Snead,4200.00,BAL,WR,CIN,10.49
Julio Jones,8000.00,ATL,WR,ARI,20.01
Minnesota Vikings,3100.00,MIN,DST,PHI,7.73
Royce Freeman,4700.00,DEN,RB,TEN,11.69
Marvin Jones,5000.00,DET,WR,GBP,12.41
Robert Woods,5900.00,LAR,WR,SFO,14.54
A.J. Brown,3800.00,TEN,WR,DEN,9.36
Daniel Jones,6100.00,NYG,QB,NEP,14.99
Mike Williams,4600.00,LAC,WR,PIT,11.27
Austin Ekeler,6200.00,LAC,RB,PIT,15.12
Josh Gordon,5900.00,NEP,WR,NYG,14.33
Jordan Akins,3200.00,HOU,TE,KCC,7.75
Jared Cook,3600.00,NOS,TE,JAC,8.71
Julian Edelman,7000.00,NEP,WR,NYG,16.8
Larry Fitzgerald,6100.00,ARI,WR,ATL,14.5
Amari Cooper,7200.00,DAL,WR,NYJ,17.12
Auden Tate,4500.00,CIN,WR,BAL,10.66
Danny Amendola,3800.00,DET,WR,GBP,8.97
Kansas City Chiefs,2800.00,KCC,DST,HOU,6.6
Tyler Lockett,6600.00,SEA,WR,CLE,15.51
Demarcus Robinson,5000.00,KCC,WR,HOU,11.7
DeVante Parker,3800.00,MIA,WR,WAS,8.89
Adam Thielen,6900.00,MIN,WR,PHI,16.12
Cooper Kupp,7400.00,LAR,WR,SFO,17.21
Green Bay Packers,3400.00,GBP,DST,DET,7.89
Jarius Wright,2100.00,CAR,WR,TBB,4.87
Duke Johnson,4100.00,HOU,RB,KCC,9.53
Melvin Gordon,5900.00,LAC,RB,PIT,13.63
New York Jets,2100.00,NYJ,DST,DAL,4.85
Carlos Hyde,4700.00,HOU,RB,KCC,10.85
Michael Thomas,7900.00,NOS,WR,JAC,18.28
